subset_id,n_points,distribution,trial_index,model,spread_score,hull_coverage,mean_pairwise_distance_mm,valid,failure_reason,validation_rmse_mm,validation_mae_mm,validation_median_mm,validation_max_mm,calibration_xy_rmse_mm,pnp_calibration_reprojection_rmse_px
N04_clustered_T032,4,clustered,32,Homography,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,1.0928695967052118,0.9153679139534076,0.8513169939172938,1.9374161644772938,2.7967873573000143e-05,
N04_clustered_T032,4,clustered,32,PnP,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,1.279204155987475,1.043174045522633,0.9130982652590165,2.7171610999633566,,0.018538128111203755
N04_clustered_T033,4,clustered,33,Affine,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,6.929844311257614,5.515077445256164,3.907375899461077,12.833344070582998,0.1876167801735892,
N04_clustered_T033,4,clustered,33,Homography,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,1.2039096225699744,0.9307048191324606,0.719627889073127,2.5344432425428054,1.5786110744355686e-05,
N04_clustered_T033,4,clustered,33,PnP,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,1.2051748872777548,0.940091923388049,0.7960852973493328,2.5389967869031653,,0.001679605939071688
N04_clustered_T034,4,clustered,34,Affine,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,9.251553379987657,6.612781825014163,4.035478245361642,21.60521161966514,0.6388759961906909,
N04_clustered_T034,4,clustered,34,Homography,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,2.9745607707807076,2.2563890997953036,1.9967660644625826,7.117345851451515,1.57513762938989e-05,
N04_clustered_T034,4,clustered,34,PnP,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,0.7405134712911056,0.5831711093211635,0.39262990257011665,1.5457526039989187,,0.0738686000169224
N04_clustered_T035,4,clustered,35,Affine,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,19.075827802150048,14.551550268484489,12.422301757671995,38.177055646745664,0.35334478182031875,
N04_clustered_T035,4,clustered,35,Homography,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,9.352084774990265,7.3187586033796235,6.732142224454279,18.0299349303523,2.131500184855329e-05,
N04_clustered_T035,4,clustered,35,PnP,0.1092390840986556,0.04285714285714286,37.768729592691585,1,,3.560280326179572,2.9973250865023093,2.9018735865738714,6.281143350217298,,0.05673455625596033
N04_clustered_T036,4,clustered,36,Affine,0.11012145171605478,0.02857142857142857,41.22050927913404,1,,8.831928253970743,6.701776336598375,3.8831096559832092,17.399198833244338,0.12114733861779639,
