resolution_id,width_px,height_px,run_id,camera_id,model,height_gt_mm,xy_rmse_low_mm,xy_rmse_native_mm,downsampling_penalty_mm
r480x300,480,300,20260808_162715,ihawk2,Affine,20.0,26.395062895702136,26.260911850246444,0.1341510454556918
r480x300,480,300,20260808_162715,ihawk2,Affine,25.0,31.935629806608492,31.823913420155453,0.11171638645303972
r480x300,480,300,20260808_162715,ihawk2,Affine,30.0,37.588361932936785,37.590412994714946,-0.0020510617781610563
r480x300,480,300,20260808_162715,ihawk2,Affine,35.0,43.0376688934145,42.91421760985137,0.12345128356312784
r480x300,480,300,20260808_162715,ihawk2,Affine,40.0,47.655069559966236,47.74506737646446,-0.0899978164982258
r480x300,480,300,20260808_162715,ihawk2,Affine,45.0,53.19052596147889,53.387679852988256,-0.19715389150936602
r480x300,480,300,20260808_162715,ihawk2,Affine,50.0,57.404836497006805,57.6794912914672,-0.2746547944603961
r480x300,480,300,20260808_162715,ihawk2,Homography,0.0,0.08836479862262893,0.10808048310646115,-0.01971568448383222
r480x300,480,300,20260808_162715,ihawk2,Homography,5.0,7.215057115942561,6.991792962191001,0.22326415375156028
r480x300,480,300,20260808_162715,ihawk2,Homography,10.0,12.352354767250661,11.554248065283014,0.7981067019676473
r480x300,480,300,20260808_162715,ihawk2,Homography,15.0,20.57311679202147,19.96998724441223,0.6031295476092389
r480x300,480,300,20260808_162715,ihawk2,Homography,20.0,25.28168676451569,25.083345398046827,0.19834136646886336
r480x300,480,300,20260808_162715,ihawk2,Homography,25.0,32.59954897342579,32.244174135853534,0.3553748375722563
r480x300,480,300,20260808_162715,ihawk2,Homography,30.0,39.56713506353129,39.50292103474017,0.06421402879112037
r480x300,480,300,20260808_162715,ihawk2,Homography,35.0,46.67454852594939,46.28221066802041,0.3923378579289789
r480x300,480,300,20260808_162715,ihawk2,Homography,40.0,52.880389020841505,52.60529090073558,0.27509812010592327
r480x300,480,300,20260808_162715,ihawk2,Homography,45.0,59.799212091952974,60.018437777952386,-0.21922568599941172
r480x300,480,300,20260808_162715,ihawk2,Homography,50.0,65.43865336961578,65.71785996382208,-0.27920659420630045
r480x300,480,300,20260808_162715,ihawk2,PnP,0.0,4.127661709631637,2.89504214399697,1.2326195656346668
r480x300,480,300,20260808_162715,ihawk2,PnP,5.0,7.271742035687571,7.431663531683933,-0.15992149599636196
r480x300,480,300,20260808_162715,ihawk2,PnP,10.0,11.598951249559635,6.490945909574732,5.108005339984903
r480x300,480,300,20260808_162715,ihawk2,PnP,15.0,11.773927500332514,5.694755592068176,6.079171908264338
r480x300,480,300,20260808_162715,ihawk2,PnP,20.0,7.368711290333375,5.495476138782395,1.87323515155098
r480x300,480,300,20260808_162715,ihawk2,PnP,25.0,12.132302480322515,4.648439682274815,7.4838627980477
r480x300,480,300,20260808_162715,ihawk2,PnP,30.0,7.078783883927207,5.389614185417038,1.6891696985101685
r480x300,480,300,20260808_162715,ihawk2,PnP,35.0,7.889324420677889,5.880992730813387,2.0083316898645025
r480x300,480,300,20260808_162715,ihawk2,PnP,40.0,9.8491875599494,7.399086001754912,2.450101558194487
r480x300,480,300,20260808_162715,ihawk2,PnP,45.0,5.94636535680449,4.180221793121614,1.766143563682876
r480x300,480,300,20260808_162715,ihawk2,PnP,50.0,4.919138803538788,3.9637323791109553,0.9554064244278324
r320x200,320,200,20260808_131913,ihawk2,Affine,0.0,12.48660867678784,12.721117958732739,-0.23450928194489862
r320x200,320,200,20260808_131913,ihawk2,Affine,5.0,13.354231984057538,13.507228907784697,-0.15299692372715867
r320x200,320,200,20260808_131913,ihawk2,Affine,15.0,21.34741463150434,21.434332797587942,-0.0869181660836027
r320x200,320,200,20260808_131913,ihawk2,Affine,25.0,32.16867307537563,32.420994268832835,-0.25232119345720605
r320x200,320,200,20260808_131913,ihawk2,Affine,30.0,36.8630872429416,37.07468848813281,-0.21160124519120416
r320x200,320,200,20260808_131913,ihawk2,Affine,35.0,40.218511603858346,39.765261102924725,0.4532505009336205
r320x200,320,200,20260808_131913,ihawk2,Affine,40.0,42.55606196734771,42.86826082880243,-0.31219886145471776
r320x200,320,200,20260808_131913,ihawk2,Affine,45.0,47.81863703409548,48.06416196240074,-0.24552492830525807
r320x200,320,200,20260808_131913,ihawk2,Affine,50.0,55.94705897672252,55.86726470056347,0.07979427615905621
r320x200,320,200,20260808_131913,ihawk2,Homography,0.0,0.1515306940310724,0.05996151568449164,0.09156917834658075
r320x200,320,200,20260808_131913,ihawk2,Homography,5.0,4.845580089850334,4.95032815533951,-0.1047480654891757
r320x200,320,200,20260808_131913,ihawk2,Homography,15.0,18.69886724084644,18.763390301586167,-0.06452306073972736
r320x200,320,200,20260808_131913,ihawk2,Homography,25.0,33.337251326452154,32.88303163946642,0.4542196869857378
r320x200,320,200,20260808_131913,ihawk2,Homography,30.0,39.38338718990229,38.83495724258986,0.5484299473124281
r320x200,320,200,20260808_131913,ihawk2,Homography,35.0,43.672082166159186,42.64928830942155,1.0227938567376356
r320x200,320,200,20260808_131913,ihawk2,Homography,40.0,47.30318439516943,46.843608826534116,0.4595755686353158
r320x200,320,200,20260808_131913,ihawk2,Homography,45.0,54.334144121374926,53.55578740228672,0.7783567190882081
r320x200,320,200,20260808_131913,ihawk2,Homography,50.0,64.26236199373979,63.79221944825686,0.4701425454829291
r320x200,320,200,20260808_131913,ihawk2,PnP,0.0,9.267154969243597,3.1506071337075894,6.116547835536007
r320x200,320,200,20260808_131913,ihawk2,PnP,5.0,9.897756689028087,4.021511664858351,5.876245024169736
r320x200,320,200,20260808_131913,ihawk2,PnP,15.0,9.725726059220113,6.010846017607631,3.7148800416124823
r320x200,320,200,20260808_131913,ihawk2,PnP,25.0,20.09527706893669,7.064792084295011,13.030484984641678
r320x200,320,200,20260808_131913,ihawk2,PnP,30.0,18.045098781248715,5.945145029076799,12.099953752171917
r320x200,320,200,20260808_131913,ihawk2,PnP,35.0,15.639036677917497,4.534151734986399,11.104884942931097
r320x200,320,200,20260808_131913,ihawk2,PnP,40.0,14.509467763899645,3.8168283093151967,10.692639454584448
r320x200,320,200,20260808_131913,ihawk2,PnP,45.0,13.387141952590916,4.004870294873836,9.38227165771708
r320x200,320,200,20260808_131913,ihawk2,PnP,50.0,13.98520932743474,5.714523242912588,8.270686084522152
r320x200,320,200,20260808_141232,ihawk2,Affine,0.0,12.419974783433808,12.689161676066142,-0.26918689263233375
r320x200,320,200,20260808_141232,ihawk2,Affine,5.0,14.738583496783784,14.972591964346922,-0.23400846756313776
r320x200,320,200,20260808_141232,ihawk2,Affine,20.0,26.261753507117625,26.812262779175544,-0.5505092720579192
r320x200,320,200,20260808_141232,ihawk2,Affine,25.0,30.18319456437346,30.74730543106043,-0.5641108666869705
r320x200,320,200,20260808_141232,ihawk2,Affine,40.0,45.58726892077089,46.40585536933436,-0.8185864485634724
r320x200,320,200,20260808_141232,ihawk2,Affine,45.0,51.705207626564054,51.87843189073492,-0.17322426417086945
r320x200,320,200,20260808_141232,ihawk2,Affine,50.0,58.31272843352866,58.67156925484644,-0.35884082131777717
r320x200,320,200,20260808_141232,ihawk2,Homography,0.0,0.21487758094230125,0.16584547087480725,0.049032110067494
r320x200,320,200,20260808_141232,ihawk2,Homography,5.0,8.757048724725895,8.325417732942144,0.4316309917837504
r320x200,320,200,20260808_141232,ihawk2,Homography,20.0,26.144211020484175,25.867438137345037,0.27677288313913806
r320x200,320,200,20260808_141232,ihawk2,Homography,25.0,31.293757036230232,30.944885474969613,0.34887156126061925
r320x200,320,200,20260808_141232,ihawk2,Homography,40.0,50.79068293972101,51.09389823520403,-0.30321529548302095
r320x200,320,200,20260808_141232,ihawk2,Homography,45.0,58.378450424144745,58.44369040005288,-0.0652399759081348
r320x200,320,200,20260808_141232,ihawk2,Homography,50.0,66.5569227000359,67.1738818026758,-0.6169591026398962
r320x200,320,200,20260808_141232,ihawk2,PnP,0.0,10.534324606266702,3.2083402385721373,7.325984367694565
r320x200,320,200,20260808_141232,ihawk2,PnP,5.0,17.317742992031864,5.868955471829554,11.448787520202309
r320x200,320,200,20260808_141232,ihawk2,PnP,20.0,18.26497691113454,5.580009023827979,12.68496788730656
r320x200,320,200,20260808_141232,ihawk2,PnP,25.0,17.838226308131937,4.5971559314390005,13.241070376692935
r320x200,320,200,20260808_141232,ihawk2,PnP,40.0,16.042122321663758,4.672866037243472,11.369256284420285
r320x200,320,200,20260808_141232,ihawk2,PnP,45.0,13.241943235359825,13.537660799501941,-0.2957175641421159
r320x200,320,200,20260808_141232,ihawk2,PnP,50.0,9.582697103007607,4.9442259242506035,4.638471178757004
r320x200,320,200,20260808_145501,ihawk1,Affine,0.0,11.532728831740313,11.439351828298681,0.09337700344163125
r320x200,320,200,20260808_145501,ihawk1,Affine,30.0,42.968959865023805,43.42966260391977,-0.4607027388959679
r320x200,320,200,20260808_145501,ihawk1,Homography,0.0,0.5797125928380964,0.06884485022262021,0.5108677426154762
r320x200,320,200,20260808_145501,ihawk1,Homography,30.0,47.97920999337276,47.8145040333898,0.16470595998296034
r320x200,320,200,20260808_145501,ihawk1,PnP,0.0,17.732551314336796,8.592750129649819,9.139801184686977
r320x200,320,200,20260808_145501,ihawk1,PnP,30.0,15.314306940721325,12.388172105873405,2.92613483484792
r320x200,320,200,20260808_145501,ihawk2,Affine,0.0,12.473985643878997,12.630059640994292,-0.15607399711529446
r320x200,320,200,20260808_145501,ihawk2,Affine,5.0,13.663950261525944,13.897139856727618,-0.23318959520167404
r320x200,320,200,20260808_145501,ihawk2,Affine,10.0,15.288918050404883,15.519421629229772,-0.23050357882488903
r320x200,320,200,20260808_145501,ihawk2,Affine,15.0,19.513834634709728,19.71220792579549,-0.19837329108576185
r320x200,320,200,20260808_145501,ihawk2,Affine,20.0,24.78783153204833,25.152491311790694,-0.3646597797423645
r320x200,320,200,20260808_145501,ihawk2,Affine,25.0,31.13714299604506,31.39782328815271,-0.26068029210765076
r320x200,320,200,20260808_145501,ihawk2,Affine,30.0,34.01130786975522,34.64013921792242,-0.6288313481671963
r320x200,320,200,20260808_145501,ihawk2,Homography,0.0,0.32741597147584556,0.03511575919830656,0.292300212277539
r320x200,320,200,20260808_145501,ihawk2,Homography,5.0,6.057187012884419,6.100788795404528,-0.043601782520108934
r320x200,320,200,20260808_145501,ihawk2,Homography,10.0,9.80033882870567,9.785253713084805,0.015085115620864897
r320x200,320,200,20260808_145501,ihawk2,Homography,15.0,16.369307718892703,16.437820835234895,-0.06851311634219215
r320x200,320,200,20260808_145501,ihawk2,Homography,20.0,23.627623811810945,23.832515401659695,-0.20489158984874933
r320x200,320,200,20260808_145501,ihawk2,Homography,25.0,32.23631816009471,31.633217151187036,0.6031010089076752
r320x200,320,200,20260808_145501,ihawk2,Homography,30.0,36.13252765017007,35.89741988381555,0.2351077663545169
r320x200,320,200,20260808_145501,ihawk2,PnP,0.0,8.80769281270567,3.4956111591146963,5.3120816535909725
r320x200,320,200,20260808_145501,ihawk2,PnP,5.0,8.075603325602334,3.552245996972128,4.523357328630206
r320x200,320,200,20260808_145501,ihawk2,PnP,10.0,6.292885495365071,1.8997969993203554,4.393088496044715
r320x200,320,200,20260808_145501,ihawk2,PnP,15.0,8.199988132429969,3.1156590711425123,5.084329061287456
r320x200,320,200,20260808_145501,ihawk2,PnP,20.0,7.902062925257454,3.060700946409198,4.841361978848256
r320x200,320,200,20260808_145501,ihawk2,PnP,25.0,20.17119488461618,5.210877719080494,14.960317165535688
r320x200,320,200,20260808_145501,ihawk2,PnP,30.0,15.225534445075425,2.564814536609925,12.6607199084655
r320x200,320,200,20260808_151001,ihawk2,Affine,0.0,12.460858640404696,12.681638616179459,-0.2207799757747626
r320x200,320,200,20260808_151001,ihawk2,Affine,5.0,13.600530775203614,13.79541905695013,-0.1948882817465165
r320x200,320,200,20260808_151001,ihawk2,Affine,15.0,20.88294534564511,21.07335633393816,-0.1904109882930527
r320x200,320,200,20260808_151001,ihawk2,Affine,25.0,27.681567558671492,27.75608504468979,-0.07451748601829777
r320x200,320,200,20260808_151001,ihawk2,Affine,35.0,37.45063790183177,38.07477688088132,-0.6241389790495546
r320x200,320,200,20260808_151001,ihawk2,Affine,40.0,43.07630088422855,43.23868807316125,-0.16238718893269777
r320x200,320,200,20260808_151001,ihawk2,Affine,45.0,50.03939191045489,50.04298814543358,-0.0035962349786942127
r320x200,320,200,20260808_151001,ihawk2,Homography,0.0,0.22787749507417698,0.05294833624144706,0.17492915883272991
r320x200,320,200,20260808_151001,ihawk2,Homography,5.0,5.832720958097015,5.88177989087446,-0.04905893277744511
r320x200,320,200,20260808_151001,ihawk2,Homography,15.0,18.277154644706936,18.37330280099933,-0.0961481562923936
r320x200,320,200,20260808_151001,ihawk2,Homography,25.0,27.849686092560123,27.285310608716525,0.5643754838435981
r320x200,320,200,20260808_151001,ihawk2,Homography,35.0,40.718822302880504,40.58786582084078,0.13095648203972132
r320x200,320,200,20260808_151001,ihawk2,Homography,40.0,48.53966620418516,47.297350063937,1.2423161402481568
r320x200,320,200,20260808_151001,ihawk2,Homography,45.0,56.63346384403451,55.911775968448694,0.7216878755858147
r320x200,320,200,20260808_151001,ihawk2,PnP,0.0,9.238073080320442,3.3053791519012954,5.9326939284191464
r320x200,320,200,20260808_151001,ihawk2,PnP,5.0,8.846863741823478,2.546731370125551,6.300132371697927
r320x200,320,200,20260808_151001,ihawk2,PnP,15.0,9.006772879006775,3.9817484993391554,5.025024379667619
r320x200,320,200,20260808_151001,ihawk2,PnP,25.0,15.859465520385738,2.408319356998828,13.45114616338691
r320x200,320,200,20260808_151001,ihawk2,PnP,35.0,16.817912034993807,2.8193054121574233,13.998606622836384
r320x200,320,200,20260808_151001,ihawk2,PnP,40.0,10.179071545023355,3.3872065592128195,6.791864985810536
r320x200,320,200,20260808_151001,ihawk2,PnP,45.0,10.269265854699121,3.7975907062726764,6.471675148426445
r320x200,320,200,20260808_162715,ihawk2,Affine,0.0,12.474401268836994,12.670080199339019,-0.19567893050202478
r320x200,320,200,20260808_162715,ihawk2,Affine,5.0,14.081829950250093,14.356185067640299,-0.2743551173902059
r320x200,320,200,20260808_162715,ihawk2,Affine,10.0,16.68572954323355,16.77013037260831,-0.08440082937476134
r320x200,320,200,20260808_162715,ihawk2,Affine,15.0,22.16036941888228,22.542214334543456,-0.3818449156611763
r320x200,320,200,20260808_162715,ihawk2,Affine,20.0,25.741023261486895,26.260911850246444,-0.5198885887595495
r320x200,320,200,20260808_162715,ihawk2,Affine,25.0,31.607349398113335,31.823913420155453,-0.21656402204211744
r320x200,320,200,20260808_162715,ihawk2,Affine,45.0,52.65495313850576,53.387679852988256,-0.7327267144824958
r320x200,320,200,20260808_162715,ihawk2,Affine,50.0,56.74089768217063,57.6794912914672,-0.9385936092965679
r320x200,320,200,20260808_162715,ihawk2,Homography,0.0,0.19942942532309754,0.10808048310646115,0.09134894221663639
r320x200,320,200,20260808_162715,ihawk2,Homography,5.0,7.304016137715991,6.991792962191001,0.31222317552499046
r320x200,320,200,20260808_162715,ihawk2,Homography,10.0,12.054933011206064,11.554248065283014,0.5006849459230498
r320x200,320,200,20260808_162715,ihawk2,Homography,15.0,20.28184355559321,19.96998724441223,0.31185631118097845
r320x200,320,200,20260808_162715,ihawk2,Homography,20.0,25.18911944644172,25.083345398046827,0.1057740483948919
r320x200,320,200,20260808_162715,ihawk2,Homography,25.0,32.6245608249095,32.244174135853534,0.3803866890559675
r320x200,320,200,20260808_162715,ihawk2,Homography,45.0,58.947186892778056,60.018437777952386,-1.0712508851743294
r320x200,320,200,20260808_162715,ihawk2,Homography,50.0,64.3209655987488,65.71785996382208,-1.3968943650732797
r320x200,320,200,20260808_162715,ihawk2,PnP,0.0,9.32689540169447,2.89504214399697,6.4318532576975
r320x200,320,200,20260808_162715,ihawk2,PnP,5.0,15.283763514525528,7.431663531683933,7.852099982841596
r320x200,320,200,20260808_162715,ihawk2,PnP,10.0,17.905138869865247,6.490945909574732,11.414192960290515
r320x200,320,200,20260808_162715,ihawk2,PnP,15.0,20.162435229314426,5.694755592068176,14.467679637246249
r320x200,320,200,20260808_162715,ihawk2,PnP,20.0,17.699004688930717,5.495476138782395,12.203528550148322
r320x200,320,200,20260808_162715,ihawk2,PnP,25.0,16.667184434646867,4.648439682274815,12.01874475237205
r320x200,320,200,20260808_162715,ihawk2,PnP,45.0,9.76454968495654,4.180221793121614,5.584327891834926
r320x200,320,200,20260808_162715,ihawk2,PnP,50.0,8.660004411838752,3.9637323791109553,4.696272032727797
r240x150,240,150,20260808_145501,ihawk2,Affine,0.0,12.544230029182701,12.630059640994292,-0.08582961181159021
r240x150,240,150,20260808_145501,ihawk2,Affine,40.0,45.55615057292426,46.00776429069211,-0.45161371776784875
r240x150,240,150,20260808_145501,ihawk2,Homography,0.0,0.2773183662243541,0.03511575919830656,0.2422026070260475
r240x150,240,150,20260808_145501,ihawk2,Homography,40.0,51.02661430911201,50.45642655764813,0.5701877514638838
r240x150,240,150,20260808_145501,ihawk2,PnP,0.0,12.601772557587806,3.4956111591146963,9.106161398473109
r240x150,240,150,20260808_145501,ihawk2,PnP,40.0,14.748066613067326,3.2584626841023034,11.489603928965023
