resolution_id,width_px,height_px,run_id,camera_id,model,height_gt_mm,n_expected_markers,n_valid_markers,complete_five_marker_metric,xy_rmse_mm,xy_mean_mm,xy_median_mm,xy_p95_mm,xy_max_mm,pnp_z_rmse_mm
r480x300,480,300,20260808_151001,ihawk1,Affine,20.0,5,5,1,27.39322955273626,24.95935588258552,31.972137820039602,35.891739365420264,36.63829240174764,
r480x300,480,300,20260808_151001,ihawk1,Affine,25.0,5,3,0,,,,,,
r480x300,480,300,20260808_151001,ihawk1,Affine,30.0,5,5,1,41.757825136464476,40.43602290094242,45.41871409371706,50.17678060852431,50.33167951183856,
r480x300,480,300,20260808_151001,ihawk1,Affine,35.0,5,5,1,47.04184580375006,45.79550357448136,50.28350174209687,55.831399304563945,55.90527996078936,
r480x300,480,300,20260808_151001,ihawk1,Affine,40.0,5,5,1,55.70371505873696,54.58992786696975,57.580437589273295,65.65287130896841,66.00184191084053,
r480x300,480,300,20260808_151001,ihawk1,Affine,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_151001,ihawk1,Affine,50.0,5,5,1,69.06656536111687,67.89882202861406,70.6627793129571,80.99154248731828,81.78950438657635,
r480x300,480,300,20260808_151001,ihawk1,Homography,0.0,5,5,1,0.33131510153207927,0.3049926460152267,0.29810616877304463,0.4961151554724615,0.545482889055589,
r480x300,480,300,20260808_151001,ihawk1,Homography,5.0,5,5,1,7.472818107304473,7.179295616725831,7.204658132217705,9.97116314581599,10.360828631324836,
r480x300,480,300,20260808_151001,ihawk1,Homography,10.0,5,5,1,14.287702166466135,13.780857173008048,13.438438804530579,18.669916334601528,19.155270384072512,
r480x300,480,300,20260808_151001,ihawk1,Homography,15.0,5,5,1,22.740676721070614,22.0710703825048,21.410699906140067,29.13233774488036,29.824119380925147,
r480x300,480,300,20260808_151001,ihawk1,Homography,20.0,5,5,1,28.267551438932234,27.618697274168056,27.38921860441766,34.80049217410595,35.24490135108628,
r480x300,480,300,20260808_151001,ihawk1,Homography,25.0,5,3,0,,,,,,
r480x300,480,300,20260808_151001,ihawk1,Homography,30.0,5,5,1,46.80616091567191,45.811541713500766,43.244208886297685,58.932853041410944,60.915461740207355,
r480x300,480,300,20260808_151001,ihawk1,Homography,35.0,5,5,1,53.306617752774535,52.269349281668624,49.51189120750542,66.3740803767932,68.472646910374,
r480x300,480,300,20260808_151001,ihawk1,Homography,40.0,5,5,1,64.11108537471715,62.96523764813937,60.02520396573344,79.13756121874898,81.6853922275949,
r480x300,480,300,20260808_151001,ihawk1,Homography,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_151001,ihawk1,Homography,50.0,5,5,1,80.94148335275118,79.68388546601163,76.95673337759925,97.03892135298213,99.03393316162523,
r480x300,480,300,20260808_151001,ihawk1,PnP,0.0,5,5,1,7.320110816679421,6.23850811640871,5.525095997058638,11.078216520816477,11.575239831610094,4.917004427386841
r480x300,480,300,20260808_151001,ihawk1,PnP,5.0,5,5,1,9.202673689317024,7.716645405543803,8.030560521692511,14.340535651115319,15.220848339787723,5.028826333805237
r480x300,480,300,20260808_151001,ihawk1,PnP,10.0,5,5,1,12.087300944091961,8.921918934210842,8.066199878684218,20.900151146407627,23.53802110861577,7.272926952763135
r480x300,480,300,20260808_151001,ihawk1,PnP,15.0,5,5,1,9.395306605556629,7.781287142722183,7.3362870465775,14.862339697483696,15.725334254042627,6.072630224428112
r480x300,480,300,20260808_151001,ihawk1,PnP,20.0,5,5,1,11.627308547737293,8.53257583528969,4.564814485548368,20.634608187287686,23.243957713019352,8.064444553768617
r480x300,480,300,20260808_151001,ihawk1,PnP,25.0,5,3,0,,,,,,
r480x300,480,300,20260808_151001,ihawk1,PnP,30.0,5,5,1,8.438024709774657,6.991005805795123,5.481900280629518,13.956870919025963,15.630911435293227,6.877429999439883
r480x300,480,300,20260808_151001,ihawk1,PnP,35.0,5,5,1,12.098116909278298,9.513592458751216,8.64234002083287,20.663129154884636,23.64658682823003,10.115431539070826
r480x300,480,300,20260808_151001,ihawk1,PnP,40.0,5,5,1,11.570011076528155,10.329971953186433,9.282429421310734,18.19311599324181,20.358287854574684,8.525640157905233
r480x300,480,300,20260808_151001,ihawk1,PnP,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_151001,ihawk1,PnP,50.0,5,5,1,15.918354137439476,13.852199999201423,12.654644364849354,23.568588806990007,24.823151584964474,8.838810487857367
r480x300,480,300,20260808_151001,ihawk2,Affine,0.0,5,5,1,12.684751638230193,12.290423918066605,12.08108647106146,15.443324688109474,15.518673874243673,
r480x300,480,300,20260808_151001,ihawk2,Affine,5.0,5,5,1,13.7450465878985,13.665251017046975,14.511470040428199,15.157509511343418,15.251468633297169,
r480x300,480,300,20260808_151001,ihawk2,Affine,10.0,5,5,1,15.758220126214438,15.73372410059672,15.716174992983847,16.8146244373104,17.009701506033867,
r480x300,480,300,20260808_151001,ihawk2,Affine,15.0,5,5,1,21.005348284154095,20.942363477697,21.037725798049085,22.77026024996505,22.814186814674922,
r480x300,480,300,20260808_151001,ihawk2,Affine,20.0,5,5,1,24.020077177022348,23.93360151655695,22.93024608360757,26.429077034574156,26.483171880529163,
r480x300,480,300,20260808_151001,ihawk2,Affine,25.0,5,5,1,27.953425571538048,27.86695222298033,27.785882898022766,30.371894324031505,30.405712306451097,
r480x300,480,300,20260808_151001,ihawk2,Affine,30.0,5,5,1,33.63917665744038,33.56788264946598,34.02858525179914,36.37953065779275,36.91817541219141,
r480x300,480,300,20260808_151001,ihawk2,Affine,35.0,5,5,1,38.42592130452147,38.30728309497164,37.87029856071782,41.90838282737944,42.05288546075797,
r480x300,480,300,20260808_151001,ihawk2,Affine,40.0,5,5,1,42.954321495903784,42.786060921684175,42.40532225367537,46.76315909604806,46.7769956054332,
r480x300,480,300,20260808_151001,ihawk2,Affine,45.0,5,5,1,50.22290596610245,49.9512652661993,48.30078829830531,56.776958231616625,57.568122772197036,
r480x300,480,300,20260808_151001,ihawk2,Affine,50.0,5,5,1,53.611963926486915,53.31160300126995,52.020418042070276,60.60791097736388,61.52013330158899,
r480x300,480,300,20260808_151001,ihawk2,Homography,0.0,5,5,1,0.0512072889088819,0.04778242927643567,0.043969763264449825,0.07555995243792812,0.08345477975579678,
r480x300,480,300,20260808_151001,ihawk2,Homography,5.0,5,5,1,5.800064880557152,5.6539950850378675,5.801985330507278,7.298920630806687,7.564936889987408,
r480x300,480,300,20260808_151001,ihawk2,Homography,10.0,5,5,1,10.128136608443938,9.9460295294413,9.367188762028482,12.428798454297809,12.704287127040121,
r480x300,480,300,20260808_151001,ihawk2,Homography,15.0,5,5,1,18.301719808698817,17.99945878275487,16.807147557664138,22.596422469092598,23.260365364335147,
r480x300,480,300,20260808_151001,ihawk2,Homography,20.0,5,5,1,22.421301634493457,22.101112573463222,20.793492502414583,26.936439724019458,27.28974959507689,
r480x300,480,300,20260808_151001,ihawk2,Homography,25.0,5,5,1,27.705127176004236,27.29587230927977,25.112260241204783,33.402505387998566,33.7269227762492,
r480x300,480,300,20260808_151001,ihawk2,Homography,30.0,5,5,1,35.511990837686774,34.83731633057259,32.414865281993116,43.37396029955055,43.61513928446902,
r480x300,480,300,20260808_151001,ihawk2,Homography,35.0,5,5,1,41.441122137823776,40.761229786693946,37.45929346064321,50.348095964690316,50.874592209047286,
r480x300,480,300,20260808_151001,ihawk2,Homography,40.0,5,5,1,47.320353280266346,46.5513804761956,43.81860289284113,57.66963983006518,58.55051884325099,
r480x300,480,300,20260808_151001,ihawk2,Homography,45.0,5,5,1,56.519339920984784,55.66704881310302,51.97614495919173,68.19795740798622,69.25043834990669,
r480x300,480,300,20260808_151001,ihawk2,Homography,50.0,5,5,1,60.9339311618214,59.99588318909925,56.050592696292604,73.78638009963517,75.08292208283306,
r480x300,480,300,20260808_151001,ihawk2,PnP,0.0,5,5,1,4.530931954505011,4.384516013508319,4.567209814971444,5.768676773123786,5.8926768228914295,4.091883913338107
r480x300,480,300,20260808_151001,ihawk2,PnP,5.0,5,5,1,4.031679757718072,3.7186294037303638,3.9785939236863714,5.783856897692027,6.220091276434233,3.6260881344311935
r480x300,480,300,20260808_151001,ihawk2,PnP,10.0,5,5,1,3.345503119118981,2.963703493079138,2.3626987584370984,5.0658916174097675,5.254222579158611,4.222109087109221
r480x300,480,300,20260808_151001,ihawk2,PnP,15.0,5,5,1,4.146544920178125,3.9390980512384592,3.671689560389871,5.6605876016223196,5.828531724629676,3.3223666569198462
r480x300,480,300,20260808_151001,ihawk2,PnP,20.0,5,5,1,3.9028589751214624,3.7218717141082074,3.0839757995741217,5.203552410140602,5.264411635706327,4.724850332132917
r480x300,480,300,20260808_151001,ihawk2,PnP,25.0,5,5,1,5.967035771610353,5.509716361406762,6.0919903515185565,7.740633346071738,7.785961498843534,7.419793543967183
r480x300,480,300,20260808_151001,ihawk2,PnP,30.0,5,5,1,11.94171242649692,9.684707475038108,10.946573866184336,18.485857262778104,19.524831870880565,10.59511304022475
r480x300,480,300,20260808_151001,ihawk2,PnP,35.0,5,5,1,9.598071033697167,7.632871665362828,3.983557312414663,15.154349392296888,15.473260327053422,8.058669807224097
r480x300,480,300,20260808_151001,ihawk2,PnP,40.0,5,5,1,8.094012606682128,6.568843300115191,4.392359319920378,13.193749785828958,13.93861913963291,8.881527341623844
r480x300,480,300,20260808_151001,ihawk2,PnP,45.0,5,5,1,6.43591561949837,5.073684654561024,3.8131737033114153,11.028936285583722,12.269734281739558,5.899210853584462
r480x300,480,300,20260808_151001,ihawk2,PnP,50.0,5,5,1,5.007545500611576,4.64594108350026,4.319748708845465,7.078717678409246,7.383322775527144,5.278002867090376
r480x300,480,300,20260808_162715,ihawk1,Affine,0.0,5,5,1,12.087042093977699,11.712681140215603,11.316305205985184,15.9575653870955,16.683089992292246,
r480x300,480,300,20260808_162715,ihawk1,Affine,5.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Affine,10.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Affine,15.0,5,5,1,23.945911979816927,21.214251387759315,29.16923463035546,31.50975042531857,32.08068150137559,
r480x300,480,300,20260808_162715,ihawk1,Affine,20.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Affine,25.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Affine,30.0,5,5,1,44.430869723877606,43.094616037923956,46.552096216529655,53.49732797222335,53.661447523299934,
r480x300,480,300,20260808_162715,ihawk1,Affine,35.0,5,5,1,50.33223412468083,49.066589626990634,53.00211038394434,60.078068957344264,60.272822835839094,
r480x300,480,300,20260808_162715,ihawk1,Affine,40.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Affine,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Affine,50.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Homography,0.0,5,5,1,0.7241518139732508,0.6582416926728263,0.6659971545493224,1.0961827233482777,1.2029431619645832,
r480x300,480,300,20260808_162715,ihawk1,Homography,5.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Homography,10.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Homography,15.0,5,5,1,24.490839181597735,23.692037459124972,22.483831420983147,32.416722427934154,34.050293297206515,
r480x300,480,300,20260808_162715,ihawk1,Homography,20.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Homography,25.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Homography,30.0,5,5,1,50.55388744954635,49.51495111221603,47.67773817531578,64.03839165163255,67.22699879888663,
r480x300,480,300,20260808_162715,ihawk1,Homography,35.0,5,5,1,58.51208784402461,57.161173830519985,54.671812140505025,74.5239834402352,78.2095617169308,
r480x300,480,300,20260808_162715,ihawk1,Homography,40.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Homography,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,Homography,50.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,PnP,0.0,5,5,1,12.874696470779414,11.724713767021838,13.209523104487753,18.467677561593604,19.580253871636703,7.628783255489676
r480x300,480,300,20260808_162715,ihawk1,PnP,5.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,PnP,10.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,PnP,15.0,5,5,1,12.981900108442513,12.227883847855235,12.769417777325145,18.25360533516851,19.47660073749722,7.963812428616257
r480x300,480,300,20260808_162715,ihawk1,PnP,20.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,PnP,25.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,PnP,30.0,5,5,1,12.263121251183424,10.784796320574614,11.026533551303874,18.678319901814184,19.927509348163117,8.343927246594514
r480x300,480,300,20260808_162715,ihawk1,PnP,35.0,5,5,1,11.094979549946355,8.8257850212871,7.086165249130999,17.413840446785237,17.99578097217578,7.672258666887989
r480x300,480,300,20260808_162715,ihawk1,PnP,40.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,PnP,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk1,PnP,50.0,5,4,0,,,,,,
r480x300,480,300,20260808_162715,ihawk2,Affine,0.0,5,5,1,12.693127715907337,12.306128099995858,12.097586951656211,15.456688437074378,15.541262304703018,
r480x300,480,300,20260808_162715,ihawk2,Affine,5.0,5,5,1,14.451308553532911,14.320094173095473,13.763493100764146,17.205514430707844,17.761792049918743,
r480x300,480,300,20260808_162715,ihawk2,Affine,10.0,5,5,1,17.045989718280065,16.88464839699659,16.79078729271668,19.755673961846128,19.945641883667786,
r480x300,480,300,20260808_162715,ihawk2,Affine,15.0,5,5,1,22.751862450841962,22.683320368734837,23.326190111553483,24.450441960576857,24.59612404438164,
r480x300,480,300,20260808_162715,ihawk2,Affine,20.0,5,5,1,26.395062895702136,26.253822450183172,26.025599710735854,29.42696495069501,29.62645704091185,
r480x300,480,300,20260808_162715,ihawk2,Affine,25.0,5,5,1,31.935629806608492,31.826194839639648,31.88835767998398,34.68792913153571,34.736638413269624,
r480x300,480,300,20260808_162715,ihawk2,Affine,30.0,5,5,1,37.588361932936785,37.43723469766482,38.56807703964269,41.16484531811739,41.382658375964375,
r480x300,480,300,20260808_162715,ihawk2,Affine,35.0,5,5,1,43.0376688934145,42.87232651973477,43.8197021527774,46.91643785917182,46.99447814812227,
r480x300,480,300,20260808_162715,ihawk2,Affine,40.0,5,5,1,47.655069559966236,47.476361777564975,49.89664789320395,51.59582850495707,51.86510695250631,
r480x300,480,300,20260808_162715,ihawk2,Affine,45.0,5,5,1,53.19052596147889,52.98038399935272,55.72714513298246,57.42294538043385,57.48454638549774,
r480x300,480,300,20260808_162715,ihawk2,Affine,50.0,5,5,1,57.404836497006805,57.18396635797649,59.2418423873498,62.41319485336447,62.594475117767175,
r480x300,480,300,20260808_162715,ihawk2,Homography,0.0,5,5,1,0.08836479862262893,0.08072456550317045,0.080784367699156,0.13319778868005985,0.14628439736012017,
r480x300,480,300,20260808_162715,ihawk2,Homography,5.0,5,5,1,7.215057115942561,6.915220724551409,6.698172689871503,9.655132917556964,10.080125156268148,
r480x300,480,300,20260808_162715,ihawk2,Homography,10.0,5,5,1,12.352354767250661,11.93890764024749,12.291400575732972,16.147965247607445,17.010256078757493,
r480x300,480,300,20260808_162715,ihawk2,Homography,15.0,5,5,1,20.57311679202147,20.270206451276643,18.727458874279005,25.326865363626375,26.095509702962655,
r480x300,480,300,20260808_162715,ihawk2,Homography,20.0,5,5,1,25.28168676451569,24.94671825459481,23.49265220116784,30.539175461063554,31.29904752729033,
r480x300,480,300,20260808_162715,ihawk2,Homography,25.0,5,5,1,32.59954897342579,32.15295434825742,29.947189787762046,39.53592844698835,40.32177399925322,
r480x300,480,300,20260808_162715,ihawk2,Homography,30.0,5,5,1,39.56713506353129,39.14519634699767,37.531101132344205,46.1515002060368,46.326430460622,
r480x300,480,300,20260808_162715,ihawk2,Homography,35.0,5,5,1,46.67454852594939,46.13618572532429,43.61543022666798,54.719510304671935,54.895238495623104,
r480x300,480,300,20260808_162715,ihawk2,Homography,40.0,5,5,1,52.880389020841505,52.24090965732506,49.87206130387264,62.55171910085987,63.01013776730375,
r480x300,480,300,20260808_162715,ihawk2,Homography,45.0,5,5,1,59.799212091952974,59.15178726131818,56.70034813932073,69.72249699097168,69.89847832389374,
r480x300,480,300,20260808_162715,ihawk2,Homography,50.0,5,5,1,65.43865336961578,64.69793898172642,61.90484140089184,76.80123259710872,77.22023267077198,
r480x300,480,300,20260808_162715,ihawk2,PnP,0.0,5,5,1,4.127661709631637,4.045644411970434,4.107465880262596,5.009261096434281,5.062650381531141,3.673854286318974
r480x300,480,300,20260808_162715,ihawk2,PnP,5.0,5,5,1,7.271742035687571,6.294666220774101,6.101287032510051,11.262211351135896,12.10913305693153,4.481969587670828
r480x300,480,300,20260808_162715,ihawk2,PnP,10.0,5,5,1,11.598951249559635,9.760316896211666,9.122787616204725,19.041599867001622,21.278522606300292,8.242452360519803
r480x300,480,300,20260808_162715,ihawk2,PnP,15.0,5,5,1,11.773927500332514,9.8491639782026,7.295803930615544,19.618133363041963,22.487404685361977,6.722112628742859
r480x300,480,300,20260808_162715,ihawk2,PnP,20.0,5,5,1,7.368711290333375,7.134689139337398,7.00081675182955,9.338784703860368,9.496093630085586,5.317252837396182
r480x300,480,300,20260808_162715,ihawk2,PnP,25.0,5,5,1,12.132302480322515,10.728276788704715,8.798789930843823,19.24291407057941,20.99551883434239,8.161662902688471
r480x300,480,300,20260808_162715,ihawk2,PnP,30.0,5,5,1,7.078783883927207,6.895932154711322,6.48211026938054,9.309620090137246,9.994326623170885,4.171085666882469
r480x300,480,300,20260808_162715,ihawk2,PnP,35.0,5,5,1,7.889324420677889,6.95309694813285,7.017079288791951,11.891225163438353,12.858922193372019,5.090708647297566
r480x300,480,300,20260808_162715,ihawk2,PnP,40.0,5,5,1,9.8491875599494,7.776893560804039,5.109314011620825,16.958305762837767,19.749120524979574,6.08825041294225
r480x300,480,300,20260808_162715,ihawk2,PnP,45.0,5,5,1,5.94636535680449,5.8694668647449735,5.929674855639329,7.134426051076341,7.381389110965719,3.9773950485353904
r480x300,480,300,20260808_162715,ihawk2,PnP,50.0,5,5,1,4.919138803538788,4.904691788458604,4.94540349145398,5.35846396975856,5.399411173161749,4.667119011485504
r320x200,320,200,20260808_131913,ihawk1,Affine,0.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,5.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,10.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,15.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,20.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,25.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,30.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,35.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,40.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,45.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Affine,50.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,0.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,5.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,10.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,15.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,20.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,25.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,30.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,35.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,40.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,45.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,Homography,50.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,0.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,5.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,10.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,15.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,20.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,25.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,30.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,35.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,40.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,45.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk1,PnP,50.0,5,0,0,,,,,,
r320x200,320,200,20260808_131913,ihawk2,Affine,0.0,5,5,1,12.48660867678784,12.13122253735807,11.954436757436557,15.283958074985414,15.463013116313448,
r320x200,320,200,20260808_131913,ihawk2,Affine,5.0,5,5,1,13.354231984057538,13.20195804975189,13.009177678854062,16.069729885648435,16.5812246374306,
r320x200,320,200,20260808_131913,ihawk2,Affine,10.0,5,4,0,,,,,,
r320x200,320,200,20260808_131913,ihawk2,Affine,15.0,5,5,1,21.34741463150434,21.171625488040167,22.74341117848625,23.489177634645763,23.595564432811713,
r320x200,320,200,20260808_131913,ihawk2,Affine,20.0,5,4,0,,,,,,
r320x200,320,200,20260808_131913,ihawk2,Affine,25.0,5,5,1,32.16867307537563,32.04838444850966,32.48911595535441,35.33529873272845,35.72864188245266,
r320x200,320,200,20260808_131913,ihawk2,Affine,30.0,5,5,1,36.8630872429416,36.78032630474786,37.08801060784935,40.000927347466984,40.66568908394397,
r320x200,320,200,20260808_131913,ihawk2,Affine,35.0,5,5,1,40.218511603858346,40.11994614265983,41.417113898611895,43.032513783322614,43.36703492535894,
r320x200,320,200,20260808_131913,ihawk2,Affine,40.0,5,5,1,42.55606196734771,42.4816722970087,42.665166317651696,45.90227653103424,46.678227498571275,
r320x200,320,200,20260808_131913,ihawk2,Affine,45.0,5,5,1,47.81863703409548,47.743245380817356,47.319962096431354,51.142405627769534,51.65945275268266,
r320x200,320,200,20260808_131913,ihawk2,Affine,50.0,5,5,1,55.94705897672252,55.783003867858824,56.89529673362931,59.74335534455911,59.85140633180464,
r320x200,320,200,20260808_131913,ihawk2,Homography,0.0,5,5,1,0.1515306940310724,0.1255586943852749,0.10589393138583514,0.2538082245332713,0.29063427579898754,
r320x200,320,200,20260808_131913,ihawk2,Homography,5.0,5,5,1,4.845580089850334,4.677512577446464,4.501724587103857,6.343245676777509,6.510397204793305,
r320x200,320,200,20260808_131913,ihawk2,Homography,10.0,5,4,0,,,,,,
r320x200,320,200,20260808_131913,ihawk2,Homography,15.0,5,5,1,18.69886724084644,18.42025264826848,17.734142756861264,22.598002988893548,23.166143501958416,
r320x200,320,200,20260808_131913,ihawk2,Homography,20.0,5,4,0,,,,,,
r320x200,320,200,20260808_131913,ihawk2,Homography,25.0,5,5,1,33.337251326452154,32.627612992257774,31.143378786589953,40.949797914626004,41.23863665945751,
r320x200,320,200,20260808_131913,ihawk2,Homography,30.0,5,5,1,39.38338718990229,38.69668264123659,36.775683695000005,47.65217775737411,47.9015943004478,
r320x200,320,200,20260808_131913,ihawk2,Homography,35.0,5,5,1,43.672082166159186,42.98397347420954,39.89493049124745,52.582539104892106,52.83664003611419,
r320x200,320,200,20260808_131913,ihawk2,Homography,40.0,5,5,1,47.30318439516943,46.31662220033051,43.76864579792603,58.146688718050726,58.52263667429987,
r320x200,320,200,20260808_131913,ihawk2,Homography,45.0,5,5,1,54.334144121374926,53.18441137790471,49.68200720258991,66.48619492364023,66.59602281488611,
r320x200,320,200,20260808_131913,ihawk2,Homography,50.0,5,5,1,64.26236199373979,63.27417597651352,59.647080425296465,77.33367169424808,77.88309182123177,
r320x200,320,200,20260808_131913,ihawk2,PnP,0.0,5,5,1,9.267154969243597,8.769414654130689,7.846082944475809,12.821574366423734,13.406134008146633,7.833168214921964
r320x200,320,200,20260808_131913,ihawk2,PnP,5.0,5,5,1,9.897756689028087,9.587052360057463,9.875962270488804,12.693049279238947,13.36419838058897,9.493409759128236
r320x200,320,200,20260808_131913,ihawk2,PnP,10.0,5,4,0,,,,,,
r320x200,320,200,20260808_131913,ihawk2,PnP,15.0,5,5,1,9.725726059220113,9.352790043156752,9.65232049405205,12.054092034262538,12.328441603856449,7.052683590926719
r320x200,320,200,20260808_131913,ihawk2,PnP,20.0,5,4,0,,,,,,
r320x200,320,200,20260808_131913,ihawk2,PnP,25.0,5,5,1,20.09527706893669,18.645808244942963,17.449740814862697,28.745556566291448,30.635320194776877,13.461993596081804
r320x200,320,200,20260808_131913,ihawk2,PnP,30.0,5,5,1,18.045098781248715,16.199836112497582,13.546171730607034,27.70776741568218,29.483344503506473,11.769335760373743
r320x200,320,200,20260808_131913,ihawk2,PnP,35.0,5,5,1,15.639036677917497,13.501579928787,13.93321707347464,24.105907096464392,25.65992151450144,11.080919895485032
r320x200,320,200,20260808_131913,ihawk2,PnP,40.0,5,5,1,14.509467763899645,13.260656480257566,12.048389866358367,22.131448261758162,24.343790221324323,13.721975095502398
r320x200,320,200,20260808_131913,ihawk2,PnP,45.0,5,5,1,13.387141952590916,12.629357504657964,11.38878709610785,18.71045778582226,19.6103109685038,13.759285656393653
r320x200,320,200,20260808_131913,ihawk2,PnP,50.0,5,5,1,13.98520932743474,12.12556182638737,8.684318100616927,21.52832681808946,22.26730802864859,9.567002214892357
r320x200,320,200,20260808_141232,ihawk1,Affine,0.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,5.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,10.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,15.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,20.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,25.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,30.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,35.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,40.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,45.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Affine,50.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,0.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,5.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,10.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,15.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,20.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,25.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,30.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,35.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,40.0,5,0,0,,,,,,
r320x200,320,200,20260808_141232,ihawk1,Homography,45.0,5,0,0,,,,,,
