profile,resolution_id,width_px,height_px,camera_id,model,height_gt_mm,n_independent_rebuilds,xy_rmse_p95_observed_mm,xy_rmse_p95_limit_mm,marker_detection_rate,marker_detection_rate_min,pipeline_latency_p95_ms,pipeline_latency_p95_limit_ms,feasible,failed_gates
coarse_10hz,r640x400,640,400,ihawk2,PnP,5.0,5,7.119121919713057,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,PnP,10.0,5,6.439792810102411,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,PnP,15.0,5,5.977481976130216,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,PnP,20.0,5,6.8174775814865285,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,PnP,25.0,5,6.694009211252107,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,PnP,30.0,4,5.861815402527834,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,PnP,35.0,5,5.7313930404216835,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,PnP,40.0,5,6.853842008852624,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,PnP,45.0,5,11.666172998225875,10.0,1.0,0.95,7.337784799999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,PnP,50.0,5,5.560463779180191,10.0,1.0,0.95,7.337784799999999,100.0,1,
coarse_10hz,r480x300,480,300,ihawk1,Affine,0.0,5,12.040974142895703,10.0,1.0,0.95,4.0425234,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Affine,5.0,4,16.048671298555067,10.0,0.9866666666666667,0.95,4.0425234,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Affine,10.0,4,20.169724121159867,10.0,0.96,0.95,4.0425234,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Affine,15.0,4,26.23751635609677,10.0,0.9866666666666667,0.95,4.0425234,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Affine,20.0,3,32.37812327034414,10.0,0.9466666666666667,0.95,4.0425234,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,Affine,25.0,3,39.4287105189968,10.0,0.88,0.95,4.0425234,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,Affine,30.0,3,44.38524609925355,10.0,0.95,0.95,4.0425234,100.0,0,sufficient_rebuilds|accuracy
coarse_10hz,r480x300,480,300,ihawk1,Affine,35.0,5,52.57036757891986,10.0,1.0,0.95,4.0425234,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Affine,40.0,2,60.51894318176929,10.0,0.88,0.95,4.0425234,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,Affine,45.0,2,68.21972944607498,10.0,0.92,0.95,4.0425234,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,Affine,50.0,4,74.96901827492533,10.0,0.9733333333333334,0.95,4.0425234,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Homography,0.0,5,0.7772201076615772,10.0,1.0,0.95,4.0417566,100.0,1,
coarse_10hz,r480x300,480,300,ihawk1,Homography,5.0,4,12.510016560668898,10.0,0.9866666666666667,0.95,4.0417566,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Homography,10.0,4,18.245071371717028,10.0,0.96,0.95,4.0417566,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Homography,15.0,4,26.46464870630521,10.0,0.9866666666666667,0.95,4.0417566,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Homography,20.0,3,35.44177622434223,10.0,0.9466666666666667,0.95,4.0417566,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,Homography,25.0,3,43.48303306137097,10.0,0.88,0.95,4.0417566,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,Homography,30.0,3,50.39515830089708,10.0,0.95,0.95,4.0417566,100.0,0,sufficient_rebuilds|accuracy
coarse_10hz,r480x300,480,300,ihawk1,Homography,35.0,5,60.46590149953195,10.0,1.0,0.95,4.0417566,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,Homography,40.0,2,70.21102166267121,10.0,0.88,0.95,4.0417566,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,Homography,45.0,2,80.2167433250573,10.0,0.92,0.95,4.0417566,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,Homography,50.0,4,89.6123625146938,10.0,0.9733333333333334,0.95,4.0417566,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,PnP,0.0,5,14.614403069887185,10.0,1.0,0.95,5.6173535999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,PnP,5.0,4,17.59892979235277,10.0,0.9866666666666667,0.95,5.6173535999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,PnP,10.0,4,18.955805931561436,10.0,0.96,0.95,5.6173535999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,PnP,15.0,4,15.359922694789097,10.0,0.9866666666666667,0.95,5.6173535999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,PnP,20.0,3,13.432486604327615,10.0,0.9466666666666667,0.95,5.6173535999999995,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,PnP,25.0,3,16.372429160002948,10.0,0.88,0.95,5.6173535999999995,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,PnP,30.0,3,12.903591634685814,10.0,0.95,0.95,5.6173535999999995,100.0,0,sufficient_rebuilds|accuracy
coarse_10hz,r480x300,480,300,ihawk1,PnP,35.0,5,21.807498371001355,10.0,1.0,0.95,5.6173535999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk1,PnP,40.0,2,21.0229467465111,10.0,0.88,0.95,5.6173535999999995,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,PnP,45.0,2,17.890030821463846,10.0,0.92,0.95,5.6173535999999995,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r480x300,480,300,ihawk1,PnP,50.0,4,17.74757826337046,10.0,0.9733333333333334,0.95,5.6173535999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,0.0,5,12.707514927271216,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,5.0,5,14.962775759352548,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,10.0,5,17.74587653727062,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,15.0,5,22.492953080540403,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,20.0,4,27.05018114735476,10.0,0.9733333333333334,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,25.0,5,32.619768469124246,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,30.0,4,37.49455140527514,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,35.0,5,42.701786648832964,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,40.0,5,47.41959253304771,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,45.0,5,52.94570953706422,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Affine,50.0,5,58.478309745048136,10.0,1.0,0.95,3.8798228999999997,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,0.0,5,0.11071065430439982,10.0,1.0,0.95,3.8673627999999995,100.0,1,
coarse_10hz,r480x300,480,300,ihawk2,Homography,5.0,5,8.509333354415258,10.0,1.0,0.95,3.8673627999999995,100.0,1,
coarse_10hz,r480x300,480,300,ihawk2,Homography,10.0,5,13.208118519073128,10.0,1.0,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,15.0,5,20.205147569674278,10.0,1.0,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,20.0,4,26.297628060038615,10.0,0.9733333333333334,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,25.0,5,33.54219109868434,10.0,1.0,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,30.0,4,39.53509728089127,10.0,1.0,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,35.0,5,46.26076714851352,10.0,1.0,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,40.0,5,52.56514572391947,10.0,1.0,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,45.0,5,59.59251755230937,10.0,1.0,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,Homography,50.0,5,66.95578497231796,10.0,1.0,0.95,3.8673627999999995,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,PnP,0.0,5,4.450277905530336,10.0,1.0,0.95,5.1220892,100.0,1,
coarse_10hz,r480x300,480,300,ihawk2,PnP,5.0,5,10.15504559405231,10.0,1.0,0.95,5.1220892,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,PnP,10.0,5,11.140979315189766,10.0,1.0,0.95,5.1220892,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,PnP,15.0,5,11.106902053170197,10.0,1.0,0.95,5.1220892,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,PnP,20.0,4,8.19221601698616,10.0,0.9733333333333334,0.95,5.1220892,100.0,1,
coarse_10hz,r480x300,480,300,ihawk2,PnP,25.0,5,15.449317241954008,10.0,1.0,0.95,5.1220892,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,PnP,30.0,4,11.790554142639303,10.0,1.0,0.95,5.1220892,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,PnP,35.0,5,10.62041165310605,10.0,1.0,0.95,5.1220892,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,PnP,40.0,5,10.031107613457353,10.0,1.0,0.95,5.1220892,100.0,0,accuracy
coarse_10hz,r480x300,480,300,ihawk2,PnP,45.0,5,8.204485088377915,10.0,1.0,0.95,5.1220892,100.0,1,
coarse_10hz,r480x300,480,300,ihawk2,PnP,50.0,5,7.893722846498685,10.0,1.0,0.95,5.1220892,100.0,1,
coarse_10hz,r320x200,320,200,ihawk1,Affine,0.0,1,11.532728831740313,10.0,0.84,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,5.0,0,nan,10.0,0.7066666666666667,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,10.0,0,nan,10.0,0.68,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,15.0,0,nan,10.0,0.84,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,20.0,0,nan,10.0,0.8266666666666667,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,25.0,0,nan,10.0,0.8,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,30.0,1,42.968959865023805,10.0,0.8,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,35.0,0,nan,10.0,0.76,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,40.0,0,nan,10.0,0.76,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,45.0,0,nan,10.0,0.72,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Affine,50.0,0,nan,10.0,0.72,0.95,2.3032398,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,0.0,1,0.5797125928380964,10.0,0.84,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,5.0,0,nan,10.0,0.7066666666666667,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,10.0,0,nan,10.0,0.68,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,15.0,0,nan,10.0,0.84,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,20.0,0,nan,10.0,0.8266666666666667,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,25.0,0,nan,10.0,0.8,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,30.0,1,47.97920999337276,10.0,0.8,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,35.0,0,nan,10.0,0.76,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,40.0,0,nan,10.0,0.76,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,45.0,0,nan,10.0,0.72,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,Homography,50.0,0,nan,10.0,0.72,0.95,2.3029813999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,0.0,1,17.732551314336796,10.0,0.84,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,5.0,0,nan,10.0,0.7066666666666667,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,10.0,0,nan,10.0,0.68,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,15.0,0,nan,10.0,0.84,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,20.0,0,nan,10.0,0.8266666666666667,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,25.0,0,nan,10.0,0.8,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,30.0,1,15.314306940721325,10.0,0.8,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,35.0,0,nan,10.0,0.76,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,40.0,0,nan,10.0,0.76,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,45.0,0,nan,10.0,0.72,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk1,PnP,50.0,0,nan,10.0,0.72,0.95,3.8872682,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Affine,0.0,5,12.48416719519767,10.0,1.0,0.95,2.5087734999999998,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,Affine,5.0,5,14.607232787477045,10.0,1.0,0.95,2.5087734999999998,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,Affine,10.0,2,16.615888968592117,10.0,0.8666666666666667,0.95,2.5087734999999998,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Affine,15.0,4,22.03842620077559,10.0,0.96,0.95,2.5087734999999998,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,Affine,20.0,3,26.209680482554553,10.0,0.9333333333333333,0.95,2.5087734999999998,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Affine,25.0,5,32.05640833992317,10.0,1.0,0.95,2.5087734999999998,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,Affine,30.0,2,36.720498274282285,10.0,0.9,0.95,2.5087734999999998,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Affine,35.0,2,40.08011791875702,10.0,0.88,0.95,2.5087734999999998,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Affine,40.0,3,45.336172117116654,10.0,0.92,0.95,2.5087734999999998,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Affine,45.0,4,52.512491311714506,10.0,0.96,0.95,2.5087734999999998,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,Affine,50.0,3,58.15554535839286,10.0,0.92,0.95,2.5087734999999998,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Homography,0.0,5,0.3075082761955118,10.0,1.0,0.95,2.5079279999999997,100.0,1,
coarse_10hz,r320x200,320,200,ihawk2,Homography,5.0,5,8.466442207323913,10.0,1.0,0.95,2.5079279999999997,100.0,1,
coarse_10hz,r320x200,320,200,ihawk2,Homography,10.0,2,11.942203302081044,10.0,0.8666666666666667,0.95,2.5079279999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Homography,15.0,4,20.044397108381194,10.0,0.96,0.95,2.5079279999999997,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,Homography,20.0,3,26.04870186307993,10.0,0.9333333333333333,0.95,2.5079279999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Homography,25.0,5,33.19471322614363,10.0,1.0,0.95,2.5079279999999997,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,Homography,30.0,2,39.22084421291567,10.0,0.9,0.95,2.5079279999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Homography,35.0,2,43.52441917299525,10.0,0.88,0.95,2.5079279999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Homography,40.0,3,50.56558126616742,10.0,0.92,0.95,2.5079279999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,Homography,45.0,4,58.86187642248306,10.0,0.96,0.95,2.5079279999999997,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,Homography,50.0,3,66.33332698990719,10.0,0.92,0.95,2.5079279999999997,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,PnP,0.0,5,10.292838765352256,10.0,1.0,0.95,4.1562695000000005,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,PnP,5.0,5,16.910947096530595,10.0,1.0,0.95,4.1562695000000005,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,PnP,10.0,2,17.324526201140237,10.0,0.8666666666666667,0.95,4.1562695000000005,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,PnP,15.0,4,18.596928853800275,10.0,0.96,0.95,4.1562695000000005,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,PnP,20.0,3,18.208379688914157,10.0,0.9333333333333333,0.95,4.1562695000000005,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,PnP,25.0,5,20.156011321480282,10.0,1.0,0.95,4.1562695000000005,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,PnP,30.0,2,17.90412056444005,10.0,0.9,0.95,4.1562695000000005,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,PnP,35.0,2,16.75896826713999,10.0,0.88,0.95,4.1562695000000005,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,PnP,40.0,3,15.888856865887346,10.0,0.92,0.95,4.1562695000000005,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r320x200,320,200,ihawk2,PnP,45.0,4,13.365362145006252,10.0,0.96,0.95,4.1562695000000005,100.0,0,accuracy
coarse_10hz,r320x200,320,200,ihawk2,PnP,50.0,3,13.544958104992027,10.0,0.92,0.95,4.1562695000000005,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk1,Affine,0.0,0,nan,10.0,0.5333333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,5.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,10.0,0,nan,10.0,0.4266666666666667,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,15.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,20.0,0,nan,10.0,0.44,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,25.0,0,nan,10.0,0.37333333333333335,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,30.0,0,nan,10.0,0.35,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,35.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,40.0,0,nan,10.0,0.4533333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,45.0,0,nan,10.0,0.5333333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Affine,50.0,0,nan,10.0,0.52,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,0.0,0,nan,10.0,0.5333333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,5.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,10.0,0,nan,10.0,0.4266666666666667,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,15.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,20.0,0,nan,10.0,0.44,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,25.0,0,nan,10.0,0.37333333333333335,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,30.0,0,nan,10.0,0.35,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,35.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,40.0,0,nan,10.0,0.4533333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,45.0,0,nan,10.0,0.5333333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,Homography,50.0,0,nan,10.0,0.52,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,0.0,0,nan,10.0,0.5333333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,5.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,10.0,0,nan,10.0,0.4266666666666667,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,15.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,20.0,0,nan,10.0,0.44,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,25.0,0,nan,10.0,0.37333333333333335,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,30.0,0,nan,10.0,0.35,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,35.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,40.0,0,nan,10.0,0.4533333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,45.0,0,nan,10.0,0.5333333333333333,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk1,PnP,50.0,0,nan,10.0,0.52,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r240x150,240,150,ihawk2,Affine,0.0,1,12.544230029182701,10.0,0.84,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
