resolution_id,width_px,height_px,scale_x,scale_y,run_id,camera_id,height_gt_mm,frame_index,marker_id,board_position,marker_gt_x_mm,marker_gt_y_mm,qc_excluded,detected,center_u_px,center_v_px,center_u_native_equiv_px,center_v_native_equiv_px,center_drift_from_native_px,corner_rmse_drift_from_native_px,corner0_u_px,corner0_v_px,corner1_u_px,corner1_v_px,corner2_u_px,corner2_v_px,corner3_u_px,corner3_v_px
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,20.0,3,3,BR,70.0,-113.5,0,1,193.1782989501953,128.21812057495117,386.8565979003906,256.93624114990234,1.5988655943633805,2.3331926707659516,180.2113800048828,126.41695404052734,193.6375274658203,120.35053253173828,205.0719757080078,130.47183227539062,193.7923126220703,135.63316345214844
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,20.0,3,4,C,0.0,0.0,0,1,149.89404678344727,117.23086166381836,300.28809356689453,234.96172332763672,0.18095939188894283,0.6785290226004133,138.9639434814453,115.9248046875,151.85142517089844,111.29367065429688,160.9723358154297,118.35777282714844,147.78848266601562,123.34719848632812
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,20.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,20.0,3,1,TR,70.0,113.5,0,1,112.23996162414551,72.49300575256348,300.139897664388,194.14801534016928,1.1620143519733808,2.5737782012319883,105.07359313964844,71.98626708984375,114.0,70.0,119.37792205810547,71.74171447753906,110.50833129882812,76.2440414428711
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,20.0,3,2,BL,-70.0,-113.5,0,1,112.89797401428223,110.71299743652344,301.89459737141925,296.0679931640625,2.20548334715671,3.0906995979037655,102.0824966430664,109.70696258544922,114.6337661743164,103.52765655517578,123.8756332397461,112.61737060546875,111.0,117.0
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,20.0,3,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,20.0,3,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,20.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,20.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,20.0,3,2,BL,-70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,20.0,3,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,20.0,3,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,1,0,TL,-70.0,113.5,0,1,225.89845275878906,213.72869110107422,225.89845275878906,213.72869110107422,0.0,0.0,205.36097717285156,211.23260498046875,233.64833068847656,203.3594207763672,246.63734436035156,215.6237335205078,217.94715881347656,224.69900512695312
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,1,1,TR,70.0,113.5,0,1,298.0763244628906,191.4317283630371,298.0763244628906,191.4317283630371,0.0,0.0,279.3349609375,189.47547912597656,301.9701232910156,183.20513916015625,316.72412109375,192.69725036621094,294.2760925292969,200.3490447998047
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,1,2,BL,-70.0,-113.5,0,1,303.3258514404297,290.4512023925781,303.3258514404297,290.4512023925781,0.0,0.0,275.718017578125,286.53759765625,308.542236328125,272.3814697265625,331.51031494140625,293.3454284667969,297.5328369140625,309.5403137207031
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,1,3,BR,70.0,-113.5,0,1,385.2233581542969,251.86446380615234,385.2233581542969,251.86446380615234,0.0,0.0,361.1056213378906,249.6241912841797,385.7878112792969,237.8336639404297,410.0,254.0,384.0,266.0
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,1,4,C,0.0,0.0,0,1,300.1854553222656,232.0430564880371,300.1854553222656,232.0430564880371,0.0,0.0,277.98944091796875,229.46591186523438,304.6348876953125,220.25404357910156,322.73834228515625,233.7510223388672,295.379150390625,244.7012481689453
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,1,0,TL,-70.0,113.5,0,1,168.86711502075195,160.205810546875,225.32282002766925,213.77441406250003,0.5774457812972559,0.8575950069241437,153.99649047851562,158.31869506835938,174.04701232910156,152.42918395996094,184.7991485595703,161.61656188964844,162.6258087158203,168.45880126953125
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,1,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,1,2,BL,-70.0,-113.5,0,1,227.2685317993164,218.33499908447266,303.1913757324219,291.2799987792969,0.8396351390230511,1.9543334906680434,206.04537963867188,215.79888916015625,231.3142547607422,204.1947479248047,248.71449279785156,222.3463592529297,223.0,231.0
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,1,3,BR,70.0,-113.5,0,1,288.7817840576172,188.91297149658203,385.2090454101563,252.05062866210938,0.18671424219468521,0.5876990992049383,270.70733642578125,187.23252868652344,289.4197998046875,178.4193572998047,307.0,191.0,288.0,199.0
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,1,4,C,0.0,0.0,0,1,224.95764923095703,173.99813842773438,300.1101989746094,232.1641845703125,0.14260270045925555,0.26188370590077376,208.4558563232422,172.10426330566406,228.25424194335938,165.3037567138672,241.83096313476562,175.3264617919922,221.28953552246094,183.25807189941406
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,1,0,TL,-70.0,113.5,0,1,111.82059097290039,106.49091148376465,224.14118194580078,213.4818229675293,1.7745265806801678,2.6694042357334427,102.57304382324219,105.48805236816406,114.6811752319336,100.58259582519531,122.9590835571289,107.59615325927734,107.06906127929688,112.29684448242188
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,1,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,1,2,BL,-70.0,-113.5,0,1,151.20794296264648,145.92824935913086,302.91588592529297,292.3564987182617,1.9489037462801282,3.0183890405865488,136.83204650878906,144.51736450195312,153.7129364013672,136.46139526367188,165.2867889404297,148.73423767089844,149.0,154.0
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,1,3,BR,70.0,-113.5,0,1,193.72275924682617,126.20719909667969,387.94551849365234,252.91439819335938,2.917622170638221,3.5769621873048787,180.3881072998047,124.58970642089844,193.72775268554688,118.53416442871094,206.77749633789062,127.87031555175781,193.9976806640625,133.83460998535156
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,1,4,C,0.0,0.0,0,1,149.80233001708984,115.69417190551758,300.1046600341797,231.88834381103516,0.17453908158919684,0.7954561787419936,138.88320922851562,114.47883605957031,151.5985870361328,109.99591064453125,160.90382385253906,116.63215637207031,147.82369995117188,121.66978454589844
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,1,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,1,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,1,2,BL,-70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,1,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,1,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,1,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,1,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,1,2,BL,-70.0,-113.5,0,1,75.01930236816406,72.87221717834473,301.57720947265625,292.9888687133789,3.081801273149379,6.302342251845536,67.62008666992188,72.4137954711914,75.1806640625,68.30680847167969,83.27645874023438,74.76826477050781,74.0,76.0
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,1,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,1,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,2,0,TL,-70.0,113.5,0,1,225.9043960571289,213.73493576049805,225.9043960571289,213.73493576049805,0.0,0.0,205.36399841308594,211.23648071289062,233.698486328125,203.36660766601562,246.63253784179688,215.6378631591797,217.9225616455078,224.69879150390625
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,2,1,TR,70.0,113.5,0,1,298.09200286865234,191.42557907104492,298.09200286865234,191.42557907104492,0.0,0.0,279.35516357421875,189.46163940429688,302.0331115722656,183.19200134277344,316.7123718261719,192.6809539794922,294.2673645019531,200.3677215576172
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,2,2,BL,-70.0,-113.5,0,1,303.24962615966797,290.46129608154297,303.24962615966797,290.46129608154297,0.0,0.0,275.6679992675781,286.54351806640625,308.31695556640625,272.3662414550781,331.480712890625,293.3951110839844,297.5328369140625,309.5403137207031
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,2,3,BR,70.0,-113.5,0,1,385.4762649536133,251.8661003112793,385.4762649536133,251.8661003112793,0.0,0.0,361.1015625,249.62867736816406,385.8034973144531,237.83572387695312,411.0,254.0,384.0,266.0
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,2,4,C,0.0,0.0,0,1,300.19200897216797,232.0464324951172,300.19200897216797,232.0464324951172,0.0,0.0,278.00360107421875,229.47544860839844,304.64190673828125,220.25587463378906,322.74114990234375,233.75367736816406,295.3813781738281,244.7007293701172
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,2,0,TL,-70.0,113.5,0,1,168.6739730834961,160.24169921875,225.06529744466147,213.822265625,0.8436308355428398,1.3328408168665913,153.99562072753906,158.3177032470703,173.2890167236328,152.5608367919922,184.79795837402344,161.62448120117188,162.61329650878906,168.46377563476562
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,2,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,2,2,BL,-70.0,-113.5,0,1,227.0641212463379,217.9403953552246,302.9188283284505,290.7538604736328,0.4416119661615608,1.4812080796445706,205.98423767089844,216.5696563720703,231.27224731445312,204.19192504882812,248.0,220.0,223.0,231.0
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,2,3,BR,70.0,-113.5,0,1,288.78968811035156,188.90896224975586,385.21958414713544,252.04528299967447,0.3130358960800484,0.9207350887880061,270.7010192871094,187.22222900390625,289.4577331542969,178.4136199951172,307.0,191.0,288.0,199.0
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,2,4,C,0.0,0.0,0,1,224.96566009521484,174.00268173217773,300.1208801269531,232.1702423095703,0.1427871940214333,0.25936322357437225,208.46238708496094,172.12098693847656,228.26715087890625,165.3022003173828,241.83726501464844,175.32894897460938,221.29583740234375,183.2585906982422
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,2,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,2,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,2,2,BL,-70.0,-113.5,0,1,151.20859146118164,145.93286514282227,302.9171829223633,292.36573028564453,1.9332325632943317,2.9965305448263995,136.8414764404297,144.5311279296875,153.7136688232422,136.4520263671875,165.2792205810547,148.74830627441406,149.0,154.0
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,2,3,BR,70.0,-113.5,0,1,193.4212989807129,126.36485481262207,387.3425979614258,253.22970962524414,2.3114128270783056,3.263538692712995,180.38534545898438,124.5937271118164,193.730224609375,118.53031921386719,205.55804443359375,128.50778198242188,194.01158142089844,133.8275909423828
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,2,4,C,0.0,0.0,0,1,149.80506896972656,115.69071388244629,300.1101379394531,231.88142776489258,0.1841994218077004,0.7906579024471891,138.88282775878906,114.47968292236328,151.60986328125,109.9903335571289,160.9025421142578,116.62537384033203,147.82504272460938,121.66746520996094
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,2,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,2,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,2,2,BL,-70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,2,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,2,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,2,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,2,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,2,2,BL,-70.0,-113.5,0,1,75.00756072998047,72.86901092529297,301.5302429199219,292.9760437011719,3.0463477010264315,6.1299286382255795,67.63640594482422,72.42327117919922,75.21864318847656,68.28849029541016,83.1751937866211,74.7642822265625,74.0,76.0
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,2,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,2,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,3,0,TL,-70.0,113.5,0,1,225.86477279663086,213.71423721313477,225.86477279663086,213.71423721313477,0.0,0.0,205.3907928466797,211.23561096191406,233.47845458984375,203.3115997314453,246.6628875732422,215.61705017089844,217.9269561767578,224.69268798828125
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,3,1,TR,70.0,113.5,0,1,298.0877151489258,191.45008087158203,298.0877151489258,191.45008087158203,0.0,0.0,279.3408508300781,189.51010131835938,302.00518798828125,183.1922149658203,316.7135314941406,192.68186950683594,294.2912902832031,200.4161376953125
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,3,2,BL,-70.0,-113.5,0,1,303.2531967163086,290.4502258300781,303.2531967163086,290.4502258300781,0.0,0.0,275.6903076171875,286.4867248535156,308.3092346191406,272.371337890625,331.4793395996094,293.3980712890625,297.5339050292969,309.5447692871094
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,3,3,BR,70.0,-113.5,0,1,385.26412200927734,251.86989212036133,385.26412200927734,251.86989212036133,0.0,0.0,361.0640869140625,249.6374053955078,385.9924011230469,237.8421630859375,410.0,254.0,384.0,266.0
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,25.0,3,4,C,0.0,0.0,0,1,300.19862365722656,232.0519256591797,300.19862365722656,232.0519256591797,0.0,0.0,277.9823303222656,229.47463989257812,304.692626953125,220.270263671875,322.7403869628906,233.7615509033203,295.379150390625,244.7012481689453
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,3,0,TL,-70.0,113.5,0,1,168.7854232788086,160.21366119384766,225.21389770507812,213.78488159179688,0.6546976500953213,0.976081916461895,154.010986328125,158.3180389404297,173.71066284179688,152.47015380859375,184.80116271972656,161.60862731933594,162.61888122558594,168.45782470703125
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,3,2,BL,-70.0,-113.5,0,1,227.05311965942383,217.9557647705078,302.90415954589844,290.77435302734375,0.4763248747810656,1.5503413882583188,205.93983459472656,216.6309356689453,231.27264404296875,204.19212341308594,248.0,220.0,223.0,231.0
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,3,3,BR,70.0,-113.5,0,1,288.8073425292969,188.92367553710938,385.24312337239587,252.06490071614584,0.19613590997246827,0.5867089690839777,270.697509765625,187.22659301757812,289.5318603515625,178.46810913085938,307.0,191.0,288.0,199.0
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,25.0,3,4,C,0.0,0.0,0,1,224.9592399597168,174.00393676757812,300.11231994628906,232.17191569010419,0.1478037145772919,0.2666784203805213,208.4521484375,172.11546325683594,228.26229858398438,165.30845642089844,241.83287048339844,175.33352661132812,221.28964233398438,183.25830078125
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,3,0,TL,-70.0,113.5,0,1,111.81955528259277,106.48873329162598,224.13911056518555,213.47746658325195,1.7418296323727873,2.6006527068716307,102.57341003417969,105.48776245117188,114.65426635742188,100.58329010009766,122.96070098876953,107.59549713134766,107.08984375,112.28838348388672
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,3,2,BL,-70.0,-113.5,0,1,151.2325668334961,145.9242935180664,302.9651336669922,292.3485870361328,1.9200925990781992,2.986979941444669,136.851806640625,144.51263427734375,153.74659729003906,136.44517517089844,165.3318634033203,148.73936462402344,149.0,154.0
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,3,3,BR,70.0,-113.5,0,1,193.42555236816406,126.37094497680664,387.3511047363281,253.24188995361328,2.497573814215782,3.300758982343799,180.39051818847656,124.59406280517578,193.75701904296875,118.56365203857422,205.5735321044922,128.47909545898438,193.98114013671875,133.8469696044922
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,25.0,3,4,C,0.0,0.0,0,1,149.79988861083984,115.69569396972656,300.0997772216797,231.89138793945312,0.18852845216392897,0.8133545364861933,138.8739013671875,114.47842407226562,151.59837341308594,110.00643157958984,160.90145874023438,116.62641143798828,147.82582092285156,121.6715087890625
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,3,2,BL,-70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,3,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,25.0,3,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,3,2,BL,-70.0,-113.5,0,1,75.03494644165039,72.87073516845703,301.63978576660156,292.9829406738281,3.002955106621831,6.245304073795141,67.63249969482422,72.41578674316406,75.18636322021484,68.30363464355469,83.3209228515625,74.76351928710938,74.0,76.0
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,3,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,25.0,3,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,1,0,TL,-70.0,113.5,0,1,225.49781036376953,211.72937393188477,225.49781036376953,211.72937393188477,0.0,0.0,204.92694091796875,209.3907928466797,233.00088500976562,201.1962890625,246.412841796875,213.60008239746094,217.65057373046875,222.73033142089844
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,1,1,TR,70.0,113.5,0,1,297.5373840332031,188.9597625732422,297.5373840332031,188.9597625732422,0.0,0.0,278.4587097167969,187.27548217773438,300.7595520019531,180.5626983642578,316.20184326171875,190.3567352294922,294.72943115234375,197.64413452148438
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,1,2,BL,-70.0,-113.5,0,1,305.57682037353516,287.3076629638672,305.57682037353516,287.3076629638672,0.0,0.0,277.74224853515625,283.681640625,310.4698791503906,269.3635559082031,333.79669189453125,289.7591552734375,300.2984619140625,306.4263000488281
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,1,3,BR,70.0,-113.5,0,1,386.8971633911133,248.73342514038086,386.8971633911133,248.73342514038086,0.0,0.0,362.03863525390625,246.2945556640625,386.6017761230469,234.76731872558594,411.80035400390625,250.4566650390625,387.14788818359375,263.4151611328125
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,1,4,C,0.0,0.0,0,1,300.63096618652344,229.13290405273438,300.63096618652344,229.13290405273438,0.0,0.0,278.3603515625,226.91920471191406,304.6115417480469,217.13107299804688,323.2787780761719,230.68997192382812,296.273193359375,241.79136657714844
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,30.0,1,0,TL,-70.0,113.5,0,1,167.5625877380371,159.1192741394043,223.5834503173828,212.32569885253906,2.0050879776695867,2.6597123157618885,152.74859619140625,157.99664306640625,171.2554931640625,151.48574829101562,184.61671447753906,160.01815795898438,161.62954711914062,166.97654724121094
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,30.0,1,1,TR,70.0,113.5,0,1,223.54974365234375,141.39498138427734,298.23299153645837,188.69330851236978,0.7448943315265548,1.328306539605761,208.73703002929688,140.3303680419922,226.0,136.0,237.54066467285156,141.26852416992188,221.92127990722656,147.9810333251953
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,30.0,1,2,BL,-70.0,-113.5,0,1,228.93377685546875,215.11180877685547,305.41170247395837,286.98241170247394,0.3647633531463218,0.5472693929223731,208.2827911376953,212.6404571533203,232.4523162841797,201.80677795410156,250.0,217.0,225.0,229.0
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,30.0,1,3,BR,70.0,-113.5,0,1,290.18238067626953,186.64094161987305,387.0765075683594,249.02125549316406,0.3391321953094124,0.9338468931182664,271.48565673828125,184.5449981689453,289.9474182128906,176.32981872558594,308.0,188.0,291.29644775390625,197.68894958496094
r480x300,480,300,0.75,0.75,20260808_162715,ihawk1,30.0,1,4,C,0.0,0.0,0,1,225.3691177368164,171.76760864257812,300.6588236490885,229.19014485677081,0.06365962509551971,0.27102578798052995,208.6604766845703,170.05776977539062,228.2718505859375,163.06906127929688,242.3213348388672,172.74948120117188,222.22280883789062,181.19412231445312
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,30.0,1,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,30.0,1,1,TR,70.0,113.5,0,1,149.36896896362305,94.06639862060547,299.2379379272461,188.63279724121094,1.7317014393061554,2.5291653174997473,139.13783264160156,93.41354370117188,151.73184204101562,90.5716323852539,158.25054931640625,93.5874252319336,148.35565185546875,98.6929931640625
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,30.0,1,2,BL,-70.0,-113.5,0,1,152.05220413208008,144.41827774047852,304.60440826416016,289.33655548095703,2.2498866985611294,3.588987711647287,137.7277374267578,143.71046447753906,154.49415588378906,135.07952880859375,166.98692321777344,146.88311767578125,149.0,152.0
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,30.0,1,3,BR,70.0,-113.5,0,1,193.51333618164062,124.25026321411133,387.52667236328125,249.00052642822266,0.683830859209146,1.6695824518144466,180.86660766601562,122.85111236572266,193.4862518310547,117.1761245727539,205.0,125.0,194.7004852294922,131.97381591796875
r320x200,320,200,0.5,0.5,20260808_162715,ihawk1,30.0,1,4,C,0.0,0.0,0,1,150.15385055541992,114.23709487915039,300.80770111083984,228.97418975830078,0.2375404402005674,0.6603906834359595,139.0907745361328,113.2446060180664,151.81492614746094,108.2955093383789,161.30838012695312,115.03819274902344,148.4013214111328,120.37007141113281
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,30.0,1,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,30.0,1,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,30.0,1,2,BL,-70.0,-113.5,0,1,114.43086624145508,108.74077796936035,305.98230997721356,290.8087412516276,3.524481663410779,4.31020057905218,103.1368637084961,107.58358001708984,115.6123046875,101.1842041015625,125.42352294921875,109.92251586914062,113.55077362060547,116.27281188964844
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,30.0,1,3,BR,70.0,-113.5,0,1,144.81975555419922,92.80046081542969,387.01934814453125,248.30122884114581,0.44913556421227474,2.266879499835766,135.77914428710938,92.14472961425781,145.4998779296875,87.05711364746094,153.0,94.0,145.0,98.0
r240x150,240,150,0.375,0.375,20260808_162715,ihawk1,30.0,1,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,30.0,1,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,30.0,1,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,30.0,1,2,BL,-70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,30.0,1,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_162715,ihawk1,30.0,1,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,2,0,TL,-70.0,113.5,0,1,225.46652603149414,211.7151336669922,225.46652603149414,211.7151336669922,0.0,0.0,204.92266845703125,209.37356567382812,232.87356567382812,201.15521240234375,246.41632080078125,213.614013671875,217.65354919433594,222.71774291992188
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,2,1,TR,70.0,113.5,0,1,297.54483795166016,188.96319580078125,297.54483795166016,188.96319580078125,0.0,0.0,278.49755859375,187.25453186035156,300.7785339355469,180.56985473632812,316.22015380859375,190.3426971435547,294.68310546875,197.68569946289062
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,2,2,BL,-70.0,-113.5,0,1,305.57091522216797,287.3053512573242,305.57091522216797,287.3053512573242,0.0,0.0,277.7373962402344,283.6846618652344,310.475341796875,269.36529541015625,333.7980041503906,289.7509460449219,300.2729187011719,306.4205017089844
r640x400,640,400,1.0,1.0,20260808_162715,ihawk1,30.0,2,3,BR,70.0,-113.5,0,1,386.9055633544922,248.73291397094727,386.9055633544922,248.73291397094727,0.0,0.0,362.0408630371094,246.28623962402344,386.6003723144531,234.76742553710938,411.8008117675781,250.45779418945312,387.1802062988281,263.4201965332031
