resolution_id,width_px,height_px,run_id,camera_id,height_gt_mm,marker_id,n_expected_frames,n_detected_frames,complete_three_frame_detection,center_repeatability_rms_native_equiv_px,corner_repeatability_rms_native_equiv_px,median_marker_side_native_equiv_px,corner_repeatability_fraction_of_marker_side,center_drift_from_native_median_px,corner_drift_from_native_median_px
r480x300,480,300,20260808_151001,ihawk2,30.0,3,3,3,1,0.008664761519714776,0.021284068717970964,27.137955466704813,0.0007842915338292192,0.8924415449344023,1.4076904831482342
r480x300,480,300,20260808_151001,ihawk2,30.0,4,3,3,1,0.0056247773424017685,0.011380301311147693,31.795576211472,0.00035792090180902667,0.030067298869708613,0.13603525795772528
r480x300,480,300,20260808_151001,ihawk2,35.0,0,3,3,1,0.005062368143033471,0.01648849429809519,40.3994729071426,0.00040813637187776363,0.16989065315217552,0.22021935969166662
r480x300,480,300,20260808_151001,ihawk2,35.0,1,3,3,1,0.010360360011510597,0.021216900858451293,27.789768521310975,0.0007634788624518702,0.7892265357939883,1.4998373473740485
r480x300,480,300,20260808_151001,ihawk2,35.0,2,3,3,1,0.019939639813697563,0.03147858666309861,38.44516147587007,0.0008187918961624338,0.10541694270986075,0.1485876559043645
r480x300,480,300,20260808_151001,ihawk2,35.0,3,3,3,1,0.010450711786794112,0.022570713936730647,27.174697739362035,0.0008305782884214898,0.8482044441399305,1.3530021858197687
r480x300,480,300,20260808_151001,ihawk2,35.0,4,3,3,1,0.00725924118443515,0.014899015627642717,31.86768684060824,0.0004675273640714096,0.05354902458584465,0.136113030545394
r480x300,480,300,20260808_151001,ihawk2,40.0,0,3,3,1,0.007233676202978094,0.019463316193043454,40.828168935066564,0.0004767129337589952,0.025674508838556646,0.11196276246324462
r480x300,480,300,20260808_151001,ihawk2,40.0,1,3,3,1,0.014922797142701375,0.021053643858799487,28.595447487545723,0.0007362585903916718,0.36195269461220153,0.8237096905553075
r480x300,480,300,20260808_151001,ihawk2,40.0,2,3,3,1,0.01592537082242403,0.04211550792805064,39.42547966115174,0.0010682307048644369,1.1502533847960066,2.0384006153293215
r480x300,480,300,20260808_151001,ihawk2,40.0,3,3,3,1,0.016724605623104852,0.025954347819452116,27.910519743565217,0.0009299127374880184,0.5271250268272102,1.6112656571601003
r480x300,480,300,20260808_151001,ihawk2,40.0,4,3,3,1,0.01505059959052228,0.033273469324635145,31.969733719911442,0.001040780308530118,0.039190224361411743,0.14633359946608396
r480x300,480,300,20260808_151001,ihawk2,45.0,0,3,3,1,0.004088764277978644,0.01592816193552042,40.70584368144591,0.00039129914761552084,0.039809617354192924,0.12817302627918567
r480x300,480,300,20260808_151001,ihawk2,45.0,1,3,3,1,0.025835332879266,0.040655438385435755,28.007372115577294,0.001451597751394312,0.7944518601726648,1.4679295364937626
r480x300,480,300,20260808_151001,ihawk2,45.0,2,3,3,1,0.00799336436604771,0.014614688786860591,38.2766428549445,0.00038181741387940704,0.10872250809266899,0.19346381888339348
r480x300,480,300,20260808_151001,ihawk2,45.0,3,3,3,1,0.030078463940853686,0.04113236302715918,28.744716646871257,0.0014309538525799407,0.897695141523802,1.7256370076852692
r480x300,480,300,20260808_151001,ihawk2,45.0,4,3,3,1,0.013948111879265056,0.026640848974586896,31.97885870637462,0.0008330769155709846,0.06607667303906378,0.07812780583826257
r480x300,480,300,20260808_151001,ihawk2,50.0,0,3,3,1,0.009800083023258193,0.02304190385805588,40.94474132439961,0.0005627561223429893,0.057340672179070226,0.1836218354133802
r480x300,480,300,20260808_151001,ihawk2,50.0,1,3,3,1,0.004600182415801744,0.014589105547338223,28.613762916257183,0.0005098632287558824,0.630271290890243,1.0194323696441538
r480x300,480,300,20260808_151001,ihawk2,50.0,2,3,3,1,0.00542091241354875,0.01251807300749534,38.368089785999494,0.00032626260721645785,0.07842661704810182,0.15909586788301705
r480x300,480,300,20260808_151001,ihawk2,50.0,3,3,3,1,0.00861912021196518,0.025007178698322415,27.617423112731785,0.0009054855913328846,0.32096329152048947,0.502433647442992
r480x300,480,300,20260808_151001,ihawk2,50.0,4,3,3,1,0.01651172372675268,0.03295515271010938,31.967226250388567,0.0010309043534769866,0.03621599589370803,0.1424066982357247
r480x300,480,300,20260808_162715,ihawk1,0.0,0,3,3,1,0.009976228323426544,0.021286995900111308,23.102281791829586,0.0009214239568162364,0.34755868533964207,0.6405504237520703
r480x300,480,300,20260808_162715,ihawk1,0.0,1,3,3,1,0.023131978148475566,0.03691682067051538,20.879136812098764,0.0017681200617988822,2.1855877449316297,3.74712852431495
r480x300,480,300,20260808_162715,ihawk1,0.0,2,3,3,1,0.0114734239218906,0.022888542769011793,33.71231581500469,0.0006789371247769502,0.05589150259623702,0.18004501989908356
r480x300,480,300,20260808_162715,ihawk1,0.0,3,3,3,1,0.02895899315272797,0.043592246084648074,28.812242963609787,0.001512976485020816,0.21137853000107373,0.3441912791822645
r480x300,480,300,20260808_162715,ihawk1,0.0,4,3,3,1,0.010597517028978855,0.023354927452962887,25.066005374319076,0.0009317371118451429,0.19840129319085967,0.445444188217865
r480x300,480,300,20260808_162715,ihawk1,5.0,0,3,3,1,0.08805983147589634,0.18268705667055726,22.792080846340273,0.008015374195195142,0.7036761742964468,0.9377620561007004
r480x300,480,300,20260808_162715,ihawk1,5.0,1,3,2,0,0.026430381121944384,0.036833122125489524,20.88982347035487,0.001763208874299971,1.0680968150872396,2.0205056667821983
r480x300,480,300,20260808_162715,ihawk1,5.0,2,3,3,1,0.0035482986641940753,0.009890937942105275,33.227171401369425,0.00029767619466090423,0.2790184763986719,0.6057891196591048
r480x300,480,300,20260808_162715,ihawk1,5.0,3,3,3,1,0.010167704534540606,0.020869549756675983,27.6475662278374,0.0007548422014688272,0.9667027425658605,1.5415028986137893
r480x300,480,300,20260808_162715,ihawk1,5.0,4,3,3,1,0.018705597718284183,0.03245368780106596,25.132969034082958,0.0012912795045048333,0.18052634296823086,0.33845537498467876
r480x300,480,300,20260808_162715,ihawk1,10.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r480x300,480,300,20260808_162715,ihawk1,10.0,1,3,3,1,0.30601188403300245,0.6338363346753456,21.774438841990676,0.029109192630628482,1.825761927667364,3.6028359127801717
r480x300,480,300,20260808_162715,ihawk1,10.0,2,3,3,1,0.3344429898449866,0.6661281590749856,33.51786090136634,0.01987382670496825,0.8167951285210289,1.7050506861978674
r480x300,480,300,20260808_162715,ihawk1,10.0,3,3,3,1,0.0034895108870729896,0.009202500342172943,28.0202478627936,0.0003284232312017621,0.8173478241461336,1.4209451221973988
r480x300,480,300,20260808_162715,ihawk1,10.0,4,3,3,1,0.011644018171590727,0.015214050262121108,25.21811639678015,0.0006032984392150573,0.08682139063902322,0.2982917082110732
r480x300,480,300,20260808_162715,ihawk1,15.0,0,3,3,1,0.006588326191523364,0.017995348397959323,23.105461081481053,0.0007788352863636438,0.7301499178175205,1.0300022665242297
r480x300,480,300,20260808_162715,ihawk1,15.0,1,3,3,1,0.46917067926584693,0.9390660360468218,20.78267366543445,0.04518504457916152,0.5526780396743475,0.9594152757159381
r480x300,480,300,20260808_162715,ihawk1,15.0,2,3,3,1,0.00970956583124937,0.03932744994896936,34.175153717231645,0.0011507614647286823,0.8053401632654933,1.4171396412808943
r480x300,480,300,20260808_162715,ihawk1,15.0,3,3,3,1,0.01155978002852496,0.022353864107385074,28.43400024181908,0.00078616669892646,0.27032294846645516,0.6845073535521933
r480x300,480,300,20260808_162715,ihawk1,15.0,4,3,3,1,0.007237853351879262,0.01966218563397321,25.473952240879708,0.0007718545378451334,0.08731017379551076,0.24356078144289725
r480x300,480,300,20260808_162715,ihawk1,20.0,0,3,3,1,0.0222187919843912,0.028171749288462458,23.302362814365967,0.0012089653531226672,0.8129823471921643,1.1315712993128593
r480x300,480,300,20260808_162715,ihawk1,20.0,1,3,3,1,0.1604651619373351,0.5445702976772105,20.11285388750412,0.027075734787470697,0.4233593748794885,0.7781227519210406
r480x300,480,300,20260808_162715,ihawk1,20.0,2,3,3,1,0.45852813564981304,0.9294772240046685,33.28527482215694,0.0279245771282004,0.3949825003763537,0.8536311454721028
r480x300,480,300,20260808_162715,ihawk1,20.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r480x300,480,300,20260808_162715,ihawk1,20.0,4,3,3,1,0.008321353598698311,0.014723214077576943,25.277211203831275,0.0005824698760813195,0.14191766660349858,0.25483711898265493
r480x300,480,300,20260808_162715,ihawk1,25.0,0,3,3,1,0.1075282379736035,0.2100965427776,23.188922191461256,0.009060211640839557,0.6546976500953213,0.976081916461895
r480x300,480,300,20260808_162715,ihawk1,25.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r480x300,480,300,20260808_162715,ihawk1,25.0,2,3,3,1,0.27686930055473996,0.8117137154046463,34.85074052355876,0.023291146851124604,0.4763248747810656,1.5503413882583188
r480x300,480,300,20260808_162715,ihawk1,25.0,3,3,3,1,0.016477560654879323,0.03526213416103017,27.791970235807725,0.001268788569570276,0.19613590997246827,0.5876990992049383
r480x300,480,300,20260808_162715,ihawk1,25.0,4,3,3,1,0.0056874994487681975,0.007482747096582092,25.291355480523368,0.00029586184506182295,0.1427871940214333,0.26188370590077376
r480x300,480,300,20260808_162715,ihawk1,30.0,0,3,3,1,0.04025641184435992,0.13876018869381684,23.648000739424916,0.005867734453445018,1.9590363127145054,2.614062284240886
r480x300,480,300,20260808_162715,ihawk1,30.0,1,3,3,1,0.48710314637175256,1.329934588786391,21.495960097808307,0.061869048078573095,0.6361040460380512,1.7372515810494313
r480x300,480,300,20260808_162715,ihawk1,30.0,2,3,3,1,0.0015981049563173354,0.002780506992032441,33.24786786566343,8.362963313217434e-05,0.3647633531463218,0.5472693929223731
r480x300,480,300,20260808_162715,ihawk1,30.0,3,3,3,1,0.0038718657341333847,0.01609207381781264,27.802216691545556,0.0005788054239108969,0.3391321953094124,0.9338468931182664
r480x300,480,300,20260808_162715,ihawk1,30.0,4,3,3,1,0.004114843716633794,0.017326650592048135,25.588155831604183,0.0006771355742115584,0.07091533420793979,0.27102578798052995
r480x300,480,300,20260808_162715,ihawk1,35.0,0,3,3,1,0.005773442026346612,0.013493424529705061,24.015640257036637,0.000561859870704528,0.31269139101866844,0.6320046513841294
r480x300,480,300,20260808_162715,ihawk1,35.0,1,3,3,1,0.024495070365327973,0.047066963142686845,21.101280860487517,0.0022305263578013637,0.3217554642625478,1.476264148840745
r480x300,480,300,20260808_162715,ihawk1,35.0,2,3,3,1,0.03113619478340877,0.07263370071836643,34.70079940584778,0.002093142001395109,1.0257586879822742,1.648041422269991
r480x300,480,300,20260808_162715,ihawk1,35.0,3,3,3,1,0.01623017010555211,0.02723255794371039,28.371621873002027,0.0009598519980849049,0.29659898428163245,0.7038195406945557
r480x300,480,300,20260808_162715,ihawk1,35.0,4,3,3,1,0.008673644626195678,0.016116689570571493,25.331065974345307,0.0006362420589364099,0.11047897937708029,0.23666540738764305
r480x300,480,300,20260808_162715,ihawk1,40.0,0,3,3,1,0.012292421054978278,0.02339462540359961,24.302232462894352,0.0009626533463260829,0.3200943005469993,0.43053601880038317
r480x300,480,300,20260808_162715,ihawk1,40.0,1,3,3,1,0.02232016134281165,0.051700009284974084,21.95963087891872,0.002354320506115892,1.4073134501172158,3.87578184446812
r480x300,480,300,20260808_162715,ihawk1,40.0,2,3,3,1,0.013427204331405604,0.01704121622974642,34.71250759378873,0.0004909243788770733,0.996838405056811,1.6657670987983315
r480x300,480,300,20260808_162715,ihawk1,40.0,3,3,3,1,0.01828262256300148,0.033897906898840965,29.378488991086442,0.0011538342529844108,0.8751724887534609,1.2910150218121736
r480x300,480,300,20260808_162715,ihawk1,40.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r480x300,480,300,20260808_162715,ihawk1,45.0,0,3,1,0,nan,nan,nan,nan,0.6016235173889993,0.9613882276058956
r480x300,480,300,20260808_162715,ihawk1,45.0,1,3,3,1,0.21499521915852757,0.4273228914915757,21.835146490868425,0.019570415599010724,0.9762096251117035,1.9230343863660486
r480x300,480,300,20260808_162715,ihawk1,45.0,2,3,3,1,0.024322856269109166,0.03942826827091317,34.488729497134926,0.001143221824804784,1.1070603860612251,1.9360407902562362
r480x300,480,300,20260808_162715,ihawk1,45.0,3,3,3,1,0.023582362675572035,0.035662694980664274,29.184212976112992,0.0012219858390511973,0.7839151984082944,1.2098086002493236
r480x300,480,300,20260808_162715,ihawk1,45.0,4,3,3,1,0.008189415590816908,0.012970401089133929,25.426539736289982,0.0005101127099344134,0.0544319927527728,0.3105081978927865
r480x300,480,300,20260808_162715,ihawk1,50.0,0,3,3,1,0.003666470916978404,0.012466926737192104,24.538691911366666,0.0005080518057858352,0.37441564187371446,1.0556849864728566
r480x300,480,300,20260808_162715,ihawk1,50.0,1,3,1,0,nan,nan,nan,nan,0.2607868793060044,0.6880634157514699
r480x300,480,300,20260808_162715,ihawk1,50.0,2,3,3,1,0.8625602884033108,1.4825297252214888,35.095831657901606,0.04224233064691335,0.6299107268979584,1.7539470195161897
r480x300,480,300,20260808_162715,ihawk1,50.0,3,3,3,1,0.02602239387889393,0.07233791407830742,29.764455972547314,0.0024303455821610494,0.83513845163876,1.4483909207528152
r480x300,480,300,20260808_162715,ihawk1,50.0,4,3,3,1,0.011594896631810963,0.016915153445612324,25.284907003133394,0.0006689822289445691,0.27822167395414465,0.5054551166127438
r480x300,480,300,20260808_162715,ihawk2,0.0,0,3,3,1,0.007386408130758606,0.01327233325981519,39.97294700162541,0.0003320328936286709,0.08322886756427658,0.1517991674223934
r480x300,480,300,20260808_162715,ihawk2,0.0,1,3,3,1,0.008353166385064708,0.019302140542956755,27.89757273572045,0.0006918931881927499,0.09766868753836114,0.18301474488859773
r480x300,480,300,20260808_162715,ihawk2,0.0,2,3,3,1,0.0036395654526127142,0.007087799123584653,38.45168612034297,0.00018432999534537532,0.03421459704823486,0.08089261930976793
r480x300,480,300,20260808_162715,ihawk2,0.0,3,3,3,1,0.013564170601731339,0.022668673347800317,27.511135572735242,0.0008239817396075057,0.058401377554094275,0.11755345785646583
r480x300,480,300,20260808_162715,ihawk2,0.0,4,3,3,1,0.014789104091070843,0.026081444683626387,31.47237441937145,0.0008287091509553561,0.06216746731986252,0.12016968701911453
r480x300,480,300,20260808_162715,ihawk2,5.0,0,3,3,1,0.01267871599423104,0.02191769892020907,39.42815292030662,0.0005558895686670839,0.019791641748026174,0.10595404072099165
r480x300,480,300,20260808_162715,ihawk2,5.0,1,3,3,1,0.02164963763803249,0.04394437058934627,28.0913460748905,0.0015643383721161738,0.44622339730007354,0.8727798927426118
r480x300,480,300,20260808_162715,ihawk2,5.0,2,3,3,1,0.0065209916554255995,0.020499460402261544,38.35853519352518,0.0005344171850890125,0.019095521701997093,0.09606406641585691
r480x300,480,300,20260808_162715,ihawk2,5.0,3,3,3,1,0.006864003605944017,0.02285487736714488,27.46368316604678,0.0008321854439174515,0.19758544113479728,0.4020733016949996
r480x300,480,300,20260808_162715,ihawk2,5.0,4,3,3,1,0.011425625191307366,0.017774218768641773,31.568987473813838,0.0005630278381080581,0.8061806176574674,1.5797057981593612
r480x300,480,300,20260808_162715,ihawk2,10.0,0,3,3,1,0.015780047708116602,0.02469968960333703,39.24341457654281,0.0006293970560375476,0.0860928945994171,0.13020972397678493
r480x300,480,300,20260808_162715,ihawk2,10.0,1,3,3,1,0.015615738298983599,0.05112545304594381,27.410046215577513,0.0018652085678311809,0.913646630622051,1.6255572567002121
r480x300,480,300,20260808_162715,ihawk2,10.0,2,3,3,1,0.006943768892278297,0.015026654018513178,38.248098314458,0.000392873232414617,0.0832270724987111,0.1487581166510192
r480x300,480,300,20260808_162715,ihawk2,10.0,3,3,3,1,0.10580735519660006,0.21397804745147056,27.717290525117164,0.007720020369868604,0.6397898105908345,1.0450838038165844
r480x300,480,300,20260808_162715,ihawk2,10.0,4,3,3,1,0.0048324893999693985,0.013771761970802208,31.532658371638046,0.00043674598597082375,0.020629472904022086,0.13215361945389723
r480x300,480,300,20260808_162715,ihawk2,15.0,0,3,3,1,0.005925746846338017,0.01397648624647897,39.54618148027224,0.00035342189114898976,0.095745175902596,0.14933563999535168
r480x300,480,300,20260808_162715,ihawk2,15.0,1,3,3,1,0.012714841237179787,0.0224324228128257,27.391561893181734,0.0008189537675983911,1.0191169999927563,1.917366676000078
r480x300,480,300,20260808_162715,ihawk2,15.0,2,3,3,1,0.008002853739151685,0.02002961106870248,38.2431173583657,0.0005237442042449238,0.07675035402603143,0.15004207242296635
r480x300,480,300,20260808_162715,ihawk2,15.0,3,3,3,1,0.014388933307858578,0.035261218879777866,27.37481915909251,0.001288089564166706,0.18854258807762156,0.28260603675174734
r480x300,480,300,20260808_162715,ihawk2,15.0,4,3,3,1,0.0034011286366388087,0.009781571308224568,31.426612723414774,0.00031125121228660737,0.011958855209998584,0.07178519941953547
r480x300,480,300,20260808_162715,ihawk2,20.0,0,3,3,1,0.005329484809152916,0.01096756068655994,39.710977390665654,0.00027618460705875104,0.06279531745094237,0.11170844566243263
r480x300,480,300,20260808_162715,ihawk2,20.0,1,3,3,1,0.027727395447037017,0.041004822276655084,28.123582145945875,0.0014580227392038,0.382906868380698,0.6988757640888524
r480x300,480,300,20260808_162715,ihawk2,20.0,2,3,3,1,0.00994174842002281,0.015620100613103496,37.86121308172701,0.0004125620745269316,0.2334609640955987,0.6713610862693874
r480x300,480,300,20260808_162715,ihawk2,20.0,3,3,3,1,0.012728590654131988,0.02514505045054671,27.419323188564793,0.000917055839694593,0.12947813220870336,0.2235908097664503
r480x300,480,300,20260808_162715,ihawk2,20.0,4,3,3,1,0.014043809069148904,0.025328979303258125,31.57866131930426,0.0008020916101270683,0.015027996098791338,0.06953368322589007
r480x300,480,300,20260808_162715,ihawk2,25.0,0,3,3,1,0.016698315669813193,0.027249224051804858,39.81956080321451,0.0006843175439947372,0.07193368609862028,0.15815969770991567
r480x300,480,300,20260808_162715,ihawk2,25.0,1,3,3,1,0.020711536429259852,0.04690897680558289,27.54199124531236,0.0017031802961438667,0.94509032535264,1.7480077836391483
r480x300,480,300,20260808_162715,ihawk2,25.0,2,3,3,1,0.01818155527920923,0.03424234617897418,38.92830329940128,0.0008796259604641138,0.5008539136927108,1.334144987437197
r480x300,480,300,20260808_162715,ihawk2,25.0,3,3,3,1,0.0036249647433639824,0.011591506012140665,27.103020443717316,0.00042768318151889463,0.14575122719567127,0.4147156768704775
r480x300,480,300,20260808_162715,ihawk2,25.0,4,3,3,1,0.0055599863046827186,0.012376358750339364,31.577520186939495,0.0003919357402693782,0.024806010974677814,0.12765497984877158
r480x300,480,300,20260808_162715,ihawk2,30.0,0,3,3,1,0.011253444322469051,0.02606501250294088,39.94977579207954,0.0006524445253109165,0.08948660701109898,0.19008031198312375
r480x300,480,300,20260808_162715,ihawk2,30.0,1,3,3,1,0.04390943538355329,0.10430786808025848,28.11917644308385,0.0037094922851452815,0.551203635976827,0.9034665280541393
r480x300,480,300,20260808_162715,ihawk2,30.0,2,3,3,1,0.005373959895105654,0.02019476761319584,38.15487091851907,0.0005292841287898052,0.028769529702259627,0.14514235792292682
r480x300,480,300,20260808_162715,ihawk2,30.0,3,3,3,1,0.14817395733916808,0.29358725768142097,27.462213578486466,0.010690589702186766,0.2840486139372551,0.5184395833881322
r480x300,480,300,20260808_162715,ihawk2,30.0,4,3,3,1,0.006487931612110329,0.013579944230161267,31.744190025527985,0.0004277930613205305,0.04338863381585887,0.10290993938474295
r480x300,480,300,20260808_162715,ihawk2,35.0,0,3,3,1,0.006358712594095716,0.017913685177029102,40.12795895460132,0.00044641406250678513,0.05446029445371142,0.0675267255007186
r480x300,480,300,20260808_162715,ihawk2,35.0,1,3,3,1,0.024410345477435615,0.051033003678138296,27.87963200969054,0.0018304762293992975,0.595055123435549,1.1356771992009855
r480x300,480,300,20260808_162715,ihawk2,35.0,2,3,3,1,0.009616061181070267,0.02218340884089759,38.17892107742755,0.0005810381282359768,0.09082992941742964,0.14466432323003717
r480x300,480,300,20260808_162715,ihawk2,35.0,3,3,3,1,0.003826982472320719,0.02895427983341688,28.000669476198457,0.0010340566984667642,0.5456020391434958,0.8073743850154792
r480x300,480,300,20260808_162715,ihawk2,35.0,4,3,3,1,0.006396594508111563,0.015425794902996408,31.485380554758382,0.0004899351581972576,0.01765494958066527,0.12675610715280347
r480x300,480,300,20260808_162715,ihawk2,40.0,0,3,3,1,0.019199696513532406,0.03680764550747086,40.220980337018965,0.0009151354641048739,0.07194137056315038,0.14768126191073272
r480x300,480,300,20260808_162715,ihawk2,40.0,1,3,3,1,0.04509077554412962,0.09074048806152246,27.84452871805827,0.0032588264998241355,0.8460356480859154,1.6453689717917301
r480x300,480,300,20260808_162715,ihawk2,40.0,2,3,3,1,0.006076058216028714,0.0257788553920444,38.619428997112486,0.0006675100088603548,0.9090244127164431,1.9407998071312995
r480x300,480,300,20260808_162715,ihawk2,40.0,3,3,3,1,0.012748129968959876,0.026341708116823816,28.399133429078876,0.0009275532361790875,0.5498187437412223,0.9594364118093431
r480x300,480,300,20260808_162715,ihawk2,40.0,4,3,3,1,0.009142325079077791,0.02442567384366663,31.70967144261228,0.0007702909785070424,0.018664173140104667,0.05272489406576147
r480x300,480,300,20260808_162715,ihawk2,45.0,0,3,3,1,0.008462640246998124,0.01510132267120952,40.353900269726715,0.0003742221339268773,0.05381485395835105,0.158299910548307
r480x300,480,300,20260808_162715,ihawk2,45.0,1,3,3,1,0.009654579948230237,0.022700232390408543,28.051430795745734,0.0008092361689390634,0.05480334943819762,0.19981872805414666
r480x300,480,300,20260808_162715,ihawk2,45.0,2,3,3,1,0.005798234250778447,0.025917688380815675,38.6173274365199,0.0006711414305772402,0.1632776229204703,0.21996299003553274
r480x300,480,300,20260808_162715,ihawk2,45.0,3,3,3,1,0.008651605651192754,0.016262902501837522,27.406933198943268,0.0005933864392556178,0.12470610077018933,0.2053779977986383
r480x300,480,300,20260808_162715,ihawk2,45.0,4,3,3,1,0.007978566955533176,0.01733929932853177,31.591403592547284,0.0005488613153175086,0.09915241970249301,0.1522169210986387
r480x300,480,300,20260808_162715,ihawk2,50.0,0,3,3,1,0.010947332588484465,0.019737732964893326,40.31421790945338,0.0004895973179790987,0.10576504428956848,0.22637651594839436
r480x300,480,300,20260808_162715,ihawk2,50.0,1,3,3,1,0.011227236132510298,0.016376004015578358,28.09900011913487,0.0005827966812394374,0.06168763938075077,0.1279419070566286
r480x300,480,300,20260808_162715,ihawk2,50.0,2,3,3,1,0.16864807210391983,0.3412481759920772,39.563374423689616,0.008625355672082051,0.5195010299645788,1.0168700391979766
r480x300,480,300,20260808_162715,ihawk2,50.0,3,3,3,1,0.011062380551380917,0.017633353964402194,27.423325184273946,0.0006430056838808934,0.09589778486161966,0.17324246287055373
r480x300,480,300,20260808_162715,ihawk2,50.0,4,3,3,1,0.009446517062042265,0.01513297955061269,31.621618422862543,0.00047856435898522805,0.040421353847777404,0.17491098032413116
r640x400,640,400,20260808_131913,ihawk1,0.0,0,3,3,1,0.006442533682321908,0.02327819973005397,23.481380554523106,0.0009913471516720513,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,0.0,1,3,3,1,0.012223596856225712,0.02278406068131148,20.565655102746042,0.0011078694341358096,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,0.0,2,3,3,1,0.013464628454895454,0.020123304539906923,33.37069506559246,0.0006030232364160575,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,0.0,3,3,3,1,0.020895407646832193,0.05685455962399615,28.497711848544384,0.0019950570040906702,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,0.0,4,3,3,1,0.010342779378285278,0.017655386422450438,25.539447534088175,0.0006912986821224432,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,5.0,0,3,3,1,0.006543482318258068,0.009287254438438395,23.52496714601469,0.00039478288665800444,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,5.0,1,3,3,1,0.017181954808609016,0.0355314983918693,20.95539366346351,0.0016955777096099014,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,5.0,2,3,3,1,0.008553821228580656,0.016076778719423087,33.71709875054035,0.0004768138219236743,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,5.0,3,3,3,1,0.027571365225552702,0.05141843926619558,28.68900620037592,0.0017922697951636203,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,5.0,4,3,3,1,0.010448403737656176,0.0197076162650075,25.603533317611987,0.0007697225230804826,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,10.0,0,3,3,1,0.008406257254086483,0.018010242255828802,23.709946454328062,0.0007596070404680806,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,10.0,1,3,3,1,0.04609993002191145,0.07973597143884696,20.73156059913652,0.0038461152530006835,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,10.0,2,3,3,1,0.009908108903568193,0.024858707642603794,33.59860281827401,0.0007398732553570157,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,10.0,3,3,3,1,0.013233541891495787,0.01802214830450602,28.641166617752955,0.0006292393234197088,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,10.0,4,3,3,1,0.01747964709305558,0.029714722989481916,25.621149345138377,0.0011597732244248557,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,15.0,0,3,3,1,0.0068747082313303795,0.031212051226444732,23.684876228292552,0.00131780512279649,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,15.0,1,3,3,1,0.008791220695816082,0.031245063807459162,20.75685846093703,0.0015052886671776565,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,15.0,2,3,3,1,0.02295396577604271,0.04742658673228995,33.71714611744464,0.0014066014533701088,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,15.0,3,3,3,1,0.01347677194487101,0.020710318693105727,28.650663978738166,0.0007228565002359101,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,15.0,4,3,3,1,0.014043589563556651,0.05345835273094834,25.724568607651328,0.002078104925539862,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,20.0,0,3,3,1,0.015602063523777155,0.03179068131861622,23.55224821593444,0.0013497939146679002,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,20.0,1,3,3,1,0.0029749785676883955,0.012440069293288105,20.736842818252505,0.0005999017980855984,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,20.0,2,3,3,1,0.009556962344518392,0.01693242551182962,33.70169767508484,0.0005024205508895628,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,20.0,3,3,3,1,0.18958014882575622,0.38002847189551425,28.97745513214118,0.013114625496356811,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,20.0,4,3,3,1,0.008862224761817328,0.02315625267478174,25.56089940074509,0.0009059247998959984,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,25.0,0,3,3,1,0.013621923992104566,0.03616108321780732,23.76724322557837,0.0015214672932235855,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,25.0,1,3,3,1,0.342772593052655,0.6462046193443877,21.694429212673885,0.029786661497730252,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,25.0,2,3,3,1,0.017717121698174132,0.032341280087575974,33.764954936402425,0.0009578357248955908,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,25.0,3,3,3,1,0.09368509240764397,0.1829872582294103,28.981307873779286,0.006313975167247964,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,25.0,4,3,3,1,0.012721210411693468,0.023742947635439927,25.82494001555361,0.0009193805531064249,0.0,0.0
r640x400,640,400,20260808_131913,ihawk1,30.0,0,3,3,1,0.07098436774545237,0.1512225239124415,24.30108765069589,0.006222870600942467,0.0,0.0
