resolution_id,width_px,height_px,run_id,camera_id,height_gt_mm,frame_index,qc_excluded,n_expected_markers_detected,complete_five_marker_detection,resize_latency_median_ms_excluded_from_pipeline,resize_latency_p95_ms_excluded_from_pipeline,detection_latency_median_ms,detection_latency_p95_ms,detection_timing_repeats
r640x400,640,400,20260808_151001,ihawk2,10.0,3,0,5,1,0.0,0.0,5.4814,6.3465,5
r480x300,480,300,20260808_151001,ihawk2,10.0,3,0,5,1,0.6234,0.6392599999999999,3.5105,4.29446,5
r320x200,320,200,20260808_151001,ihawk2,10.0,3,0,3,0,0.0354,0.05642,1.7477,1.77568,5
r240x150,240,150,20260808_151001,ihawk2,10.0,3,0,4,0,0.4398,0.51308,1.6035,2.18348,5
r160x100,160,100,20260808_151001,ihawk2,10.0,3,0,2,0,0.1838,0.44133999999999995,1.4357,1.8503,5
r640x400,640,400,20260808_151001,ihawk2,15.0,1,0,5,1,0.0,0.0,6.0209,6.48766,5
r480x300,480,300,20260808_151001,ihawk2,15.0,1,0,5,1,0.7427,0.81456,2.8171,3.9293599999999995,5
r320x200,320,200,20260808_151001,ihawk2,15.0,1,0,5,1,0.0355,0.038540000000000005,2.0973,2.43612,5
r240x150,240,150,20260808_151001,ihawk2,15.0,1,0,3,0,0.4679,0.90182,1.2705,1.40918,5
r160x100,160,100,20260808_151001,ihawk2,15.0,1,0,2,0,0.1577,0.19124,1.6839,2.16578,5
r640x400,640,400,20260808_151001,ihawk2,15.0,2,0,5,1,0.0,0.0,4.7171,4.9893,5
r480x300,480,300,20260808_151001,ihawk2,15.0,2,0,5,1,0.6063,0.61058,2.8667,2.90878,5
r320x200,320,200,20260808_151001,ihawk2,15.0,2,0,5,1,0.0361,0.04226,2.0317,2.77036,5
r240x150,240,150,20260808_151001,ihawk2,15.0,2,0,3,0,0.4161,0.43046,1.3215,1.40394,5
r160x100,160,100,20260808_151001,ihawk2,15.0,2,0,2,0,0.1759,0.33593999999999996,1.634,1.8208799999999998,5
r640x400,640,400,20260808_151001,ihawk2,15.0,3,0,5,1,0.0,0.0,4.8277,6.2930399999999995,5
r480x300,480,300,20260808_151001,ihawk2,15.0,3,0,5,1,0.7193,1.12164,3.2557,3.6462399999999997,5
r320x200,320,200,20260808_151001,ihawk2,15.0,3,0,5,1,0.0346,0.04338,2.0539,2.65098,5
r240x150,240,150,20260808_151001,ihawk2,15.0,3,0,3,0,0.4212,0.49105999999999994,1.2378,1.9902799999999998,5
r160x100,160,100,20260808_151001,ihawk2,15.0,3,0,2,0,0.1727,0.19452,1.6592,1.8641400000000001,5
r640x400,640,400,20260808_151001,ihawk2,20.0,1,0,5,1,0.0,0.0,5.0686,5.6159799999999995,5
r480x300,480,300,20260808_151001,ihawk2,20.0,1,0,5,1,0.6065,0.62314,2.8959,3.28056,5
r320x200,320,200,20260808_151001,ihawk2,20.0,1,0,4,0,0.0358,0.05078,1.8101,1.84996,5
r240x150,240,150,20260808_151001,ihawk2,20.0,1,0,5,1,0.5931,0.8344999999999999,1.4157,2.04954,5
r160x100,160,100,20260808_151001,ihawk2,20.0,1,0,2,0,0.1947,0.21392,1.8014,2.44374,5
r640x400,640,400,20260808_151001,ihawk2,20.0,2,0,5,1,0.0,0.0,4.5181,4.95232,5
r480x300,480,300,20260808_151001,ihawk2,20.0,2,0,5,1,0.6101,0.6492600000000001,3.0221,4.7964,5
r320x200,320,200,20260808_151001,ihawk2,20.0,2,0,4,0,0.035,0.03712,2.463,2.53248,5
r240x150,240,150,20260808_151001,ihawk2,20.0,2,0,5,1,0.4572,0.87432,1.3561,2.06516,5
r160x100,160,100,20260808_151001,ihawk2,20.0,2,0,2,0,0.1624,0.16726000000000002,1.7316,1.92514,5
r640x400,640,400,20260808_151001,ihawk2,20.0,3,0,5,1,0.0,0.0,4.6845,5.32552,5
r480x300,480,300,20260808_151001,ihawk2,20.0,3,0,5,1,0.6462,1.69892,2.9052,3.27964,5
r320x200,320,200,20260808_151001,ihawk2,20.0,3,0,5,1,0.0349,0.03648,1.8883,2.59218,5
r240x150,240,150,20260808_151001,ihawk2,20.0,3,0,5,1,0.4189,0.42608,1.4047,2.22386,5
r160x100,160,100,20260808_151001,ihawk2,20.0,3,0,2,0,0.1552,0.17636,1.7795,2.4993999999999996,5
r640x400,640,400,20260808_151001,ihawk2,25.0,1,0,5,1,0.0,0.0,5.007,6.2459,5
r480x300,480,300,20260808_151001,ihawk2,25.0,1,0,5,1,0.6073,0.93054,2.8061,3.94578,5
r320x200,320,200,20260808_151001,ihawk2,25.0,1,0,5,1,0.0358,0.053899999999999997,1.7807,2.00102,5
r240x150,240,150,20260808_151001,ihawk2,25.0,1,0,5,1,0.4223,0.43248,1.2941,1.33724,5
r160x100,160,100,20260808_151001,ihawk2,25.0,1,0,0,0,0.2088,0.2362,1.5908,1.7290599999999998,5
r640x400,640,400,20260808_151001,ihawk2,25.0,2,0,5,1,0.0,0.0,4.9996,5.27764,5
r480x300,480,300,20260808_151001,ihawk2,25.0,2,0,5,1,0.6054,1.6999799999999996,2.9484,3.16942,5
r320x200,320,200,20260808_151001,ihawk2,25.0,2,0,5,1,0.0346,0.037899999999999996,1.9619,2.3227,5
r240x150,240,150,20260808_151001,ihawk2,25.0,2,0,4,0,0.4271,0.44968,1.4136,1.9466599999999998,5
r160x100,160,100,20260808_151001,ihawk2,25.0,2,0,0,0,0.1583,0.17578000000000002,1.6898,1.7741799999999999,5
r640x400,640,400,20260808_151001,ihawk2,25.0,3,0,5,1,0.0,0.0,4.9976,5.0548399999999996,5
r480x300,480,300,20260808_151001,ihawk2,25.0,3,0,5,1,0.6256,0.76002,2.9626,3.15288,5
r320x200,320,200,20260808_151001,ihawk2,25.0,3,0,5,1,0.0351,0.038040000000000004,1.7504,1.85444,5
r240x150,240,150,20260808_151001,ihawk2,25.0,3,0,4,0,0.4968,0.86134,1.3162,1.40192,5
r160x100,160,100,20260808_151001,ihawk2,25.0,3,0,0,0,0.1693,0.19014,1.8073,1.8408,5
r640x400,640,400,20260808_151001,ihawk2,30.0,1,0,5,1,0.0,0.0,5.486,6.95362,5
r480x300,480,300,20260808_151001,ihawk2,30.0,1,0,5,1,0.6097,0.65442,2.8057,2.9906200000000003,5
r320x200,320,200,20260808_151001,ihawk2,30.0,1,0,4,0,0.0348,0.03854,2.0335,2.2111,5
r240x150,240,150,20260808_151001,ihawk2,30.0,1,0,4,0,0.4265,0.44678,1.5488,2.05266,5
r160x100,160,100,20260808_151001,ihawk2,30.0,1,0,1,0,0.1552,0.16620000000000001,1.9117,2.17656,5
r640x400,640,400,20260808_151001,ihawk2,30.0,2,0,5,1,0.0,0.0,4.3384,5.0577,5
r480x300,480,300,20260808_151001,ihawk2,30.0,2,0,5,1,0.6238,1.1639,2.7529,2.93124,5
r320x200,320,200,20260808_151001,ihawk2,30.0,2,0,4,0,0.0369,0.051179999999999996,1.7718,2.4831,5
r240x150,240,150,20260808_151001,ihawk2,30.0,2,0,3,0,0.4157,0.42578,1.3005,1.33466,5
r160x100,160,100,20260808_151001,ihawk2,30.0,2,0,1,0,0.1655,0.17676,1.5904,1.65174,5
r640x400,640,400,20260808_151001,ihawk2,30.0,3,0,5,1,0.0,0.0,5.763,6.10318,5
r480x300,480,300,20260808_151001,ihawk2,30.0,3,0,5,1,0.6024,0.60524,2.6723,2.94734,5
r320x200,320,200,20260808_151001,ihawk2,30.0,3,0,4,0,0.0347,0.03686,1.816,2.13254,5
r240x150,240,150,20260808_151001,ihawk2,30.0,3,0,3,0,0.4229,0.42876000000000003,1.3158,1.5463,5
r160x100,160,100,20260808_151001,ihawk2,30.0,3,0,1,0,0.162,0.28296,1.634,2.08914,5
r640x400,640,400,20260808_151001,ihawk2,35.0,1,0,5,1,0.0,0.0,5.0015,6.723599999999999,5
r480x300,480,300,20260808_151001,ihawk2,35.0,1,0,5,1,0.6267,0.64248,2.8655,3.02398,5
r320x200,320,200,20260808_151001,ihawk2,35.0,1,0,5,1,0.0344,0.036300000000000006,1.8705,2.23104,5
r240x150,240,150,20260808_151001,ihawk2,35.0,1,0,3,0,0.42,0.49948,1.4209,1.5643,5
r160x100,160,100,20260808_151001,ihawk2,35.0,1,0,2,0,0.1972,0.22046,2.1749,3.1802,5
r640x400,640,400,20260808_151001,ihawk2,35.0,2,0,5,1,0.0,0.0,6.6178,7.43974,5
r480x300,480,300,20260808_151001,ihawk2,35.0,2,0,5,1,0.6773,1.20928,3.7682,4.4050199999999995,5
r320x200,320,200,20260808_151001,ihawk2,35.0,2,0,5,1,0.0435,0.051840000000000004,2.4847,2.787,5
r240x150,240,150,20260808_151001,ihawk2,35.0,2,0,3,0,0.5168,0.6509600000000001,2.0583,2.11928,5
r160x100,160,100,20260808_151001,ihawk2,35.0,2,0,2,0,0.2634,0.29018000000000005,2.8813,3.0863,5
r640x400,640,400,20260808_151001,ihawk2,35.0,3,0,5,1,0.0,0.0,6.9528,8.0573,5
r480x300,480,300,20260808_151001,ihawk2,35.0,3,0,5,1,0.9398,0.95874,3.8775,4.658519999999999,5
r320x200,320,200,20260808_151001,ihawk2,35.0,3,0,5,1,0.0443,0.09853999999999999,2.6155,2.64622,5
r240x150,240,150,20260808_151001,ihawk2,35.0,3,0,3,0,0.4453,0.8441799999999999,2.1634,2.36176,5
r160x100,160,100,20260808_151001,ihawk2,35.0,3,0,2,0,0.1606,0.18458,2.1079,2.6944,5
r640x400,640,400,20260808_151001,ihawk2,40.0,1,0,5,1,0.0,0.0,6.7794,8.4261,5
r480x300,480,300,20260808_151001,ihawk2,40.0,1,0,5,1,0.8271,0.8458800000000001,3.9339,4.74386,5
r320x200,320,200,20260808_151001,ihawk2,40.0,1,0,5,1,0.0447,0.058039999999999994,2.253,2.93378,5
r240x150,240,150,20260808_151001,ihawk2,40.0,1,0,3,0,0.5886,0.635,1.4188,1.8395799999999998,5
r160x100,160,100,20260808_151001,ihawk2,40.0,1,0,2,0,0.2493,0.2692,2.4499,2.56876,5
r640x400,640,400,20260808_151001,ihawk2,40.0,2,0,5,1,0.0,0.0,6.7217,7.5777399999999995,5
r480x300,480,300,20260808_151001,ihawk2,40.0,2,0,5,1,0.9614,1.00866,2.9403,3.8923200000000002,5
r320x200,320,200,20260808_151001,ihawk2,40.0,2,0,5,1,0.0434,0.045540000000000004,2.7783,3.16112,5
r240x150,240,150,20260808_151001,ihawk2,40.0,2,0,3,0,0.4263,0.43457999999999997,1.5047,1.80054,5
r160x100,160,100,20260808_151001,ihawk2,40.0,2,0,2,0,0.2542,0.26974,2.4566,2.66196,5
r640x400,640,400,20260808_151001,ihawk2,40.0,3,0,5,1,0.0,0.0,5.6624,7.1041799999999995,5
r480x300,480,300,20260808_151001,ihawk2,40.0,3,0,5,1,1.0001,1.13204,2.8668,3.0932600000000003,5
r320x200,320,200,20260808_151001,ihawk2,40.0,3,0,5,1,0.035,0.03762,1.802,1.86318,5
r240x150,240,150,20260808_151001,ihawk2,40.0,3,0,3,0,0.422,0.48473999999999995,1.3209,1.3615599999999999,5
r160x100,160,100,20260808_151001,ihawk2,40.0,3,0,2,0,0.1566,0.1672,1.6541,2.27704,5
r640x400,640,400,20260808_151001,ihawk2,45.0,1,0,5,1,0.0,0.0,5.8205,5.85614,5
r480x300,480,300,20260808_151001,ihawk2,45.0,1,0,5,1,0.7225,0.85688,3.1172,3.70548,5
r320x200,320,200,20260808_151001,ihawk2,45.0,1,0,5,1,0.0346,0.03688,2.0236,2.19904,5
r240x150,240,150,20260808_151001,ihawk2,45.0,1,0,4,0,0.4301,0.44570000000000004,1.6867,2.22958,5
r160x100,160,100,20260808_151001,ihawk2,45.0,1,0,1,0,0.1574,0.16593999999999998,1.8612,2.1037399999999997,5
r640x400,640,400,20260808_151001,ihawk2,45.0,2,0,5,1,0.0,0.0,5.3557,6.025099999999999,5
r480x300,480,300,20260808_151001,ihawk2,45.0,2,0,5,1,0.678,1.01794,3.3248,3.48986,5
r320x200,320,200,20260808_151001,ihawk2,45.0,2,0,5,1,0.0346,0.03798,2.1469,2.7142,5
r240x150,240,150,20260808_151001,ihawk2,45.0,2,0,4,0,0.4246,0.42882,1.4335,1.9435,5
r160x100,160,100,20260808_151001,ihawk2,45.0,2,0,1,0,0.1631,0.18225999999999998,1.8762,2.98786,5
r640x400,640,400,20260808_151001,ihawk2,45.0,3,0,5,1,0.0,0.0,5.2254,6.00422,5
r480x300,480,300,20260808_151001,ihawk2,45.0,3,0,5,1,0.8987,0.91152,3.8686,4.68352,5
r320x200,320,200,20260808_151001,ihawk2,45.0,3,0,5,1,0.0412,0.09092,2.0826,2.48056,5
r240x150,240,150,20260808_151001,ihawk2,45.0,3,0,4,0,0.4272,0.44561999999999996,1.4604,1.6934,5
r160x100,160,100,20260808_151001,ihawk2,45.0,3,0,1,0,0.1699,0.19505999999999998,1.8296,1.9028,5
r640x400,640,400,20260808_151001,ihawk2,50.0,1,0,5,1,0.0,0.0,6.0694,6.46228,5
r480x300,480,300,20260808_151001,ihawk2,50.0,1,0,5,1,0.9979,1.49956,4.0559,4.21184,5
r320x200,320,200,20260808_151001,ihawk2,50.0,1,0,4,0,0.0346,0.036539999999999996,1.8643,2.0504000000000002,5
r240x150,240,150,20260808_151001,ihawk2,50.0,1,0,4,0,0.4231,0.4289,1.1851,1.23176,5
r160x100,160,100,20260808_151001,ihawk2,50.0,1,0,3,0,0.1627,0.16914,1.7274,1.79524,5
r640x400,640,400,20260808_151001,ihawk2,50.0,2,0,5,1,0.0,0.0,4.5601,4.7179199999999994,5
r480x300,480,300,20260808_151001,ihawk2,50.0,2,0,5,1,0.6017,0.61044,2.7546,3.16308,5
r320x200,320,200,20260808_151001,ihawk2,50.0,2,0,4,0,0.0345,0.03644,1.7767,2.4657199999999997,5
r240x150,240,150,20260808_151001,ihawk2,50.0,2,0,4,0,0.4121,0.42432,1.2188,1.95132,5
r160x100,160,100,20260808_151001,ihawk2,50.0,2,0,3,0,0.1557,0.16526,1.727,1.77376,5
r640x400,640,400,20260808_151001,ihawk2,50.0,3,0,5,1,0.0,0.0,4.1454,4.99256,5
r480x300,480,300,20260808_151001,ihawk2,50.0,3,0,5,1,0.596,0.60754,2.8198,3.09726,5
r320x200,320,200,20260808_151001,ihawk2,50.0,3,0,4,0,0.0347,0.037,1.7877,2.1981800000000002,5
r240x150,240,150,20260808_151001,ihawk2,50.0,3,0,4,0,0.4157,0.42356,1.2724,1.50718,5
r160x100,160,100,20260808_151001,ihawk2,50.0,3,0,1,0,0.1595,0.17182,1.7147,1.9779399999999998,5
r640x400,640,400,20260808_162715,ihawk1,0.0,1,0,5,1,0.0,0.0,5.2958,5.52262,5
r480x300,480,300,20260808_162715,ihawk1,0.0,1,0,5,1,0.6201,0.75752,3.4861,4.01434,5
r320x200,320,200,20260808_162715,ihawk1,0.0,1,0,4,0,0.0348,0.037520000000000005,2.3317,3.1982999999999997,5
r240x150,240,150,20260808_162715,ihawk1,0.0,1,0,2,0,0.4365,0.75572,1.9233,2.2264,5
r160x100,160,100,20260808_162715,ihawk1,0.0,1,0,1,0,0.1572,0.18216000000000002,2.8609,3.0818999999999996,5
r640x400,640,400,20260808_162715,ihawk1,0.0,2,0,5,1,0.0,0.0,5.7825,6.227340000000001,5
r480x300,480,300,20260808_162715,ihawk1,0.0,2,0,5,1,0.8671,0.92338,3.5421,3.9776599999999998,5
r320x200,320,200,20260808_162715,ihawk1,0.0,2,0,4,0,0.0351,0.04382,2.732,3.1964799999999998,5
r240x150,240,150,20260808_162715,ihawk1,0.0,2,0,1,0,0.447,0.5102,1.4495,1.65664,5
r160x100,160,100,20260808_162715,ihawk1,0.0,2,0,1,0,0.2734,0.37344,3.0019,3.78844,5
r640x400,640,400,20260808_162715,ihawk1,0.0,3,0,5,1,0.0,0.0,6.1227,6.42852,5
r480x300,480,300,20260808_162715,ihawk1,0.0,3,0,5,1,0.6645,0.86086,3.4208,3.8445400000000003,5
r320x200,320,200,20260808_162715,ihawk1,0.0,3,0,4,0,0.0403,0.05762,2.6818,2.8411,5
r240x150,240,150,20260808_162715,ihawk1,0.0,3,0,2,0,0.4436,0.53378,1.6825,2.05804,5
r160x100,160,100,20260808_162715,ihawk1,0.0,3,0,1,0,0.3064,1.8000399999999996,3.0728,3.7457599999999998,5
r640x400,640,400,20260808_162715,ihawk1,5.0,1,0,5,1,0.0,0.0,5.9789,7.0661,5
r480x300,480,300,20260808_162715,ihawk1,5.0,1,0,4,0,0.865,1.11178,3.8725,4.81206,5
r320x200,320,200,20260808_162715,ihawk1,5.0,1,0,3,0,0.0352,0.04172,2.1721,2.6840800000000002,5
r240x150,240,150,20260808_162715,ihawk1,5.0,1,0,2,0,0.5216,0.54488,1.4795,1.60096,5
r160x100,160,100,20260808_162715,ihawk1,5.0,1,0,0,0,0.2078,0.36785999999999996,2.3518,2.66478,5
r640x400,640,400,20260808_162715,ihawk1,5.0,2,0,5,1,0.0,0.0,5.855,5.92682,5
r480x300,480,300,20260808_162715,ihawk1,5.0,2,0,5,1,0.6087,0.7254999999999999,4.0334,4.1587,5
r320x200,320,200,20260808_162715,ihawk1,5.0,2,0,3,0,0.0346,0.03714,2.2817,2.54078,5
r240x150,240,150,20260808_162715,ihawk1,5.0,2,0,2,0,0.4199,0.42982,1.4507,1.68684,5
r160x100,160,100,20260808_162715,ihawk1,5.0,2,0,0,0,0.1575,0.17256,2.3911,2.86948,5
r640x400,640,400,20260808_162715,ihawk1,5.0,3,0,5,1,0.0,0.0,5.1569,5.386340000000001,5
r480x300,480,300,20260808_162715,ihawk1,5.0,3,0,5,1,0.6068,0.6128800000000001,3.276,3.64238,5
r320x200,320,200,20260808_162715,ihawk1,5.0,3,0,3,0,0.0347,0.03818,2.3158,2.9472400000000003,5
r240x150,240,150,20260808_162715,ihawk1,5.0,3,0,2,0,0.4755,1.01776,1.4426,1.58498,5
r160x100,160,100,20260808_162715,ihawk1,5.0,3,0,0,0,0.1636,0.16662,3.0612,3.2347200000000003,5
r640x400,640,400,20260808_162715,ihawk1,10.0,1,0,5,1,0.0,0.0,5.777,7.36532,5
r480x300,480,300,20260808_162715,ihawk1,10.0,1,0,4,0,0.6043,0.61248,3.5347,3.80606,5
r320x200,320,200,20260808_162715,ihawk1,10.0,1,0,3,0,0.0355,0.06763999999999999,2.0636,2.29676,5
r240x150,240,150,20260808_162715,ihawk1,10.0,1,0,3,0,0.4484,0.52006,1.3893,1.4553800000000001,5
r160x100,160,100,20260808_162715,ihawk1,10.0,1,0,0,0,0.1637,0.17486000000000002,3.1981,3.84078,5
r640x400,640,400,20260808_162715,ihawk1,10.0,2,0,5,1,0.0,0.0,6.0937,6.44976,5
r480x300,480,300,20260808_162715,ihawk1,10.0,2,0,4,0,0.6279,0.78742,3.4444,3.58888,5
r320x200,320,200,20260808_162715,ihawk1,10.0,2,0,3,0,0.0346,0.0377,2.0461,2.6289599999999997,5
r240x150,240,150,20260808_162715,ihawk1,10.0,2,0,3,0,0.461,0.48476,1.5293,1.57384,5
r160x100,160,100,20260808_162715,ihawk1,10.0,2,0,0,0,0.1555,0.16658,2.7732,3.1782399999999997,5
r640x400,640,400,20260808_162715,ihawk1,10.0,3,0,5,1,0.0,0.0,5.9494,8.29702,5
r480x300,480,300,20260808_162715,ihawk1,10.0,3,0,4,0,0.6194,1.2947799999999998,3.335,3.7315799999999997,5
r320x200,320,200,20260808_162715,ihawk1,10.0,3,0,3,0,0.037,0.03862,2.0507,2.7734799999999997,5
r240x150,240,150,20260808_162715,ihawk1,10.0,3,0,3,0,0.4977,0.51532,1.8626,2.3045799999999996,5
r160x100,160,100,20260808_162715,ihawk1,10.0,3,0,0,0,0.1956,0.23018,3.4244,4.06898,5
r640x400,640,400,20260808_162715,ihawk1,15.0,1,0,5,1,0.0,0.0,5.3009,7.2658,5
r480x300,480,300,20260808_162715,ihawk1,15.0,1,0,5,1,0.6015,0.61352,3.2914,3.6346399999999996,5
r320x200,320,200,20260808_162715,ihawk1,15.0,1,0,5,1,0.0346,0.03822,2.1426,2.19778,5
r240x150,240,150,20260808_162715,ihawk1,15.0,1,0,1,0,0.4199,0.43532,1.463,2.0599399999999997,5
r160x100,160,100,20260808_162715,ihawk1,15.0,1,0,1,0,0.1571,0.16638,2.5567,3.11592,5
r640x400,640,400,20260808_162715,ihawk1,15.0,2,0,5,1,0.0,0.0,5.4552,6.74126,5
r480x300,480,300,20260808_162715,ihawk1,15.0,2,0,5,1,0.7242,0.9215599999999999,3.3819,4.5104,5
r320x200,320,200,20260808_162715,ihawk1,15.0,2,0,5,1,0.0349,0.03746,2.3093,2.68116,5
r240x150,240,150,20260808_162715,ihawk1,15.0,2,0,1,0,0.4139,0.42768,1.5246,3.00936,5
r160x100,160,100,20260808_162715,ihawk1,15.0,2,0,1,0,0.1544,0.16874,2.8227,3.6881399999999998,5
r640x400,640,400,20260808_162715,ihawk1,15.0,3,0,5,1,0.0,0.0,5.5776,6.29586,5
r480x300,480,300,20260808_162715,ihawk1,15.0,3,0,5,1,0.6044,0.69928,3.1472,3.4967,5
r320x200,320,200,20260808_162715,ihawk1,15.0,3,0,5,1,0.0349,0.0375,1.9271,2.28622,5
r240x150,240,150,20260808_162715,ihawk1,15.0,3,0,1,0,0.451,0.7231599999999999,2.1772,2.2583,5
r160x100,160,100,20260808_162715,ihawk1,15.0,3,0,1,0,0.1575,0.17702,2.624,3.3996399999999998,5
r640x400,640,400,20260808_162715,ihawk1,20.0,1,0,5,1,0.0,0.0,5.3803,6.874899999999999,5
r480x300,480,300,20260808_162715,ihawk1,20.0,1,0,4,0,0.6214,0.63312,3.2718,4.41476,5
r320x200,320,200,20260808_162715,ihawk1,20.0,1,0,5,1,0.0348,0.04104,1.9244,2.4168,5
r240x150,240,150,20260808_162715,ihawk1,20.0,1,0,2,0,0.422,0.42648,1.5019,1.55432,5
r160x100,160,100,20260808_162715,ihawk1,20.0,1,0,0,0,0.1579,0.17787999999999998,2.8301,3.44888,5
r640x400,640,400,20260808_162715,ihawk1,20.0,2,0,5,1,0.0,0.0,5.6486,5.98456,5
r480x300,480,300,20260808_162715,ihawk1,20.0,2,0,4,0,0.5989,0.60412,3.1506,4.2523,5
r320x200,320,200,20260808_162715,ihawk1,20.0,2,0,5,1,0.0347,0.041639999999999996,1.91,2.08788,5
r240x150,240,150,20260808_162715,ihawk1,20.0,2,0,2,0,0.4303,0.8080799999999999,1.4709,2.2914,5
r160x100,160,100,20260808_162715,ihawk1,20.0,2,0,0,0,0.1577,0.16469999999999999,2.6587,3.4686,5
r640x400,640,400,20260808_162715,ihawk1,20.0,3,0,5,1,0.0,0.0,5.5374,6.1976,5
r480x300,480,300,20260808_162715,ihawk1,20.0,3,0,4,0,0.7314,0.79382,3.2798,4.3056,5
r320x200,320,200,20260808_162715,ihawk1,20.0,3,0,5,1,0.0346,0.03696,1.9115,3.1168,5
r240x150,240,150,20260808_162715,ihawk1,20.0,3,0,2,0,0.4163,0.42878,1.635,2.13588,5
r160x100,160,100,20260808_162715,ihawk1,20.0,3,0,0,0,0.1625,0.16605999999999999,2.73,3.39386,5
r640x400,640,400,20260808_162715,ihawk1,25.0,1,0,5,1,0.0,0.0,5.9875,6.85494,5
r480x300,480,300,20260808_162715,ihawk1,25.0,1,0,4,0,0.6465,0.9821,3.9452,4.779599999999999,5
r320x200,320,200,20260808_162715,ihawk1,25.0,1,0,4,0,0.034,0.0414,2.0416,2.3303,5
r240x150,240,150,20260808_162715,ihawk1,25.0,1,0,0,0,0.4189,0.42904000000000003,1.4558,1.63392,5
r160x100,160,100,20260808_162715,ihawk1,25.0,1,0,1,0,0.1562,0.16538,2.9286,3.7338999999999998,5
r640x400,640,400,20260808_162715,ihawk1,25.0,2,0,5,1,0.0,0.0,5.9256,6.75076,5
r480x300,480,300,20260808_162715,ihawk1,25.0,2,0,4,0,0.61,0.7580199999999999,3.6776,4.32034,5
r320x200,320,200,20260808_162715,ihawk1,25.0,2,0,3,0,0.0345,0.04688,2.0884,3.06654,5
r240x150,240,150,20260808_162715,ihawk1,25.0,2,0,0,0,0.4188,0.42736,1.5683,1.6521000000000001,5
r160x100,160,100,20260808_162715,ihawk1,25.0,2,0,1,0,0.1582,0.18774,2.6902,2.9745399999999997,5
r640x400,640,400,20260808_162715,ihawk1,25.0,3,0,5,1,0.0,0.0,6.2241,6.91484,5
r480x300,480,300,20260808_162715,ihawk1,25.0,3,0,4,0,0.6505,0.7020000000000001,3.1364,3.97124,5
r320x200,320,200,20260808_162715,ihawk1,25.0,3,0,4,0,0.0346,0.048279999999999997,1.9695,2.50372,5
r240x150,240,150,20260808_162715,ihawk1,25.0,3,0,0,0,0.4151,0.43404,1.479,1.9661,5
r160x100,160,100,20260808_162715,ihawk1,25.0,3,0,1,0,0.1567,0.17346,3.0967,3.5841999999999996,5
r640x400,640,400,20260808_162715,ihawk1,30.0,1,0,5,1,0.0,0.0,5.0306,6.7867,5
r480x300,480,300,20260808_162715,ihawk1,30.0,1,0,5,1,0.6369,0.9117999999999999,4.3191,4.5112,5
r320x200,320,200,20260808_162715,ihawk1,30.0,1,0,4,0,0.0384,0.0867,2.488,3.35404,5
r240x150,240,150,20260808_162715,ihawk1,30.0,1,0,2,0,0.4459,0.79896,1.6228,2.1623799999999997,5
r160x100,160,100,20260808_162715,ihawk1,30.0,1,0,0,0,0.1559,0.19772,2.9871,3.37756,5
r640x400,640,400,20260808_162715,ihawk1,30.0,2,0,5,1,0.0,0.0,5.9911,6.3845,5
r480x300,480,300,20260808_162715,ihawk1,30.0,2,0,5,1,0.6815,1.05578,3.5495,3.72808,5
r320x200,320,200,20260808_162715,ihawk1,30.0,2,0,4,0,0.0357,0.03832,1.9954,2.5192,5
r240x150,240,150,20260808_162715,ihawk1,30.0,2,0,2,0,0.4228,0.42882000000000003,1.3716,1.64656,5
r160x100,160,100,20260808_162715,ihawk1,30.0,2,0,0,0,0.1564,0.16656,2.7561,3.0852,5
r640x400,640,400,20260808_162715,ihawk1,30.0,3,0,5,1,0.0,0.0,5.6657,5.8682,5
r480x300,480,300,20260808_162715,ihawk1,30.0,3,0,5,1,0.8201,0.9966,3.3767,4.23642,5
r320x200,320,200,20260808_162715,ihawk1,30.0,3,0,4,0,0.039,0.04256,2.2775,3.2364800000000002,5
r240x150,240,150,20260808_162715,ihawk1,30.0,3,0,2,0,0.4262,0.80668,1.491,2.24494,5
r160x100,160,100,20260808_162715,ihawk1,30.0,3,0,0,0,0.1711,0.17424,3.2471,3.28852,5
r640x400,640,400,20260808_162715,ihawk1,35.0,1,0,5,1,0.0,0.0,5.4865,5.9811000000000005,5
r480x300,480,300,20260808_162715,ihawk1,35.0,1,0,5,1,0.6126,0.73358,3.071,4.1272199999999994,5
r320x200,320,200,20260808_162715,ihawk1,35.0,1,0,3,0,0.0349,0.040959999999999996,1.8914,2.5450999999999997,5
r240x150,240,150,20260808_162715,ihawk1,35.0,1,0,2,0,0.425,0.86156,1.3223,1.36958,5
r160x100,160,100,20260808_162715,ihawk1,35.0,1,0,0,0,0.1616,0.4653,2.4219,2.6786399999999997,5
r640x400,640,400,20260808_162715,ihawk1,35.0,2,0,5,1,0.0,0.0,5.3677,6.02854,5
r480x300,480,300,20260808_162715,ihawk1,35.0,2,0,5,1,0.6013,0.6061,3.3167,3.80434,5
r320x200,320,200,20260808_162715,ihawk1,35.0,2,0,3,0,0.035,0.04206,1.9465,1.99988,5
r240x150,240,150,20260808_162715,ihawk1,35.0,2,0,2,0,0.4346,0.53562,1.4426,1.6298599999999999,5
r160x100,160,100,20260808_162715,ihawk1,35.0,2,0,0,0,0.1611,0.32033999999999996,2.5294,2.72548,5
r640x400,640,400,20260808_162715,ihawk1,35.0,3,0,5,1,0.0,0.0,5.1184,5.25706,5
