camera,run_id,height_mm,marker_id,board_position,n_frames,selected_branch_sequence,branch_switch_flag,large_mode_jump_flag,max_pairwise_rho_mm,max_pairwise_omega_rad,covariance_rank,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,role
ihawk2,20260808_145501,25.0,2,BL,3,A/A/A,0,0,0.5447287786484104,0.001974713349311474,2,0.2109323063580257,0.06555341607340259,0.20017762438586945,0.0006236883623903794,0.001014128349882028,0.00014509807289192307,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,25.0,3,BR,3,A/A/A,0,0,0.20801818827035354,0.0013408244059877877,2,0.09054983033736824,0.022334411607339594,0.06128447721852755,0.00028284950806703127,0.000674432079419358,0.0002876363153679618,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,25.0,4,C,3,A/A/A,0,0,0.8582956690263575,0.0020959296290001283,2,0.33295024584713256,0.0023061203585342817,0.2709699784314897,0.0005235990258741014,0.0007483845835768919,0.0008380115330038588,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,30.0,0,TL,3,A/A/A,0,0,0.42426293343651955,0.0016060545121663896,2,0.13995391275872987,0.052560182674077555,0.15416209966248845,0.0007908563168899824,0.00011515600382026591,0.00012874155709970066,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,30.0,1,TR,3,A/A/A,0,0,0.46130168037746033,0.001895422606527887,2,0.1913613714431323,0.063158407379006,0.15330571006979118,0.0005204472200626108,0.0007812869403385116,0.0007800777844958212,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,30.0,2,BL,3,A/A/A,0,0,0.24859941992720797,0.001248069592014978,2,0.09661672051708967,0.038007204623254354,0.09533368324202728,0.0001794615962069522,0.0004614778943247802,0.0004768128076444365,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,30.0,3,BR,3,A/A/A,0,0,0.3200563325223071,0.0007677389196056629,2,0.14938796398281234,0.03166204259491363,0.09790445908804504,0.0002209766816697994,0.0003410625466163482,0.00015973124355231564,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,30.0,4,C,3,A/A/A,0,0,0.6888256294015402,0.001330389367073285,2,0.2820315235754594,0.026452354757468072,0.23765810030427245,0.00030959790510403577,0.0006319713140001639,0.000305306704774968,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,35.0,0,TL,3,A/A/A,0,0,0.32411643347548325,0.002196581157436194,2,0.12694062721044505,0.039784783995252676,0.12516931458570102,0.00032033906346666616,0.000500233821715457,0.001067658037413309,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,35.0,1,TR,3,A/A/A,0,0,0.1651145371231844,0.00227980029394786,2,0.06581356689312806,0.013793047318685863,0.04985012421064785,0.00038291205076625265,0.0011044971853903665,0.0004827238626574888,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,35.0,2,BL,3,A/A/A,0,0,0.13215192203897594,0.0015644211995126465,2,0.053366232912997344,0.002667888009994556,0.03959951964796598,0.0006375196261025749,0.00019979545591360706,0.0004785450101013672,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,35.0,3,BR,3,A/A/A,0,0,0.21803459392614405,0.000357448928655343,2,0.10238341466440924,0.02074893049575803,0.07027275909150948,7.876813113524887e-05,3.994989878339725e-05,0.0001844401849145972,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,35.0,4,C,3,A/A/A,0,0,0.3308127377392732,0.0015874921945805988,2,0.1335145086109484,0.014696754356977936,0.10790372986020624,0.0001507690172434839,0.0006837839006580585,0.00041319320283351746,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,40.0,0,TL,3,A/A/A,0,0,0.14488174714314847,0.002649815621979514,2,0.06787591124451008,0.020260898302677813,0.04193068863178735,0.0009611801880740802,0.0008566235262804465,0.000493971538380759,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,40.0,1,TR,3,A/A/A,0,0,0.2618866538533293,0.0021163423832122044,2,0.0969039223082322,0.028200437038615158,0.08936556660144065,0.0004943768022548931,0.0005964823157900368,0.0008339857266960515,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,40.0,2,BL,3,A/A/A,0,0,0.36558483612135334,0.001989553773093292,2,0.14309935330789492,0.013692527535750365,0.11980641398690169,0.0005515283764454714,0.0009004041005797389,0.0004459893113174462,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,40.0,3,BR,3,A/A/A,0,0,0.4993052777689844,0.0013701599423664034,2,0.22044834759953688,0.045811449174815354,0.14518970426904754,0.0005167233920186222,0.0006420024588932697,0.0002766090566990195,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,40.0,4,C,3,A/A/A,0,0,0.04710333157843326,0.00036059828888040566,2,0.02107313929405641,0.004691269214084681,0.013318651130281349,0.00017434293999227645,0.00010880806491040155,6.936439937166239e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,45.0,0,TL,3,A/A/A,0,0,0.4374344337920675,0.0010541872743907068,2,0.15480381187437334,0.059650178160225,0.14550000258348753,0.00038449632393621424,0.00044468152766036456,0.000207461418163123,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,45.0,1,TR,3,A/A/A,0,0,0.4354699897058476,0.002072800655142372,2,0.18370072909847254,0.054169767945697694,0.11165036312719208,0.00045631442184747306,0.0008205682628681258,0.0005215036887723276,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,45.0,2,BL,3,A/A/A,0,0,0.11912206846989437,0.001859877934725057,2,0.04581617763222924,0.025150832952694085,0.041934342878993225,0.0007501363971373356,0.0005265839118533226,0.0005408369518134547,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,45.0,3,BR,3,A/A/A,0,0,0.3895421407157828,0.0014102378836577778,2,0.16760156975964213,0.022478412361564597,0.1130895660173049,0.0003804648215003867,0.0004933285393181828,0.00046635778305499973,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,45.0,4,C,3,A/A/A,0,0,0.10969785553809921,0.0010035893540794062,2,0.04684147679379546,0.002085153689082878,0.030057175525997303,0.0004944054707320649,0.000395775631006066,8.212756118757394e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,50.0,0,TL,3,A/A/A,0,0,0.4904882021918777,0.0021036255153250036,2,0.19530224154581252,0.07692043332729587,0.16786161103273942,0.0002035525878468645,0.0009735187560837653,0.0004658096889909122,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,50.0,1,TR,3,A/A/A,0,0,0.3663243325048338,0.0012599580345797065,2,0.15356651575960661,0.02628062282531966,0.09723214152685691,9.716921676352363e-05,8.589722357497289e-05,0.0006629837772643789,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,50.0,2,BL,3,A/A/A,0,0,0.07714211739690989,0.0006809830493930467,2,0.02611508564099989,0.010033594059664171,0.03344217336904914,0.0002895010618969788,0.00032985671215455246,0.0001866449337978929,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,50.0,3,BR,3,A/A/A,0,0,0.6299190917264599,0.0018754698149530836,2,0.287865908952056,0.047897673278376886,0.17444052281525627,0.00020597189055754296,0.0009132193126634693,0.0003724214061693514,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,50.0,4,C,3,A/A/A,0,0,0.14655120160402632,0.0007123312763434327,2,0.060504907209538925,0.004106509561837079,0.05179857665097849,0.00010019575365051409,0.00034662076842533374,0.00022293427620926755,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,0.0,0,TL,3,A/A/A,0,0,0.11803844181554851,0.0017180359103067904,2,0.03921883754599823,0.009030464810314836,0.04537723487239494,0.0005788530790194574,0.0006187077542422918,0.0006676073903518372,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,0.0,1,TR,3,A/A/A,0,0,0.6696505626202042,0.0012177512611000925,2,0.2880751166574652,0.08167595582825583,0.22598476557129207,0.0005576218885340621,0.0003175812997240888,0.0004500473599409974,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,0.0,2,BL,3,A/A/A,0,0,0.5637987422343915,0.002237649993675606,2,0.19821066723947262,0.05953654711845637,0.2066225707009669,0.0007898498740834324,0.0009608895719785148,0.00014899871008831347,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,0.0,3,BR,3,A/A/A,0,0,0.9744122954007893,0.002768474246455161,2,0.3831488052268451,0.07365080197631285,0.2954863290432883,0.0004428550156049691,0.001049227843437597,0.0009100081806338957,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,0.0,4,C,3,A/A/A,0,0,0.18756891361895736,0.0009895323413258107,2,0.07907893004144839,0.011259369811615905,0.06850780042935191,0.0004374730910409922,0.0003243990219253306,0.00018616855512162275,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,5.0,0,TL,3,A/A/A,0,0,0.8345124979650108,0.004001765657797145,2,0.28545914587411303,0.13069891112602747,0.28121122120687003,0.0009772639190690534,0.001814577446547332,0.00024046600879473854,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,5.0,1,TR,3,A/A/A,0,0,1.4575979926353413,0.00478487729100133,2,0.5689892775322692,0.13736003015555476,0.4504450252951347,0.0011410194209162863,0.0014342202416832393,0.0017536639539776876,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,5.0,2,BL,3,A/A/A,0,0,0.7905865606177934,0.0031385131491679756,2,0.2713032300516901,0.06801540100201195,0.2855509184827222,0.0010943269945527898,0.0011269630421053584,0.0008511265423167052,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,5.0,3,BR,3,A/A/A,0,0,0.6040000837463644,0.0037585957556448453,2,0.2710080560068549,0.049076570574122215,0.207716172253435,0.0010726785635518299,0.001578813887308045,0.000602030298975836,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,5.0,4,C,3,A/A/A,0,0,0.15944263719353516,0.0013384257616245142,2,0.06482544540095,0.009814341200640436,0.05227635098625312,0.00036693662719932996,0.0005964564782106821,0.0001353370292251251,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,10.0,0,TL,3,A/A/A,0,0,0.8611673095880303,0.002616080022556844,2,0.2790563907172087,0.13566962989939257,0.2987337278666498,0.000522904775898207,0.0010527322801863184,0.0005947611066783045,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,10.0,1,TR,3,A/A/A,0,0,0.9460437550615393,0.0018299965390678574,2,0.36640588362892157,0.11692988115127058,0.27586725828412645,0.0004844074968294459,0.0006837991444490373,0.0005748890778022105,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,10.0,2,BL,3,A/A/A,0,0,0.2993966932221861,0.0015833306806333736,2,0.10590390933789619,0.03294000459491559,0.10253855466145886,0.00014774085931827075,0.0007921896186134566,0.0004551850524540535,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,10.0,3,BR,3,A/A/A,0,0,0.15454791778622418,0.00147955507745991,2,0.06512933576375168,0.012204997164516253,0.048074168705910074,0.0005456434509803635,0.0006245648648851794,0.0002460962911378772,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,10.0,4,C,3,A/A/A,0,0,0.2444009532097269,0.001982440668890479,2,0.09250336040812691,0.004391217679385934,0.10393461076828042,0.000443181082180438,0.000940763072312858,0.00046443117255199907,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,15.0,0,TL,3,A/A/A,0,0,0.3539550037551382,0.0013190481576158474,2,0.13378315080344105,0.05740837299153789,0.14274800436652124,0.00033049345862460683,0.0006384955650189996,0.0003967606719407684,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,15.0,1,TR,3,A/A/A,0,0,0.2992056468076867,0.002906684841447753,2,0.12040529417349374,0.03600804024635465,0.09377372914445323,0.0008658289114627059,0.0012585770095069543,0.0005317524579098906,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,15.0,2,BL,3,A/A/A,0,0,0.8459711971695855,0.0022518401429866557,2,0.297198978411711,0.05438666045011685,0.3052872340852677,0.00011844511422416644,0.0011728057163617094,0.00019936802877001144,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,15.0,3,BR,3,A/A/A,0,0,0.14249508741088387,0.0009753245731197062,2,0.056109548475896866,0.013894720053876562,0.047553498509116415,0.00022953583811014767,0.0004702567370308876,0.00017924620253335495,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,15.0,4,C,3,A/A/A,0,0,0.3108784995234964,0.0016140376167326712,2,0.1310629506930688,0.020012677513483998,0.11782988758747152,0.0006403341735778752,0.00018923968441412507,0.00046651172487054013,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,20.0,0,TL,3,A/A/A,0,0,0.2261199679857992,0.0018239540431157057,2,0.09405022919612432,0.02285710576098212,0.08634359695268379,0.0003552708988072601,0.0004105832488065433,0.0008326180755408516,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,20.0,1,TR,3,A/A/A,0,0,0.19016797574214017,0.0011999967352737324,2,0.07857616307925007,0.018422216719155317,0.053618378631817676,0.00041050435115116014,0.00037675419494818827,0.0005051915917682554,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,20.0,2,BL,3,A/A/A,0,0,0.5382182750220372,0.001823110861075587,2,0.19561405819488042,0.041573364773501056,0.19937357649504225,0.0005041916224555295,0.0008921722391456182,0.00024518175184370494,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,20.0,3,BR,3,A/A/A,0,0,0.8231650970697664,0.0016735714329254154,2,0.32813462294835294,0.0638707902405043,0.24630102295475298,0.0004032705030640758,0.0006202025581711716,0.00047872447681619713,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,20.0,4,C,3,A/A/A,0,0,0.1931817779042751,0.0014260477043966473,2,0.07461970570088108,0.01844966449477953,0.061183665300177846,0.00023930391917546505,0.0002884722908680114,0.0007271129872503116,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,25.0,0,TL,3,A/A/A,0,0,0.14863103446757184,0.001717658060980842,2,0.04128952683235272,0.012034979410645243,0.061907264417681365,0.000663809008392782,0.0004950569814476778,0.0004097543966216527,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,25.0,1,TR,3,A/A/A,0,0,0.30137684372545265,0.0012567116391318045,2,0.11281268815816445,0.041538805529056574,0.09223297053249276,0.00043528825063721013,0.0005346018561461121,0.000234666768666729,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,25.0,2,BL,3,A/A/A,0,0,0.2891147211730253,0.0018139188926370937,2,0.11276182806380522,0.028858624298408846,0.09784710785983172,0.0007911777731323657,0.0008243067733104597,0.0004515881947225575,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,25.0,3,BR,3,A/A/A,0,0,0.4005331804375801,0.003075495833221127,2,0.16226149222863237,0.012024751019867701,0.11703369128071409,0.000582813149945821,0.0003200104895710467,0.001441306110777501,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,25.0,4,C,3,A/A/A,0,0,0.0839262406452461,0.000660580610236645,2,0.031606767568296876,0.0025395405982921986,0.03101538233616493,0.00027333375281453516,0.00022429566877164896,0.00013514140792723274,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,30.0,0,TL,3,A/A/A,0,0,1.034087393886484,0.004748203405560273,2,0.3835315897786372,0.10718187060441141,0.3670577620448734,0.001176222801191494,0.0016800814940392138,0.0014544194269358887,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,30.0,1,TR,3,A/A/A,0,0,0.17414280251929962,0.0036875791808544125,2,0.08331427731746002,0.012508277898694584,0.02481058420226887,0.0014446498199057053,0.0011737474635021658,7.760580713951283e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,30.0,2,BL,3,A/A/A,0,0,0.13420771021367653,0.00088561967246998,2,0.047474770205650066,0.009534628226594575,0.05251663654463044,0.00027492354150249546,0.0004089200037365014,9.599248690115985e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,30.0,3,BR,3,A/A/A,0,0,0.363622447979328,0.0020096033908870966,2,0.1563442071169829,0.047433367856319256,0.10724387389585432,0.0003611714258449721,0.0007863042360799915,0.0005253135524753525,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,30.0,4,C,3,A/A/A,0,0,0.07557736029049127,0.000514160182183298,2,0.036111972868903996,0.003148494928437509,0.017359045185660376,6.164844083752752e-05,0.0001214451406296997,0.00025542101224420476,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,35.0,0,TL,3,A/A/A,0,0,0.353761812408837,0.0012578540426390927,2,0.11867052582099083,0.043071514455490505,0.13530377456781034,0.00023682505135604756,0.0005892244971738818,0.0003733691121481882,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,35.0,1,TR,3,A/A/A,0,0,0.10544938345810588,0.0011099684600945564,2,0.043312906583980376,0.016590784624517938,0.029513151072981844,0.00020833404773131233,0.0003042481225498201,0.00045536996052035944,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,35.0,2,BL,3,A/A/A,0,0,0.29021700792352323,0.0008258383915252082,2,0.10839736709994896,0.037062493976883916,0.09173191640717336,0.0004052627782509583,0.0003711191895425627,8.654804007263228e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,35.0,3,BR,3,A/A/A,0,0,0.4937195290672755,0.0029169998589638115,2,0.19768657646726023,0.0695060603027799,0.1310104719921969,0.0012116687805200153,0.0009722796359001496,0.0008371982829178885,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,35.0,4,C,3,A/A/A,0,0,0.46795032373114204,0.0034695161648817846,2,0.16147175715749484,0.04457225046520253,0.16759208326337413,0.0013723191095233135,0.0010298609342368826,0.0005589473967463577,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,40.0,0,TL,3,A/A/A,0,0,0.6927544741223007,0.0015417724536024185,2,0.2617715662539855,0.08060064042172489,0.24459824172772662,0.0004113776828181267,0.0003849059153655776,0.0006719867737338134,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,40.0,1,TR,3,A/A/A,0,0,0.5158503183147335,0.0030785867026469705,2,0.21484851929922885,0.07975426855004374,0.14761845379308786,0.0006029400084625807,0.001406878805356057,0.0006755004125134339,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,40.0,2,BL,3,A/A/A,0,0,0.3138356517692772,0.002604875570305627,2,0.11004411877166834,0.03967149820995767,0.10504908477726366,0.0003535606208772953,0.001192081580951475,0.00042059277391849484,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,40.0,3,BR,3,A/A/A,0,0,0.279564851338482,0.0014941891168863488,2,0.13225828719099283,0.016890994521587405,0.07873297152980889,0.00038971073929415235,0.0004825919302259953,0.0005488491816734596,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,40.0,4,C,3,A/A/A,0,0,0.39611395681310513,0.0018739806883893888,2,0.1607202062166987,0.018310352857760653,0.1409789176811218,0.0005488180317056979,0.0008201504672772827,0.00013878207476977826,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,45.0,0,TL,3,A/A/A,0,0,0.5681923634155611,0.0011049920076221535,2,0.2079398148853191,0.0601428334197982,0.20296445383101194,0.00030505988160326695,0.0004766232967470316,0.0002040776034360287,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,45.0,1,TR,3,A/A/A,0,0,0.6903068266664801,0.001838815915406772,2,0.2871697832349132,0.07907416104414391,0.18263406122387188,0.00045325002807700506,0.0008743048733577529,0.00043558899378377716,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,45.0,2,BL,3,A/A/A,0,0,0.1355988441010271,0.0008384722806935626,2,0.05253189750024282,0.02092435710465026,0.04137826477873064,0.0003679454268006779,0.00014986866986669173,0.00020414573421256193,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,45.0,3,BR,3,A/A/A,0,0,0.7594787186297707,0.0028811923577176145,2,0.3043647662597827,0.08553532326245031,0.2109568644970258,0.0004586919300721053,0.0011672824114042945,0.0007948245464145932,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,45.0,4,C,3,A/A/A,0,0,0.1189297108683135,0.0006528014862017439,2,0.045375866994914776,0.014210279816219404,0.04349449602786161,0.00031216431313130135,0.00024812869872726503,2.068922925212664e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,50.0,0,TL,3,A/A/A,0,0,0.6551447109510892,0.003240415615926387,2,0.24295216109862453,0.0653496355241286,0.21404327342140914,0.00015119121543520858,0.0013185912650561656,0.001256739581449212,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,50.0,1,TR,3,A/A/A,0,0,0.7094665573007186,0.00145637833366795,2,0.29677364326247946,0.06201729233634025,0.19975123922473484,0.00021259113543796454,0.0006516358110911653,0.00041094764919336985,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,50.0,2,BL,3,A/A/A,0,0,0.27432450638470723,0.0007167741825835663,2,0.10875066159797954,0.042268088342156895,0.1040573971765327,0.00018510350071458676,0.000175299092276897,0.00029743403221424295,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,50.0,3,BR,3,A/A/A,0,0,0.520772849040603,0.002442590839725127,2,0.22230383702706027,0.048735829196939896,0.14903848537428777,0.00048095938109588633,0.0009070183860610215,0.0009163896211873786,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_151001,50.0,4,C,3,A/A/A,0,0,1.0489546782093464,0.004074082558106692,2,0.4180569149196198,0.014383195847118939,0.31960590287256496,0.00011310749401504964,0.001711529786636074,0.0011097643009084438,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,0.0,0,TL,3,A/A/A,0,0,0.21667478194038486,0.0022814043101215178,2,0.06269621140331594,0.02310102538843529,0.08951688169694837,0.0008922765998650827,0.0004525441417608753,0.0007700328052100137,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,0.0,1,TR,3,A/A/A,0,0,0.3119513692202677,0.0010458678588889123,2,0.12898670109889881,0.042773447332066894,0.0995915237413831,0.0005193458862405114,0.00013358986377082368,8.81254549477356e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,0.0,2,BL,3,A/A/A,0,0,0.10027763157206983,0.0010656726245165385,2,0.03999147531583545,0.0158949511910872,0.02670896472153348,0.00036207744604958863,0.00041224485761588367,0.0001748873739785478,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,0.0,3,BR,3,A/A/A,0,0,0.19934846329410602,0.005268305550689586,2,0.07920387063382797,0.020138258347337037,0.06814289765334007,0.0007504838674815659,0.002454222701375297,0.0009407426091823912,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,0.0,4,C,3,A/A/A,0,0,0.8759489349884637,0.0022028634350863465,2,0.33205591379110344,0.02749544980536692,0.3050866716989563,0.00033770683534945287,0.001045273607481466,0.00029004243862154204,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,5.0,0,TL,3,A/A/A,0,0,0.48123682237437576,0.002189564616229958,2,0.1715271994608689,0.04917949663966012,0.1757777229273882,0.0008139457525926408,0.0007240876007199826,0.0008323540617915677,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,5.0,1,TR,3,A/A/A,0,0,0.5776649929975778,0.001583345854139059,2,0.22867563574515007,0.07324486610263249,0.1832535684797228,0.0003855901025575135,0.000723513190964685,0.00019622703918096673,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,5.0,2,BL,3,A/A/A,0,0,0.7134607747009353,0.0011995490183106883,2,0.2636440618843157,0.05203087933407445,0.2839097306534075,0.0002519864591033439,0.00038552624719772363,0.0005882468898555938,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,5.0,3,BR,3,A/A/A,0,0,1.0922888438248377,0.002143752743098599,2,0.43478051773068976,0.08703414931314178,0.3212461819742848,0.0006495068037311925,0.0009126762364145947,0.00031929353015851855,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,5.0,4,C,3,A/A/A,0,0,0.14456604687085045,0.0012934120140166093,2,0.05822910719653619,0.008292561846401392,0.04255672739919286,0.0006417092091767285,0.00031708565460762634,9.848555725884736e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,10.0,0,TL,3,A/A/A,0,0,0.33233981300055365,0.0019081427633742185,2,0.11701038483456591,0.046373819831306576,0.12408679374256408,0.0005776633362442591,0.0007622844185858108,0.00034654680379311734,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,10.0,1,TR,3,A/A/A,0,0,0.30909750888370807,0.0015357601269284553,2,0.1326854302752125,0.05222650168863971,0.09162341933884842,0.0006967330063380142,0.00044314671405732765,0.0003368721489248152,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,10.0,2,BL,3,A/A/A,0,0,0.0994119469049721,0.001017233095107486,2,0.0419784444512248,0.0049447658273379545,0.03633237355687626,0.00039901689446130724,0.00032262461589922456,0.0002981835972679616,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,10.0,3,BR,3,A/A/A,0,0,0.1933561319270834,0.0010529042349580306,2,0.08272091085364841,0.02054997085543095,0.06405777542328786,0.0005283670328358354,0.00019885026200020182,0.0003727152713051763,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,10.0,4,C,3,A/A/A,0,0,0.15919840988608824,0.0008578481465040074,2,0.06522727090704984,0.005162189190839359,0.055151209688119526,0.00036389440507790375,0.0003523010033858723,0.00025052493406381877,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,15.0,0,TL,3,A/A/A,0,0,0.835532941149541,0.002802250291077318,2,0.31238524944029733,0.1400501601737231,0.3173241880703348,0.0003127467559836052,0.0013759558431972422,0.0004233944599262098,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,15.0,1,TR,3,A/A/A,0,0,0.7680341988935911,0.0013928563414662746,2,0.3311828206017607,0.10338567173540546,0.24202485545858143,0.0005946778368068981,0.00035967559752733046,0.0001708895037783366,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,15.0,2,BL,3,A/A/A,0,0,0.1510950721876893,0.002408580922308651,2,0.06430366490365538,0.01055471087203159,0.05801176556564812,0.0008061504450048747,0.00041681106820155227,0.0009242209700655243,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,15.0,3,BR,3,A/A/A,0,0,0.3275310660606905,0.0017667252902096643,2,0.13468713368071514,0.03507040553324139,0.0877615028290653,0.0007080498408919191,0.0007021957325878484,0.000520163949102792,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,15.0,4,C,3,A/A/A,0,0,0.3971435301262352,0.0008613149606566823,2,0.17096492695192295,0.018706691149687035,0.1432724759947867,0.00014943673945267476,0.0003433619764145443,0.00028774351144680984,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,20.0,0,TL,3,A/A/A,0,0,0.18188728149990863,0.0007456877271008172,2,0.06233934989549981,0.019085311119974174,0.06764479117970415,0.0002808511374726667,0.00025131632890853915,0.00026633770455062016,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,20.0,1,TR,3,A/A/A,0,0,0.46377414698120034,0.0012332312052895885,2,0.1826188590771911,0.07240147099541017,0.13627872934639235,0.0003466823047392259,0.000572078335531552,0.00026223984303821454,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,20.0,2,BL,3,A/A/A,0,0,0.21879863867450883,0.0006026730540848034,2,0.07634326875141459,0.02299125084009472,0.0822982999987205,0.0001935278592787208,9.195481575995132e-05,0.0002680896987887198,failure_mode_comparator_not_primary_measurement
