frame_index,timestamp,corner_index,board_col,board_row,board_x_mm,board_y_mm,u_raw_px,v_raw_px,u_undist_px,v_undist_px
38,2026-08-07T21:26:56.510,28,4,4,100.0,100.0,323.26446533203125,259.6994934082031,323.26446533203125,259.6994934082031
38,2026-08-07T21:26:56.510,29,5,4,125.0,100.0,336.55511474609375,253.45303344726562,336.55511474609375,253.45303344726562
38,2026-08-07T21:26:56.510,30,0,5,0.0,125.0,272.89544677734375,295.7919006347656,272.89544677734375,295.7919006347656
38,2026-08-07T21:26:56.510,31,1,5,25.0,125.0,288.98681640625,288.47088623046875,288.98681640625,288.47088623046875
38,2026-08-07T21:26:56.510,32,2,5,50.0,125.0,304.7304992675781,281.6445007324219,304.7304992675781,281.6445007324219
38,2026-08-07T21:26:56.510,33,3,5,75.0,125.0,319.43218994140625,274.8797607421875,319.43218994140625,274.8797607421875
38,2026-08-07T21:26:56.510,34,4,5,100.0,125.0,333.3905944824219,268.2774963378906,333.3905944824219,268.2774963378906
38,2026-08-07T21:26:56.510,35,5,5,125.0,125.0,347.189697265625,261.68743896484375,347.189697265625,261.68743896484375
38,2026-08-07T21:26:56.510,36,0,6,0.0,150.0,282.61590576171875,306.58056640625,282.61590576171875,306.58056640625
38,2026-08-07T21:26:56.510,37,1,6,25.0,150.0,299.15985107421875,298.9994812011719,299.15985107421875,298.9994812011719
38,2026-08-07T21:26:56.510,38,2,6,50.0,150.0,315.09136962890625,291.52880859375,315.09136962890625,291.52880859375
38,2026-08-07T21:26:56.510,39,3,6,75.0,150.0,330.00958251953125,284.4529724121094,330.00958251953125,284.4529724121094
38,2026-08-07T21:26:56.510,40,4,6,100.0,150.0,344.29150390625,277.3084716796875,344.29150390625,277.3084716796875
38,2026-08-07T21:26:56.510,41,5,6,125.0,150.0,357.88775634765625,270.3267517089844,357.88775634765625,270.3267517089844
38,2026-08-07T21:26:56.510,42,0,7,0.0,175.0,293.2292175292969,318.22930908203125,293.2292175292969,318.22930908203125
38,2026-08-07T21:26:56.510,43,1,7,25.0,175.0,310.14697265625,310.042724609375,310.14697265625,310.042724609375
38,2026-08-07T21:26:56.510,44,2,7,50.0,175.0,326.2716979980469,302.174072265625,326.2716979980469,302.174072265625
38,2026-08-07T21:26:56.510,45,3,7,75.0,175.0,341.4931335449219,294.6070556640625,341.4931335449219,294.6070556640625
38,2026-08-07T21:26:56.510,46,4,7,100.0,175.0,355.9635009765625,286.92901611328125,355.9635009765625,286.92901611328125
38,2026-08-07T21:26:56.510,47,5,7,125.0,175.0,369.9348449707031,279.6218566894531,369.9348449707031,279.6218566894531
39,2026-08-07T21:26:56.536,0,0,0,0.0,0.0,231.79995727539062,249.4254150390625,231.79995727539062,249.4254150390625
39,2026-08-07T21:26:56.536,1,1,0,25.0,0.0,246.72877502441406,244.06271362304688,246.72877502441406,244.06271362304688
39,2026-08-07T21:26:56.536,2,2,0,50.0,0.0,260.85699462890625,238.81655883789062,260.85699462890625,238.81655883789062
39,2026-08-07T21:26:56.536,3,3,0,75.0,0.0,274.7088317871094,234.4810028076172,274.7088317871094,234.4810028076172
39,2026-08-07T21:26:56.536,4,4,0,100.0,0.0,287.4875183105469,229.3460235595703,287.4875183105469,229.3460235595703
39,2026-08-07T21:26:56.536,5,5,0,125.0,0.0,300.5674743652344,225.05690002441406,300.5674743652344,225.05690002441406
39,2026-08-07T21:26:56.536,6,0,1,0.0,25.0,239.15089416503906,257.6477966308594,239.15089416503906,257.6477966308594
39,2026-08-07T21:26:56.536,7,1,1,25.0,25.0,254.34674072265625,251.9325408935547,254.34674072265625,251.9325408935547
39,2026-08-07T21:26:56.536,8,2,1,50.0,25.0,268.9455871582031,246.53318786621094,268.9455871582031,246.53318786621094
39,2026-08-07T21:26:56.536,9,3,1,75.0,25.0,282.77520751953125,241.58509826660156,282.77520751953125,241.58509826660156
39,2026-08-07T21:26:56.536,10,4,1,100.0,25.0,295.9532470703125,236.67213439941406,295.9532470703125,236.67213439941406
39,2026-08-07T21:26:56.536,11,5,1,125.0,25.0,309.1642761230469,231.68858337402344,309.1642761230469,231.68858337402344
39,2026-08-07T21:26:56.536,12,0,2,0.0,50.0,246.84164428710938,266.3687744140625,246.84164428710938,266.3687744140625
39,2026-08-07T21:26:56.536,13,1,2,25.0,50.0,262.19659423828125,260.27569580078125,262.19659423828125,260.27569580078125
39,2026-08-07T21:26:56.536,14,2,2,50.0,50.0,276.9453430175781,254.49844360351562,276.9453430175781,254.49844360351562
39,2026-08-07T21:26:56.536,15,3,2,75.0,50.0,290.9995422363281,249.05194091796875,290.9995422363281,249.05194091796875
39,2026-08-07T21:26:56.536,16,4,2,100.0,50.0,304.6036376953125,243.9737091064453,304.6036376953125,243.9737091064453
39,2026-08-07T21:26:56.536,17,5,2,125.0,50.0,317.5866394042969,238.6763458251953,317.5866394042969,238.6763458251953
39,2026-08-07T21:26:56.536,18,0,3,0.0,75.0,254.86880493164062,275.43426513671875,254.86880493164062,275.43426513671875
39,2026-08-07T21:26:56.536,19,1,3,25.0,75.0,270.4964904785156,268.8783874511719,270.4964904785156,268.8783874511719
39,2026-08-07T21:26:56.536,20,2,3,50.0,75.0,285.5683898925781,262.8133239746094,285.5683898925781,262.8133239746094
39,2026-08-07T21:26:56.536,21,3,3,75.0,75.0,299.9475402832031,257.1327209472656,299.9475402832031,257.1327209472656
39,2026-08-07T21:26:56.536,22,4,3,100.0,75.0,313.6198425292969,251.597412109375,313.6198425292969,251.597412109375
39,2026-08-07T21:26:56.536,23,5,3,125.0,75.0,327.07159423828125,245.87745666503906,327.07159423828125,245.87745666503906
39,2026-08-07T21:26:56.536,24,0,4,0.0,100.0,263.5828857421875,285.371826171875,263.5828857421875,285.371826171875
39,2026-08-07T21:26:56.536,25,1,4,25.0,100.0,279.4980163574219,278.34735107421875,279.4980163574219,278.34735107421875
39,2026-08-07T21:26:56.536,26,2,4,50.0,100.0,294.8160095214844,271.88812255859375,294.8160095214844,271.88812255859375
39,2026-08-07T21:26:56.536,27,3,4,75.0,100.0,309.46563720703125,265.76470947265625,309.46563720703125,265.76470947265625
39,2026-08-07T21:26:56.536,28,4,4,100.0,100.0,323.26446533203125,259.6994934082031,323.26446533203125,259.6994934082031
39,2026-08-07T21:26:56.536,29,5,4,125.0,100.0,336.55511474609375,253.45303344726562,336.55511474609375,253.45303344726562
39,2026-08-07T21:26:56.536,30,0,5,0.0,125.0,272.89544677734375,295.7919006347656,272.89544677734375,295.7919006347656
39,2026-08-07T21:26:56.536,31,1,5,25.0,125.0,288.98681640625,288.47088623046875,288.98681640625,288.47088623046875
39,2026-08-07T21:26:56.536,32,2,5,50.0,125.0,304.7304992675781,281.6445007324219,304.7304992675781,281.6445007324219
39,2026-08-07T21:26:56.536,33,3,5,75.0,125.0,319.43218994140625,274.8797607421875,319.43218994140625,274.8797607421875
39,2026-08-07T21:26:56.536,34,4,5,100.0,125.0,333.3905944824219,268.2774963378906,333.3905944824219,268.2774963378906
39,2026-08-07T21:26:56.536,35,5,5,125.0,125.0,347.189697265625,261.68743896484375,347.189697265625,261.68743896484375
39,2026-08-07T21:26:56.536,36,0,6,0.0,150.0,282.61590576171875,306.58056640625,282.61590576171875,306.58056640625
39,2026-08-07T21:26:56.536,37,1,6,25.0,150.0,299.15985107421875,298.9994812011719,299.15985107421875,298.9994812011719
39,2026-08-07T21:26:56.536,38,2,6,50.0,150.0,315.09136962890625,291.52880859375,315.09136962890625,291.52880859375
39,2026-08-07T21:26:56.536,39,3,6,75.0,150.0,330.00958251953125,284.4529724121094,330.00958251953125,284.4529724121094
39,2026-08-07T21:26:56.536,40,4,6,100.0,150.0,344.29150390625,277.3084716796875,344.29150390625,277.3084716796875
39,2026-08-07T21:26:56.536,41,5,6,125.0,150.0,357.88775634765625,270.3267517089844,357.88775634765625,270.3267517089844
39,2026-08-07T21:26:56.536,42,0,7,0.0,175.0,293.2292175292969,318.22930908203125,293.2292175292969,318.22930908203125
39,2026-08-07T21:26:56.536,43,1,7,25.0,175.0,310.14697265625,310.042724609375,310.14697265625,310.042724609375
39,2026-08-07T21:26:56.536,44,2,7,50.0,175.0,326.2716979980469,302.174072265625,326.2716979980469,302.174072265625
39,2026-08-07T21:26:56.536,45,3,7,75.0,175.0,341.4931335449219,294.6070556640625,341.4931335449219,294.6070556640625
39,2026-08-07T21:26:56.536,46,4,7,100.0,175.0,355.9635009765625,286.92901611328125,355.9635009765625,286.92901611328125
39,2026-08-07T21:26:56.536,47,5,7,125.0,175.0,369.9348449707031,279.6218566894531,369.9348449707031,279.6218566894531
40,2026-08-07T21:26:56.559,0,0,0,0.0,0.0,231.81068420410156,249.42495727539062,231.81068420410156,249.42495727539062
40,2026-08-07T21:26:56.559,1,1,0,25.0,0.0,246.70578002929688,244.05303955078125,246.70578002929688,244.05303955078125
40,2026-08-07T21:26:56.559,2,2,0,50.0,0.0,260.8500671386719,238.83267211914062,260.8500671386719,238.83267211914062
40,2026-08-07T21:26:56.559,3,3,0,75.0,0.0,274.7208251953125,234.47305297851562,274.7208251953125,234.47305297851562
40,2026-08-07T21:26:56.559,4,4,0,100.0,0.0,287.5050354003906,229.40087890625,287.5050354003906,229.40087890625
40,2026-08-07T21:26:56.559,5,5,0,125.0,0.0,300.550537109375,225.0580291748047,300.550537109375,225.0580291748047
40,2026-08-07T21:26:56.559,6,0,1,0.0,25.0,239.14187622070312,257.6394348144531,239.14187622070312,257.6394348144531
40,2026-08-07T21:26:56.559,7,1,1,25.0,25.0,254.34815979003906,251.93447875976562,254.34815979003906,251.93447875976562
40,2026-08-07T21:26:56.559,8,2,1,50.0,25.0,268.9349060058594,246.51307678222656,268.9349060058594,246.51307678222656
40,2026-08-07T21:26:56.559,9,3,1,75.0,25.0,282.76171875,241.5663299560547,282.76171875,241.5663299560547
40,2026-08-07T21:26:56.559,10,4,1,100.0,25.0,295.96435546875,236.67599487304688,295.96435546875,236.67599487304688
40,2026-08-07T21:26:56.559,11,5,1,125.0,25.0,309.1617431640625,231.69749450683594,309.1617431640625,231.69749450683594
40,2026-08-07T21:26:56.559,12,0,2,0.0,50.0,246.86474609375,266.3616638183594,246.86474609375,266.3616638183594
40,2026-08-07T21:26:56.559,13,1,2,25.0,50.0,262.1634826660156,260.2803955078125,262.1634826660156,260.2803955078125
40,2026-08-07T21:26:56.559,14,2,2,50.0,50.0,276.9847106933594,254.50819396972656,276.9847106933594,254.50819396972656
40,2026-08-07T21:26:56.559,15,3,2,75.0,50.0,291.0065612792969,249.05502319335938,291.0065612792969,249.05502319335938
40,2026-08-07T21:26:56.559,16,4,2,100.0,50.0,304.57275390625,243.97256469726562,304.57275390625,243.97256469726562
40,2026-08-07T21:26:56.559,17,5,2,125.0,50.0,317.6146545410156,238.66465759277344,317.6146545410156,238.66465759277344
40,2026-08-07T21:26:56.559,18,0,3,0.0,75.0,254.8759765625,275.4302673339844,254.8759765625,275.4302673339844
40,2026-08-07T21:26:56.559,19,1,3,25.0,75.0,270.5036926269531,268.89154052734375,270.5036926269531,268.89154052734375
40,2026-08-07T21:26:56.559,20,2,3,50.0,75.0,285.57379150390625,262.8169860839844,285.57379150390625,262.8169860839844
40,2026-08-07T21:26:56.559,21,3,3,75.0,75.0,299.9566650390625,257.1246337890625,299.9566650390625,257.1246337890625
40,2026-08-07T21:26:56.559,22,4,3,100.0,75.0,313.60980224609375,251.59815979003906,313.60980224609375,251.59815979003906
40,2026-08-07T21:26:56.559,23,5,3,125.0,75.0,327.05755615234375,245.8729248046875,327.05755615234375,245.8729248046875
40,2026-08-07T21:26:56.559,24,0,4,0.0,100.0,263.593994140625,285.3815002441406,263.593994140625,285.3815002441406
40,2026-08-07T21:26:56.559,25,1,4,25.0,100.0,279.4922180175781,278.3603515625,279.4922180175781,278.3603515625
40,2026-08-07T21:26:56.559,26,2,4,50.0,100.0,294.7994079589844,271.8837890625,294.7994079589844,271.8837890625
40,2026-08-07T21:26:56.559,27,3,4,75.0,100.0,309.44964599609375,265.7847595214844,309.44964599609375,265.7847595214844
40,2026-08-07T21:26:56.559,28,4,4,100.0,100.0,323.2715148925781,259.69927978515625,323.2715148925781,259.69927978515625
40,2026-08-07T21:26:56.559,29,5,4,125.0,100.0,336.5535888671875,253.4586944580078,336.5535888671875,253.4586944580078
40,2026-08-07T21:26:56.559,30,0,5,0.0,125.0,272.9086608886719,295.7777099609375,272.9086608886719,295.7777099609375
40,2026-08-07T21:26:56.559,31,1,5,25.0,125.0,288.97027587890625,288.4797058105469,288.97027587890625,288.4797058105469
40,2026-08-07T21:26:56.559,32,2,5,50.0,125.0,304.7571105957031,281.6338806152344,304.7571105957031,281.6338806152344
40,2026-08-07T21:26:56.559,33,3,5,75.0,125.0,319.43951416015625,274.88848876953125,319.43951416015625,274.88848876953125
40,2026-08-07T21:26:56.559,34,4,5,100.0,125.0,333.387451171875,268.2850341796875,333.387451171875,268.2850341796875
40,2026-08-07T21:26:56.559,35,5,5,125.0,125.0,347.192138671875,261.6883850097656,347.192138671875,261.6883850097656
40,2026-08-07T21:26:56.559,36,0,6,0.0,150.0,282.62249755859375,306.56396484375,282.62249755859375,306.56396484375
40,2026-08-07T21:26:56.559,37,1,6,25.0,150.0,299.1545104980469,298.9996337890625,299.1545104980469,298.9996337890625
40,2026-08-07T21:26:56.559,38,2,6,50.0,150.0,315.0844421386719,291.5362243652344,315.0844421386719,291.5362243652344
40,2026-08-07T21:26:56.559,39,3,6,75.0,150.0,329.98126220703125,284.4212341308594,329.98126220703125,284.4212341308594
40,2026-08-07T21:26:56.559,40,4,6,100.0,150.0,344.3063659667969,277.3032531738281,344.3063659667969,277.3032531738281
40,2026-08-07T21:26:56.559,41,5,6,125.0,150.0,357.9020690917969,270.31695556640625,357.9020690917969,270.31695556640625
40,2026-08-07T21:26:56.559,42,0,7,0.0,175.0,293.2302551269531,318.2231750488281,293.2302551269531,318.2231750488281
40,2026-08-07T21:26:56.559,43,1,7,25.0,175.0,310.1443786621094,310.0342712402344,310.1443786621094,310.0342712402344
40,2026-08-07T21:26:56.559,44,2,7,50.0,175.0,326.28009033203125,302.17388916015625,326.28009033203125,302.17388916015625
40,2026-08-07T21:26:56.559,45,3,7,75.0,175.0,341.50018310546875,294.6596374511719,341.50018310546875,294.6596374511719
40,2026-08-07T21:26:56.559,46,4,7,100.0,175.0,355.966552734375,286.9193420410156,355.966552734375,286.9193420410156
40,2026-08-07T21:26:56.559,47,5,7,125.0,175.0,369.9093933105469,279.6209411621094,369.9093933105469,279.6209411621094
41,2026-08-07T21:26:56.582,0,0,0,0.0,0.0,231.81068420410156,249.42495727539062,231.81068420410156,249.42495727539062
41,2026-08-07T21:26:56.582,1,1,0,25.0,0.0,246.70578002929688,244.05303955078125,246.70578002929688,244.05303955078125
41,2026-08-07T21:26:56.582,2,2,0,50.0,0.0,260.8500671386719,238.83267211914062,260.8500671386719,238.83267211914062
41,2026-08-07T21:26:56.582,3,3,0,75.0,0.0,274.7208251953125,234.47305297851562,274.7208251953125,234.47305297851562
41,2026-08-07T21:26:56.582,4,4,0,100.0,0.0,287.5050354003906,229.40087890625,287.5050354003906,229.40087890625
41,2026-08-07T21:26:56.582,5,5,0,125.0,0.0,300.550537109375,225.0580291748047,300.550537109375,225.0580291748047
41,2026-08-07T21:26:56.582,6,0,1,0.0,25.0,239.14187622070312,257.6394348144531,239.14187622070312,257.6394348144531
41,2026-08-07T21:26:56.582,7,1,1,25.0,25.0,254.34815979003906,251.93447875976562,254.34815979003906,251.93447875976562
41,2026-08-07T21:26:56.582,8,2,1,50.0,25.0,268.9349060058594,246.51307678222656,268.9349060058594,246.51307678222656
41,2026-08-07T21:26:56.582,9,3,1,75.0,25.0,282.76171875,241.5663299560547,282.76171875,241.5663299560547
41,2026-08-07T21:26:56.582,10,4,1,100.0,25.0,295.96435546875,236.67599487304688,295.96435546875,236.67599487304688
41,2026-08-07T21:26:56.582,11,5,1,125.0,25.0,309.1617431640625,231.69749450683594,309.1617431640625,231.69749450683594
41,2026-08-07T21:26:56.582,12,0,2,0.0,50.0,246.86474609375,266.3616638183594,246.86474609375,266.3616638183594
41,2026-08-07T21:26:56.582,13,1,2,25.0,50.0,262.1634826660156,260.2803955078125,262.1634826660156,260.2803955078125
41,2026-08-07T21:26:56.582,14,2,2,50.0,50.0,276.9847106933594,254.50819396972656,276.9847106933594,254.50819396972656
41,2026-08-07T21:26:56.582,15,3,2,75.0,50.0,291.0065612792969,249.05502319335938,291.0065612792969,249.05502319335938
41,2026-08-07T21:26:56.582,16,4,2,100.0,50.0,304.57275390625,243.97256469726562,304.57275390625,243.97256469726562
41,2026-08-07T21:26:56.582,17,5,2,125.0,50.0,317.6146545410156,238.66465759277344,317.6146545410156,238.66465759277344
41,2026-08-07T21:26:56.582,18,0,3,0.0,75.0,254.8759765625,275.4302673339844,254.8759765625,275.4302673339844
41,2026-08-07T21:26:56.582,19,1,3,25.0,75.0,270.5036926269531,268.89154052734375,270.5036926269531,268.89154052734375
41,2026-08-07T21:26:56.582,20,2,3,50.0,75.0,285.57379150390625,262.8169860839844,285.57379150390625,262.8169860839844
41,2026-08-07T21:26:56.582,21,3,3,75.0,75.0,299.9566650390625,257.1246337890625,299.9566650390625,257.1246337890625
41,2026-08-07T21:26:56.582,22,4,3,100.0,75.0,313.60980224609375,251.59815979003906,313.60980224609375,251.59815979003906
41,2026-08-07T21:26:56.582,23,5,3,125.0,75.0,327.05755615234375,245.8729248046875,327.05755615234375,245.8729248046875
41,2026-08-07T21:26:56.582,24,0,4,0.0,100.0,263.593994140625,285.3815002441406,263.593994140625,285.3815002441406
41,2026-08-07T21:26:56.582,25,1,4,25.0,100.0,279.4922180175781,278.3603515625,279.4922180175781,278.3603515625
41,2026-08-07T21:26:56.582,26,2,4,50.0,100.0,294.7994079589844,271.8837890625,294.7994079589844,271.8837890625
41,2026-08-07T21:26:56.582,27,3,4,75.0,100.0,309.44964599609375,265.7847595214844,309.44964599609375,265.7847595214844
41,2026-08-07T21:26:56.582,28,4,4,100.0,100.0,323.2715148925781,259.69927978515625,323.2715148925781,259.69927978515625
41,2026-08-07T21:26:56.582,29,5,4,125.0,100.0,336.5535888671875,253.4586944580078,336.5535888671875,253.4586944580078
41,2026-08-07T21:26:56.582,30,0,5,0.0,125.0,272.9086608886719,295.7777099609375,272.9086608886719,295.7777099609375
41,2026-08-07T21:26:56.582,31,1,5,25.0,125.0,288.97027587890625,288.4797058105469,288.97027587890625,288.4797058105469
41,2026-08-07T21:26:56.582,32,2,5,50.0,125.0,304.7571105957031,281.6338806152344,304.7571105957031,281.6338806152344
41,2026-08-07T21:26:56.582,33,3,5,75.0,125.0,319.43951416015625,274.88848876953125,319.43951416015625,274.88848876953125
41,2026-08-07T21:26:56.582,34,4,5,100.0,125.0,333.387451171875,268.2850341796875,333.387451171875,268.2850341796875
41,2026-08-07T21:26:56.582,35,5,5,125.0,125.0,347.192138671875,261.6883850097656,347.192138671875,261.6883850097656
41,2026-08-07T21:26:56.582,36,0,6,0.0,150.0,282.62249755859375,306.56396484375,282.62249755859375,306.56396484375
41,2026-08-07T21:26:56.582,37,1,6,25.0,150.0,299.1545104980469,298.9996337890625,299.1545104980469,298.9996337890625
41,2026-08-07T21:26:56.582,38,2,6,50.0,150.0,315.0844421386719,291.5362243652344,315.0844421386719,291.5362243652344
41,2026-08-07T21:26:56.582,39,3,6,75.0,150.0,329.98126220703125,284.4212341308594,329.98126220703125,284.4212341308594
41,2026-08-07T21:26:56.582,40,4,6,100.0,150.0,344.3063659667969,277.3032531738281,344.3063659667969,277.3032531738281
41,2026-08-07T21:26:56.582,41,5,6,125.0,150.0,357.9020690917969,270.31695556640625,357.9020690917969,270.31695556640625
41,2026-08-07T21:26:56.582,42,0,7,0.0,175.0,293.2302551269531,318.2231750488281,293.2302551269531,318.2231750488281
41,2026-08-07T21:26:56.582,43,1,7,25.0,175.0,310.1443786621094,310.0342712402344,310.1443786621094,310.0342712402344
41,2026-08-07T21:26:56.582,44,2,7,50.0,175.0,326.28009033203125,302.17388916015625,326.28009033203125,302.17388916015625
41,2026-08-07T21:26:56.582,45,3,7,75.0,175.0,341.50018310546875,294.6596374511719,341.50018310546875,294.6596374511719
41,2026-08-07T21:26:56.582,46,4,7,100.0,175.0,355.966552734375,286.9193420410156,355.966552734375,286.9193420410156
41,2026-08-07T21:26:56.582,47,5,7,125.0,175.0,369.9093933105469,279.6209411621094,369.9093933105469,279.6209411621094
42,2026-08-07T21:26:56.609,0,0,0,0.0,0.0,231.7793426513672,249.42320251464844,231.7793426513672,249.42320251464844
42,2026-08-07T21:26:56.609,1,1,0,25.0,0.0,246.7129364013672,244.05557250976562,246.7129364013672,244.05557250976562
42,2026-08-07T21:26:56.609,2,2,0,50.0,0.0,260.87054443359375,238.82984924316406,260.87054443359375,238.82984924316406
42,2026-08-07T21:26:56.609,3,3,0,75.0,0.0,274.72265625,234.45779418945312,274.72265625,234.45779418945312
42,2026-08-07T21:26:56.609,4,4,0,100.0,0.0,287.5256042480469,229.40142822265625,287.5256042480469,229.40142822265625
42,2026-08-07T21:26:56.609,5,5,0,125.0,0.0,300.56634521484375,225.05982971191406,300.56634521484375,225.05982971191406
42,2026-08-07T21:26:56.609,6,0,1,0.0,25.0,239.154296875,257.635009765625,239.154296875,257.635009765625
42,2026-08-07T21:26:56.609,7,1,1,25.0,25.0,254.3340606689453,251.93910217285156,254.3340606689453,251.93910217285156
42,2026-08-07T21:26:56.609,8,2,1,50.0,25.0,268.9120178222656,246.51683044433594,268.9120178222656,246.51683044433594
42,2026-08-07T21:26:56.609,9,3,1,75.0,25.0,282.7618408203125,241.578125,282.7618408203125,241.578125
42,2026-08-07T21:26:56.609,10,4,1,100.0,25.0,295.9770812988281,236.66160583496094,295.9770812988281,236.66160583496094
42,2026-08-07T21:26:56.609,11,5,1,125.0,25.0,309.18878173828125,231.69456481933594,309.18878173828125,231.69456481933594
42,2026-08-07T21:26:56.609,12,0,2,0.0,50.0,246.86097717285156,266.3511962890625,246.86097717285156,266.3511962890625
42,2026-08-07T21:26:56.609,13,1,2,25.0,50.0,262.1665954589844,260.2782287597656,262.1665954589844,260.2782287597656
42,2026-08-07T21:26:56.609,14,2,2,50.0,50.0,276.93231201171875,254.51060485839844,276.93231201171875,254.51060485839844
42,2026-08-07T21:26:56.609,15,3,2,75.0,50.0,291.0291442871094,249.04251098632812,291.0291442871094,249.04251098632812
42,2026-08-07T21:26:56.609,16,4,2,100.0,50.0,304.5854187011719,243.96469116210938,304.5854187011719,243.96469116210938
42,2026-08-07T21:26:56.609,17,5,2,125.0,50.0,317.5899658203125,238.67564392089844,317.5899658203125,238.67564392089844
42,2026-08-07T21:26:56.609,18,0,3,0.0,75.0,254.88037109375,275.43695068359375,254.88037109375,275.43695068359375
42,2026-08-07T21:26:56.609,19,1,3,25.0,75.0,270.4954833984375,268.8756408691406,270.4954833984375,268.8756408691406
42,2026-08-07T21:26:56.609,20,2,3,50.0,75.0,285.56640625,262.82373046875,285.56640625,262.82373046875
42,2026-08-07T21:26:56.609,21,3,3,75.0,75.0,299.957275390625,257.13604736328125,299.957275390625,257.13604736328125
42,2026-08-07T21:26:56.609,22,4,3,100.0,75.0,313.58612060546875,251.5841064453125,313.58612060546875,251.5841064453125
42,2026-08-07T21:26:56.609,23,5,3,125.0,75.0,327.03741455078125,245.8588409423828,327.03741455078125,245.8588409423828
42,2026-08-07T21:26:56.609,24,0,4,0.0,100.0,263.61126708984375,285.38226318359375,263.61126708984375,285.38226318359375
42,2026-08-07T21:26:56.609,25,1,4,25.0,100.0,279.514892578125,278.3789978027344,279.514892578125,278.3789978027344
42,2026-08-07T21:26:56.609,26,2,4,50.0,100.0,294.8172302246094,271.8858337402344,294.8172302246094,271.8858337402344
42,2026-08-07T21:26:56.609,27,3,4,75.0,100.0,309.4573669433594,265.7761535644531,309.4573669433594,265.7761535644531
42,2026-08-07T21:26:56.609,28,4,4,100.0,100.0,323.2498474121094,259.69000244140625,323.2498474121094,259.69000244140625
42,2026-08-07T21:26:56.609,29,5,4,125.0,100.0,336.5546569824219,253.4536590576172,336.5546569824219,253.4536590576172
42,2026-08-07T21:26:56.609,30,0,5,0.0,125.0,272.8721008300781,295.7885437011719,272.8721008300781,295.7885437011719
42,2026-08-07T21:26:56.609,31,1,5,25.0,125.0,289.00128173828125,288.4677429199219,289.00128173828125,288.4677429199219
42,2026-08-07T21:26:56.609,32,2,5,50.0,125.0,304.7439880371094,281.6212158203125,304.7439880371094,281.6212158203125
42,2026-08-07T21:26:56.609,33,3,5,75.0,125.0,319.4382019042969,274.8787536621094,319.4382019042969,274.8787536621094
42,2026-08-07T21:26:56.609,34,4,5,100.0,125.0,333.3970947265625,268.28271484375,333.3970947265625,268.28271484375
42,2026-08-07T21:26:56.609,35,5,5,125.0,125.0,347.1950988769531,261.69256591796875,347.1950988769531,261.69256591796875
42,2026-08-07T21:26:56.609,36,0,6,0.0,150.0,282.63140869140625,306.5860900878906,282.63140869140625,306.5860900878906
42,2026-08-07T21:26:56.609,37,1,6,25.0,150.0,299.1498107910156,299.0062561035156,299.1498107910156,299.0062561035156
42,2026-08-07T21:26:56.609,38,2,6,50.0,150.0,315.1023864746094,291.5357971191406,315.1023864746094,291.5357971191406
42,2026-08-07T21:26:56.609,39,3,6,75.0,150.0,330.00518798828125,284.4330139160156,330.00518798828125,284.4330139160156
42,2026-08-07T21:26:56.609,40,4,6,100.0,150.0,344.26629638671875,277.3101501464844,344.26629638671875,277.3101501464844
42,2026-08-07T21:26:56.609,41,5,6,125.0,150.0,357.92327880859375,270.3233337402344,357.92327880859375,270.3233337402344
42,2026-08-07T21:26:56.609,42,0,7,0.0,175.0,293.22735595703125,318.224365234375,293.22735595703125,318.224365234375
42,2026-08-07T21:26:56.609,43,1,7,25.0,175.0,310.1707763671875,310.0424499511719,310.1707763671875,310.0424499511719
42,2026-08-07T21:26:56.609,44,2,7,50.0,175.0,326.25323486328125,302.16473388671875,326.25323486328125,302.16473388671875
42,2026-08-07T21:26:56.609,45,3,7,75.0,175.0,341.5232849121094,294.6593933105469,341.5232849121094,294.6593933105469
42,2026-08-07T21:26:56.609,46,4,7,100.0,175.0,355.9515686035156,286.9271545410156,355.9515686035156,286.9271545410156
42,2026-08-07T21:26:56.609,47,5,7,125.0,175.0,369.9407653808594,279.62353515625,369.9407653808594,279.62353515625
43,2026-08-07T21:26:56.630,0,0,0,0.0,0.0,231.7793426513672,249.42320251464844,231.7793426513672,249.42320251464844
43,2026-08-07T21:26:56.630,1,1,0,25.0,0.0,246.7129364013672,244.05557250976562,246.7129364013672,244.05557250976562
43,2026-08-07T21:26:56.630,2,2,0,50.0,0.0,260.87054443359375,238.82984924316406,260.87054443359375,238.82984924316406
43,2026-08-07T21:26:56.630,3,3,0,75.0,0.0,274.72265625,234.45779418945312,274.72265625,234.45779418945312
43,2026-08-07T21:26:56.630,4,4,0,100.0,0.0,287.5256042480469,229.40142822265625,287.5256042480469,229.40142822265625
43,2026-08-07T21:26:56.630,5,5,0,125.0,0.0,300.56634521484375,225.05982971191406,300.56634521484375,225.05982971191406
43,2026-08-07T21:26:56.630,6,0,1,0.0,25.0,239.154296875,257.635009765625,239.154296875,257.635009765625
43,2026-08-07T21:26:56.630,7,1,1,25.0,25.0,254.3340606689453,251.93910217285156,254.3340606689453,251.93910217285156
43,2026-08-07T21:26:56.630,8,2,1,50.0,25.0,268.9120178222656,246.51683044433594,268.9120178222656,246.51683044433594
43,2026-08-07T21:26:56.630,9,3,1,75.0,25.0,282.7618408203125,241.578125,282.7618408203125,241.578125
43,2026-08-07T21:26:56.630,10,4,1,100.0,25.0,295.9770812988281,236.66160583496094,295.9770812988281,236.66160583496094
