subset_id,n_points,distribution,trial_index,global_trial_id,spread_score,hull_area_mm2,hull_coverage,mean_pairwise_distance_mm,corner_indices,grid_col_row
N24_spread_T059,24,spread,59,1559,0.7350248878354378,21875.0,1.0,101.0880265505323,0;2;4;5;6;7;10;15;16;18;19;21;23;27;28;29;30;37;38;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;4,1;3,2;4,2;0,3;1,3;3,3;5,3;3,4;4,4;5,4;0,5;1,6;2,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T060,24,spread,60,1560,0.7350104731269594,21875.0,1.0,101.08182654998429,0;2;4;5;6;7;9;10;17;18;20;23;24;26;27;28;29;37;38;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,1;4,1;5,2;0,3;2,3;5,3;0,4;2,4;3,4;4,4;5,4;1,6;2,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T061,24,spread,61,1561,0.7349949180974611,21875.0,1.0,101.07513607882011,0;2;4;5;6;7;8;10;13;20;21;23;24;28;29;30;32;37;38;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;4,1;1,2;2,3;3,3;5,3;0,4;4,4;5,4;0,5;2,5;1,6;2,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T062,24,spread,62,1562,0.7349719035335307,21875.0,1.0,101.06523714057967,0;2;4;5;6;7;8;10;17;18;23;24;26;27;28;29;31;34;38;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;4,1;5,2;0,3;5,3;0,4;2,4;3,4;4,4;5,4;1,5;4,5;2,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T063,24,spread,63,1563,0.734948366823396,21875.0,1.0,101.05511361876498,0;2;5;6;9;10;13;16;17;18;20;23;24;27;28;29;30;37;38;41;42;43;45;47,"0,0;2,0;5,0;0,1;3,1;4,1;1,2;4,2;5,2;0,3;2,3;5,3;0,4;3,4;4,4;5,4;0,5;1,6;2,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T064,24,spread,64,1564,0.7348874296720752,21875.0,1.0,101.02890355893955,0;2;4;5;6;7;15;16;17;19;24;26;28;29;30;32;34;37;38;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,2;4,2;5,2;1,3;0,4;2,4;4,4;5,4;0,5;2,5;4,5;1,6;2,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T065,24,spread,65,1565,0.734872789591949,21875.0,1.0,101.0226066223805,0;2;4;5;6;7;9;16;17;19;20;23;27;29;30;31;32;38;39;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,1;4,2;5,2;1,3;2,3;5,3;3,4;5,4;0,5;1,5;2,5;2,6;3,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T066,24,spread,66,1566,0.7348644406386361,21875.0,1.0,101.0190156017786,0;4;5;6;8;9;10;16;17;20;23;24;28;29;30;32;34;37;38;41;42;43;45;47,"0,0;4,0;5,0;0,1;2,1;3,1;4,1;4,2;5,2;2,3;5,3;0,4;4,4;5,4;0,5;2,5;4,5;1,6;2,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T067,24,spread,67,1567,0.7348125958127723,21875.0,1.0,100.99671629900392,0;2;5;6;8;9;10;13;17;19;23;24;29;30;31;32;34;37;39;40;42;43;45;47,"0,0;2,0;5,0;0,1;2,1;3,1;4,1;1,2;5,2;1,3;5,3;0,4;5,4;0,5;1,5;2,5;4,5;1,6;3,6;4,6;0,7;1,7;3,7;5,7"
N24_spread_T068,24,spread,68,1568,0.7347943594554014,21875.0,1.0,100.98887254511443,0;2;4;5;6;7;10;15;17;18;19;21;23;24;27;30;31;34;37;40;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;4,1;3,2;5,2;0,3;1,3;3,3;5,3;0,4;3,4;0,5;1,5;4,5;1,6;4,6;0,7;1,7;3,7;5,7"
N24_spread_T069,24,spread,69,1569,0.7347641138900918,21875.0,1.0,100.97586343558045,0;2;4;5;6;7;8;13;16;17;19;27;28;29;30;31;37;38;39;40;41;42;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;1,2;4,2;5,2;1,3;3,4;4,4;5,4;0,5;1,5;1,6;2,6;3,6;4,6;5,6;0,7;3,7;5,7"
N24_spread_T070,24,spread,70,1570,0.7346515703846298,21875.0,1.0,100.9274566435466,0;2;4;5;6;7;10;15;17;21;23;24;28;29;30;31;32;34;38;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;4,1;3,2;5,2;3,3;5,3;0,4;4,4;5,4;0,5;1,5;2,5;4,5;2,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T071,24,spread,71,1571,0.7346141580820537,21875.0,1.0,100.91136500375917,0;2;4;5;6;8;9;10;13;15;17;18;21;23;24;29;30;31;32;40;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;2,1;3,1;4,1;1,2;3,2;5,2;0,3;3,3;5,3;0,4;5,4;0,5;1,5;2,5;4,6;0,7;1,7;3,7;5,7"
N24_spread_T072,24,spread,72,1572,0.7346085927777941,21875.0,1.0,100.90897127588661,0;2;4;5;6;7;8;9;10;18;20;23;26;27;28;29;30;37;38;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;3,1;4,1;0,3;2,3;5,3;2,4;3,4;4,4;5,4;0,5;1,6;2,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T073,24,spread,73,1573,0.7344815415389803,21875.0,1.0,100.85432447179375,0;2;4;5;6;7;8;9;15;17;18;19;20;24;27;30;31;38;40;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;3,1;3,2;5,2;0,3;1,3;2,3;0,4;3,4;0,5;1,5;2,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T074,24,spread,74,1574,0.7344659269444052,21875.0,1.0,100.84760838072134,0;2;4;5;6;8;10;16;18;19;24;27;28;30;31;32;34;37;40;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;2,1;4,1;4,2;0,3;1,3;0,4;3,4;4,4;0,5;1,5;2,5;4,5;1,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T075,24,spread,75,1575,0.7344563314309465,21875.0,1.0,100.84348119432758,0;2;4;5;6;7;8;9;10;13;17;18;19;23;27;30;32;34;37;38;41;42;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;3,1;4,1;1,2;5,2;0,3;1,3;5,3;3,4;0,5;2,5;4,5;1,6;2,6;5,6;0,7;3,7;5,7"
N24_spread_T076,24,spread,76,1576,0.7344123531957104,21875.0,1.0,100.82456544011902,0;2;4;5;6;7;9;16;17;21;24;27;28;29;30;31;34;37;39;40;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,1;4,2;5,2;3,3;0,4;3,4;4,4;5,4;0,5;1,5;4,5;1,6;3,6;4,6;0,7;1,7;3,7;5,7"
N24_spread_T077,24,spread,77,1577,0.7343437455644726,21875.0,1.0,100.79505618213352,0;2;4;5;6;8;9;10;13;15;16;17;18;19;20;31;34;37;40;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;2,1;3,1;4,1;1,2;3,2;4,2;5,2;0,3;1,3;2,3;1,5;4,5;1,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T078,24,spread,78,1578,0.7343386260726141,21875.0,1.0,100.79285420542513,0;2;4;5;6;7;9;10;16;18;23;24;26;28;29;30;31;32;34;38;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,1;4,1;4,2;0,3;5,3;0,4;2,4;4,4;5,4;0,5;1,5;2,5;4,5;2,6;5,6;0,7;1,7;5,7"
N24_spread_T079,24,spread,79,1579,0.7342921907730262,21875.0,1.0,100.77288162787876,0;2;4;5;6;7;9;15;18;19;26;28;29;30;32;34;37;38;40;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,1;3,2;0,3;1,3;2,4;4,4;5,4;0,5;2,5;4,5;1,6;2,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T080,24,spread,80,1580,0.7342145286324351,21875.0,1.0,100.73947787816378,0;2;5;6;7;8;9;13;15;17;20;23;24;28;29;30;37;38;39;40;41;42;43;47,"0,0;2,0;5,0;0,1;1,1;2,1;3,1;1,2;3,2;5,2;2,3;5,3;0,4;4,4;5,4;0,5;1,6;2,6;3,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T081,24,spread,81,1581,0.7341212236018377,21875.0,1.0,100.69934586705128,0;2;4;5;6;7;8;10;13;15;17;21;23;24;28;29;30;32;37;39;41;42;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;4,1;1,2;3,2;5,2;3,3;5,3;0,4;4,4;5,4;0,5;2,5;1,6;3,6;5,6;0,7;3,7;5,7"
N24_spread_T082,24,spread,82,1582,0.7341143880654725,21875.0,1.0,100.69640579169183,0;2;4;5;6;7;8;9;15;17;20;23;28;29;30;31;32;34;37;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;3,1;3,2;5,2;2,3;5,3;4,4;5,4;0,5;1,5;2,5;4,5;1,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T083,24,spread,83,1583,0.7340938698199351,21875.0,1.0,100.68758056059077,0;2;5;6;8;9;10;13;16;17;18;19;24;26;28;30;34;39;40;41;42;43;45;47,"0,0;2,0;5,0;0,1;2,1;3,1;4,1;1,2;4,2;5,2;0,3;1,3;0,4;2,4;4,4;0,5;4,5;3,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T084,24,spread,84,1584,0.7340637789560805,21875.0,1.0,100.67463799066861,0;2;5;6;8;9;13;16;17;18;24;27;28;29;31;37;38;39;40;41;42;43;45;47,"0,0;2,0;5,0;0,1;2,1;3,1;1,2;4,2;5,2;0,3;0,4;3,4;4,4;5,4;1,5;1,6;2,6;3,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T085,24,spread,85,1585,0.7340109842356016,21875.0,1.0,100.65193012277147,0;2;4;5;6;9;10;18;19;21;23;24;26;27;29;31;34;37;40;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;3,1;4,1;0,3;1,3;3,3;5,3;0,4;2,4;3,4;5,4;1,5;4,5;1,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T086,24,spread,86,1586,0.7339665183725008,21875.0,1.0,100.63280463188784,0;2;5;6;7;8;9;10;15;16;17;18;20;24;29;32;34;39;40;41;42;43;45;47,"0,0;2,0;5,0;0,1;1,1;2,1;3,1;4,1;3,2;4,2;5,2;0,3;2,3;0,4;5,4;2,5;4,5;3,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T087,24,spread,87,1587,0.7339539722642586,21875.0,1.0,100.6274083466911,0;2;5;7;8;9;10;15;16;17;18;23;24;28;30;31;32;39;40;41;42;43;45;47,"0,0;2,0;5,0;1,1;2,1;3,1;4,1;3,2;4,2;5,2;0,3;5,3;0,4;4,4;0,5;1,5;2,5;3,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T088,24,spread,88,1588,0.7339467987773062,21875.0,1.0,100.62432291328791,0;2;4;5;6;7;8;9;10;15;16;17;18;26;30;31;32;34;39;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;3,1;4,1;3,2;4,2;5,2;0,3;2,4;0,5;1,5;2,5;4,5;3,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T089,24,spread,89,1589,0.7339247413175343,21875.0,1.0,100.6148356411118,0;4;5;6;7;8;9;10;16;19;21;24;26;28;29;30;34;37;40;41;42;43;45;47,"0,0;4,0;5,0;0,1;1,1;2,1;3,1;4,1;4,2;1,3;3,3;0,4;2,4;4,4;5,4;0,5;4,5;1,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T090,24,spread,90,1590,0.7339212312197119,21875.0,1.0,100.6133258909524,0;2;4;5;6;8;9;15;16;17;18;19;20;21;23;29;30;38;39;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;2,1;3,1;3,2;4,2;5,2;0,3;1,3;2,3;3,3;5,3;5,4;0,5;2,6;3,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T091,24,spread,91,1591,0.7339113383052588,21875.0,1.0,100.60907078755419,0;2;4;5;6;7;9;13;15;16;17;18;19;23;26;27;29;37;38;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,1;1,2;3,2;4,2;5,2;0,3;1,3;5,3;2,4;3,4;5,4;1,6;2,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T092,24,spread,92,1592,0.7339089135935869,21875.0,1.0,100.60802787963017,0;2;4;5;6;7;8;9;10;18;19;20;21;24;28;29;30;32;37;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;3,1;4,1;0,3;1,3;2,3;3,3;0,4;4,4;5,4;0,5;2,5;1,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T093,24,spread,93,1593,0.733866802669532,21875.0,1.0,100.58991528632933,0;2;4;5;6;7;8;13;15;16;23;24;27;28;29;30;31;38;39;40;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;1,2;3,2;4,2;5,3;0,4;3,4;4,4;5,4;0,5;1,5;2,6;3,6;4,6;0,7;1,7;3,7;5,7"
N24_spread_T094,24,spread,94,1594,0.7338197398223967,21875.0,1.0,100.56967279037679,0;2;4;5;7;8;9;10;13;16;17;19;24;27;30;31;34;37;38;40;41;42;43;47,"0,0;2,0;4,0;5,0;1,1;2,1;3,1;4,1;1,2;4,2;5,2;1,3;0,4;3,4;0,5;1,5;4,5;1,6;2,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T095,24,spread,95,1595,0.7337683625511136,21875.0,1.0,100.54757459043125,0;2;5;6;7;8;9;16;17;18;24;26;28;29;30;31;32;34;37;41;42;43;45;47,"0,0;2,0;5,0;0,1;1,1;2,1;3,1;4,2;5,2;0,3;0,4;2,4;4,4;5,4;0,5;1,5;2,5;4,5;1,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T096,24,spread,96,1596,0.7337382696048869,21875.0,1.0,100.53463112484698,0;2;4;5;6;9;10;13;17;18;19;21;26;28;30;32;37;38;39;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;3,1;4,1;1,2;5,2;0,3;1,3;3,3;2,4;4,4;0,5;2,5;1,6;2,6;3,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T097,24,spread,97,1597,0.733720919790421,21875.0,1.0,100.52716868747906,0;2;4;5;6;10;15;18;20;21;23;24;28;29;30;32;34;37;38;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;4,1;3,2;0,3;2,3;3,3;5,3;0,4;4,4;5,4;0,5;2,5;4,5;1,6;2,6;5,6;0,7;1,7;3,7;5,7"
N24_spread_T098,24,spread,98,1598,0.7337206857762006,21875.0,1.0,100.52706803415708,0;2;4;5;6;8;9;10;20;23;24;27;28;30;31;34;37;38;39;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;2,1;3,1;4,1;2,3;5,3;0,4;3,4;4,4;0,5;1,5;4,5;1,6;2,6;3,6;4,6;5,6;0,7;1,7;5,7"
N24_spread_T099,24,spread,99,1599,0.7337192718724812,21875.0,1.0,100.5264598911725,0;2;4;5;6;7;9;10;16;17;19;20;24;28;29;30;31;32;34;40;41;42;43;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,1;4,1;4,2;5,2;1,3;2,3;0,4;4,4;5,4;0,5;1,5;2,5;4,5;4,6;5,6;0,7;1,7;5,7"
N24_spread_T100,24,spread,100,1600,0.7337058677617945,21875.0,1.0,100.52069456517037,0;2;4;5;6;7;9;10;13;15;16;20;27;28;29;30;31;38;40;41;42;43;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;3,1;4,1;1,2;3,2;4,2;2,3;3,4;4,4;5,4;0,5;1,5;2,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_random_T001,24,random,1,1601,0.6534519857641274,19687.5,0.9,87.5080078884375,0;2;4;6;7;8;9;15;16;17;19;20;23;24;26;27;28;31;32;37;38;39;41;42,"0,0;2,0;4,0;0,1;1,1;2,1;3,1;3,2;4,2;5,2;1,3;2,3;5,3;0,4;2,4;3,4;4,4;1,5;2,5;1,6;2,6;3,6;5,6;0,7"
N24_random_T002,24,random,2,1602,0.6345326323321546,18437.5,0.8428571428571429,91.65952238101423,0;2;4;5;6;7;8;10;13;16;17;18;19;24;26;27;28;29;30;34;37;39;40;41,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;4,1;1,2;4,2;5,2;0,3;1,3;0,4;2,4;3,4;4,4;5,4;0,5;4,5;1,6;3,6;4,6;5,6"
N24_random_T003,24,random,3,1603,0.7000038306074816,21250.0,0.9714285714285714,92.1694183248902,2;4;5;6;7;8;9;10;13;17;19;20;21;26;27;29;30;32;34;38;40;42;45;47,"2,0;4,0;5,0;0,1;1,1;2,1;3,1;4,1;1,2;5,2;1,3;2,3;3,3;2,4;3,4;5,4;0,5;2,5;4,5;2,6;4,6;0,7;3,7;5,7"
N24_random_T004,24,random,4,1604,0.692465933926446,20625.0,0.9428571428571428,95.0717644187963,2;4;5;6;8;10;13;15;16;17;18;26;27;30;31;32;34;37;38;40;41;43;45;47,"2,0;4,0;5,0;0,1;2,1;4,1;1,2;3,2;4,2;5,2;0,3;2,4;3,4;0,5;1,5;2,5;4,5;1,6;2,6;4,6;5,6;1,7;3,7;5,7"
N24_random_T005,24,random,5,1605,0.7004213392948542,21250.0,0.9714285714285714,92.34899560141994,0;2;4;5;7;9;13;16;18;20;21;26;27;28;30;31;32;34;39;40;41;42;43;45,"0,0;2,0;4,0;5,0;1,1;3,1;1,2;4,2;0,3;2,3;3,3;2,4;3,4;4,4;0,5;1,5;2,5;4,5;3,6;4,6;5,6;0,7;1,7;3,7"
N24_random_T006,24,random,6,1606,0.6769843861390654,20312.5,0.9285714285714286,91.48515795752452,0;4;5;7;8;9;15;16;19;23;26;27;28;29;30;31;32;37;38;39;40;42;43;45,"0,0;4,0;5,0;1,1;2,1;3,1;3,2;4,2;1,3;5,3;2,4;3,4;4,4;5,4;0,5;1,5;2,5;1,6;2,6;3,6;4,6;0,7;1,7;3,7"
N24_random_T007,24,random,7,1607,0.6311843864384936,18750.0,0.8571428571428571,87.14712834450484,5;6;7;13;15;17;18;19;20;23;24;26;27;28;29;30;31;34;37;39;40;41;45;47,"5,0;0,1;1,1;1,2;3,2;5,2;0,3;1,3;2,3;5,3;0,4;2,4;3,4;4,4;5,4;0,5;1,5;4,5;1,6;3,6;4,6;5,6;3,7;5,7"
N24_random_T008,24,random,8,1608,0.6274833477022079,18750.0,0.8571428571428571,85.55525139273216,2;6;7;8;13;15;16;17;20;24;26;27;28;29;30;31;32;37;38;39;40;41;42;45,"2,0;0,1;1,1;2,1;1,2;3,2;4,2;5,2;2,3;0,4;2,4;3,4;4,4;5,4;0,5;1,5;2,5;1,6;2,6;3,6;4,6;5,6;0,7;3,7"
N24_random_T009,24,random,9,1609,0.6971624467022413,20625.0,0.9428571428571428,97.09181094470696,0;2;4;6;8;9;15;16;18;20;24;28;29;32;34;37;38;39;40;41;42;43;45;47,"0,0;2,0;4,0;0,1;2,1;3,1;3,2;4,2;0,3;2,3;0,4;4,4;5,4;2,5;4,5;1,6;2,6;3,6;4,6;5,6;0,7;1,7;3,7;5,7"
N24_random_T010,24,random,10,1610,0.6695112412792044,20000.0,0.9142857142857143,91.3430958388557,0;2;4;6;7;10;13;15;17;18;19;20;21;24;27;29;30;32;34;37;38;41;42;43,"0,0;2,0;4,0;0,1;1,1;4,1;1,2;3,2;5,2;0,3;1,3;2,3;3,3;0,4;3,4;5,4;0,5;2,5;4,5;1,6;2,6;5,6;0,7;1,7"
N24_random_T011,24,random,11,1611,0.6528791386577115,19375.0,0.8857142857142857,90.33387605549763,2;4;8;9;10;15;16;17;18;19;21;23;27;28;29;30;31;32;37;38;41;42;43;47,"2,0;4,0;2,1;3,1;4,1;3,2;4,2;5,2;0,3;1,3;3,3;5,3;3,4;4,4;5,4;0,5;1,5;2,5;1,6;2,6;5,6;0,7;1,7;5,7"
N24_random_T012,24,random,12,1612,0.6688811845192683,19687.5,0.9,94.14435720351605,2;4;5;7;8;10;13;16;18;20;23;24;27;28;31;34;37;38;39;40;41;42;43;45,"2,0;4,0;5,0;1,1;2,1;4,1;1,2;4,2;0,3;2,3;5,3;0,4;3,4;4,4;1,5;4,5;1,6;2,6;3,6;4,6;5,6;0,7;1,7;3,7"
N24_random_T013,24,random,13,1613,0.6204729657264316,18437.5,0.8428571428571429,85.61223111658391,2;6;7;8;9;10;15;16;18;19;20;23;24;26;27;29;32;34;37;38;39;40;43;47,"2,0;0,1;1,1;2,1;3,1;4,1;3,2;4,2;0,3;1,3;2,3;5,3;0,4;2,4;3,4;5,4;2,5;4,5;1,6;2,6;3,6;4,6;1,7;5,7"
N24_random_T014,24,random,14,1614,0.6535157166016465,19687.5,0.9,87.53541955813155,0;2;4;5;10;13;15;16;17;18;19;20;21;26;27;29;30;31;32;34;38;40;43;45,"0,0;2,0;4,0;5,0;4,1;1,2;3,2;4,2;5,2;0,3;1,3;2,3;3,3;2,4;3,4;5,4;0,5;1,5;2,5;4,5;2,6;4,6;1,7;3,7"
N24_random_T015,24,random,15,1615,0.665672079623927,19687.5,0.9,92.76406899722683,2;4;5;6;7;8;9;17;18;20;21;23;27;28;29;31;32;34;37;39;40;42;43;45,"2,0;4,0;5,0;0,1;1,1;2,1;3,1;5,2;0,3;2,3;3,3;5,3;3,4;4,4;5,4;1,5;2,5;4,5;1,6;3,6;4,6;0,7;1,7;3,7"
N24_random_T016,24,random,16,1616,0.7017273113660702,21250.0,0.9714285714285714,92.91071542873368,0;4;6;7;8;13;16;17;18;19;20;23;24;26;30;32;34;37;38;39;40;42;45;47,"0,0;4,0;0,1;1,1;2,1;1,2;4,2;5,2;0,3;1,3;2,3;5,3;0,4;2,4;0,5;2,5;4,5;1,6;2,6;3,6;4,6;0,7;3,7;5,7"
N24_random_T017,24,random,17,1617,0.7219030676110105,21875.0,1.0,95.44411826722322,0;2;5;6;10;13;16;18;19;20;21;23;24;26;27;29;37;38;39;40;42;43;45;47,"0,0;2,0;5,0;0,1;4,1;1,2;4,2;0,3;1,3;2,3;3,3;5,3;0,4;2,4;3,4;5,4;1,6;2,6;3,6;4,6;0,7;1,7;3,7;5,7"
N24_random_T018,24,random,18,1618,0.7227577071061121,21875.0,1.0,95.81171261336944,0;2;4;5;6;7;8;9;10;13;15;17;18;20;23;27;30;31;32;34;39;42;45;47,"0,0;2,0;4,0;5,0;0,1;1,1;2,1;3,1;4,1;1,2;3,2;5,2;0,3;2,3;5,3;3,4;0,5;1,5;2,5;4,5;3,6;0,7;3,7;5,7"
N24_random_T019,24,random,19,1619,0.6778688734884418,20312.5,0.9285714285714286,91.86559035122055,0;2;7;8;9;10;15;16;17;18;20;21;24;26;28;30;32;34;39;40;41;42;43;47,"0,0;2,0;1,1;2,1;3,1;4,1;3,2;4,2;5,2;0,3;2,3;3,3;0,4;2,4;4,4;0,5;2,5;4,5;3,6;4,6;5,6;0,7;1,7;5,7"
N24_random_T020,24,random,20,1620,0.6793333824632082,20312.5,0.9285714285714286,92.49549947909271,0;2;4;5;6;8;10;13;16;20;21;24;26;27;29;31;32;37;38;39;40;41;43;45,"0,0;2,0;4,0;5,0;0,1;2,1;4,1;1,2;4,2;2,3;3,3;0,4;2,4;3,4;5,4;1,5;2,5;1,6;2,6;3,6;4,6;5,6;1,7;3,7"
N24_random_T021,24,random,21,1621,0.6730263553765337,20312.5,0.9285714285714286,89.78274455571156,0;2;4;6;8;10;13;15;18;19;20;23;24;27;28;29;30;31;32;37;38;39;43;47,"0,0;2,0;4,0;0,1;2,1;4,1;1,2;3,2;0,3;1,3;2,3;5,3;0,4;3,4;4,4;5,4;0,5;1,5;2,5;1,6;2,6;3,6;1,7;5,7"
N24_random_T022,24,random,22,1622,0.6605893048610031,19687.5,0.9,90.57788490873747,0;2;6;7;8;9;10;13;15;17;19;21;24;26;29;30;31;32;37;38;39;43;45;47,"0,0;2,0;0,1;1,1;2,1;3,1;4,1;1,2;3,2;5,2;1,3;3,3;0,4;2,4;5,4;0,5;1,5;2,5;1,6;2,6;3,6;1,7;3,7;5,7"
N24_random_T023,24,random,23,1623,0.7169979877496866,21250.0,0.9714285714285714,99.47888169371436,0;2;4;5;6;8;9;15;17;18;21;23;24;28;30;31;32;34;37;40;41;43;45;47,"0,0;2,0;4,0;5,0;0,1;2,1;3,1;3,2;5,2;0,3;3,3;5,3;0,4;4,4;0,5;1,5;2,5;4,5;1,6;4,6;5,6;1,7;3,7;5,7"
N24_random_T024,24,random,24,1624,0.705170115137171,21250.0,0.9714285714285714,94.39152132221416,0;4;6;8;9;10;15;17;19;21;23;27;28;29;30;31;32;37;38;40;42;43;45;47,"0,0;4,0;0,1;2,1;3,1;4,1;3,2;5,2;1,3;3,3;5,3;3,4;4,4;5,4;0,5;1,5;2,5;1,6;2,6;4,6;0,7;1,7;3,7;5,7"
N24_random_T025,24,random,25,1625,0.6527748884280918,19375.0,0.8857142857142857,90.28903633628,0;5;6;7;8;10;13;16;17;18;19;20;23;24;27;28;30;31;34;38;39;40;41;45,"0,0;5,0;0,1;1,1;2,1;4,1;1,2;4,2;5,2;0,3;1,3;2,3;5,3;0,4;3,4;4,4;0,5;1,5;4,5;2,6;3,6;4,6;5,6;3,7"
N24_random_T026,24,random,26,1626,0.665104156064158,19687.5,0.9,92.51979583782934,0;4;5;7;9;10;15;16;17;18;23;24;26;27;29;31;32;34;37;38;39;40;42;43,"0,0;4,0;5,0;1,1;3,1;4,1;3,2;4,2;5,2;0,3;5,3;0,4;2,4;3,4;5,4;1,5;2,5;4,5;1,6;2,6;3,6;4,6;0,7;1,7"
N24_random_T027,24,random,27,1627,0.7068830644919686,21250.0,0.9714285714285714,95.12828869801113,0;4;6;10;13;15;16;17;18;19;21;23;24;26;27;29;30;34;39;41;42;43;45;47,"0,0;4,0;0,1;4,1;1,2;3,2;4,2;5,2;0,3;1,3;3,3;5,3;0,4;2,4;3,4;5,4;0,5;4,5;3,6;5,6;0,7;1,7;3,7;5,7"
N24_random_T028,24,random,28,1628,0.727601128353143,21875.0,1.0,97.89494686198267,0;2;5;6;7;8;13;15;16;17;20;24;26;29;30;31;34;37;38;39;41;42;43;47,"0,0;2,0;5,0;0,1;1,1;2,1;1,2;3,2;4,2;5,2;2,3;0,4;2,4;5,4;0,5;1,5;4,5;1,6;2,6;3,6;5,6;0,7;1,7;5,7"
N24_random_T029,24,random,29,1629,0.6878508047828154,20625.0,0.9428571428571428,93.0867223166504,2;5;6;7;8;9;10;16;17;20;21;24;26;28;29;30;31;32;37;39;41;43;45;47,"2,0;5,0;0,1;1,1;2,1;3,1;4,1;4,2;5,2;2,3;3,3;0,4;2,4;4,4;5,4;0,5;1,5;2,5;1,6;3,6;5,6;1,7;3,7;5,7"
N24_random_T030,24,random,30,1630,0.6438833049791322,19375.0,0.8857142857142857,86.46462168792978,2;5;6;7;8;9;13;16;17;18;19;20;21;23;27;28;29;32;34;39;40;41;43;45,"2,0;5,0;0,1;1,1;2,1;3,1;1,2;4,2;5,2;0,3;1,3;2,3;3,3;5,3;3,4;4,4;5,4;2,5;4,5;3,6;4,6;5,6;1,7;3,7"
