subset_id,n_points,distribution,trial_index,point_order,corner_index,board_col,board_row,board_x_mm,board_y_mm,u_undist_median_px,v_undist_median_px
N24_random_T051,24,random,51,10,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T051,24,random,51,11,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T051,24,random,51,12,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N24_random_T051,24,random,51,13,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T051,24,random,51,14,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T051,24,random,51,15,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N24_random_T051,24,random,51,16,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T051,24,random,51,17,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T051,24,random,51,18,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N24_random_T051,24,random,51,19,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T051,24,random,51,20,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N24_random_T051,24,random,51,21,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T051,24,random,51,22,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T051,24,random,51,23,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N24_random_T051,24,random,51,24,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N24_random_T052,24,random,52,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T052,24,random,52,2,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N24_random_T052,24,random,52,3,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N24_random_T052,24,random,52,4,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N24_random_T052,24,random,52,5,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T052,24,random,52,6,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T052,24,random,52,7,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N24_random_T052,24,random,52,8,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N24_random_T052,24,random,52,9,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T052,24,random,52,10,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T052,24,random,52,11,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N24_random_T052,24,random,52,12,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T052,24,random,52,13,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T052,24,random,52,14,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N24_random_T052,24,random,52,15,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N24_random_T052,24,random,52,16,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N24_random_T052,24,random,52,17,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T052,24,random,52,18,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T052,24,random,52,19,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T052,24,random,52,20,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N24_random_T052,24,random,52,21,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T052,24,random,52,22,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N24_random_T052,24,random,52,23,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T052,24,random,52,24,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N24_random_T053,24,random,53,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T053,24,random,53,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N24_random_T053,24,random,53,3,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N24_random_T053,24,random,53,4,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N24_random_T053,24,random,53,5,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T053,24,random,53,6,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T053,24,random,53,7,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T053,24,random,53,8,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T053,24,random,53,9,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N24_random_T053,24,random,53,10,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N24_random_T053,24,random,53,11,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T053,24,random,53,12,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T053,24,random,53,13,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N24_random_T053,24,random,53,14,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T053,24,random,53,15,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T053,24,random,53,16,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T053,24,random,53,17,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N24_random_T053,24,random,53,18,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T053,24,random,53,19,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T053,24,random,53,20,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N24_random_T053,24,random,53,21,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T053,24,random,53,22,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N24_random_T053,24,random,53,23,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T053,24,random,53,24,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T054,24,random,54,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T054,24,random,54,2,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N24_random_T054,24,random,54,3,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N24_random_T054,24,random,54,4,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T054,24,random,54,5,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N24_random_T054,24,random,54,6,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T054,24,random,54,7,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T054,24,random,54,8,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N24_random_T054,24,random,54,9,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T054,24,random,54,10,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T054,24,random,54,11,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N24_random_T054,24,random,54,12,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T054,24,random,54,13,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T054,24,random,54,14,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T054,24,random,54,15,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T054,24,random,54,16,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N24_random_T054,24,random,54,17,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T054,24,random,54,18,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N24_random_T054,24,random,54,19,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T054,24,random,54,20,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N24_random_T054,24,random,54,21,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T054,24,random,54,22,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N24_random_T054,24,random,54,23,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T054,24,random,54,24,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N24_random_T055,24,random,55,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T055,24,random,55,2,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T055,24,random,55,3,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N24_random_T055,24,random,55,4,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T055,24,random,55,5,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N24_random_T055,24,random,55,6,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T055,24,random,55,7,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N24_random_T055,24,random,55,8,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N24_random_T055,24,random,55,9,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T055,24,random,55,10,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T055,24,random,55,11,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N24_random_T055,24,random,55,12,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T055,24,random,55,13,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N24_random_T055,24,random,55,14,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N24_random_T055,24,random,55,15,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T055,24,random,55,16,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N24_random_T055,24,random,55,17,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T055,24,random,55,18,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T055,24,random,55,19,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N24_random_T055,24,random,55,20,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T055,24,random,55,21,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T055,24,random,55,22,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T055,24,random,55,23,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N24_random_T055,24,random,55,24,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T056,24,random,56,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T056,24,random,56,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N24_random_T056,24,random,56,3,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N24_random_T056,24,random,56,4,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N24_random_T056,24,random,56,5,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N24_random_T056,24,random,56,6,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T056,24,random,56,7,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T056,24,random,56,8,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T056,24,random,56,9,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N24_random_T056,24,random,56,10,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T056,24,random,56,11,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T056,24,random,56,12,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N24_random_T056,24,random,56,13,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T056,24,random,56,14,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N24_random_T056,24,random,56,15,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T056,24,random,56,16,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N24_random_T056,24,random,56,17,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T056,24,random,56,18,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T056,24,random,56,19,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T056,24,random,56,20,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N24_random_T056,24,random,56,21,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T056,24,random,56,22,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T056,24,random,56,23,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T056,24,random,56,24,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N24_random_T057,24,random,57,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T057,24,random,57,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N24_random_T057,24,random,57,3,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T057,24,random,57,4,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N24_random_T057,24,random,57,5,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T057,24,random,57,6,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T057,24,random,57,7,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N24_random_T057,24,random,57,8,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T057,24,random,57,9,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T057,24,random,57,10,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N24_random_T057,24,random,57,11,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T057,24,random,57,12,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T057,24,random,57,13,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T057,24,random,57,14,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N24_random_T057,24,random,57,15,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T057,24,random,57,16,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N24_random_T057,24,random,57,17,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N24_random_T057,24,random,57,18,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T057,24,random,57,19,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N24_random_T057,24,random,57,20,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T057,24,random,57,21,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T057,24,random,57,22,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T057,24,random,57,23,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T057,24,random,57,24,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T058,24,random,58,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T058,24,random,58,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N24_random_T058,24,random,58,3,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N24_random_T058,24,random,58,4,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N24_random_T058,24,random,58,5,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N24_random_T058,24,random,58,6,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T058,24,random,58,7,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T058,24,random,58,8,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N24_random_T058,24,random,58,9,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T058,24,random,58,10,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N24_random_T058,24,random,58,11,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T058,24,random,58,12,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T058,24,random,58,13,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T058,24,random,58,14,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T058,24,random,58,15,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T058,24,random,58,16,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T058,24,random,58,17,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T058,24,random,58,18,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N24_random_T058,24,random,58,19,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T058,24,random,58,20,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N24_random_T058,24,random,58,21,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T058,24,random,58,22,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T058,24,random,58,23,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T058,24,random,58,24,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N24_random_T059,24,random,59,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N24_random_T059,24,random,59,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N24_random_T059,24,random,59,3,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T059,24,random,59,4,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T059,24,random,59,5,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N24_random_T059,24,random,59,6,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T059,24,random,59,7,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N24_random_T059,24,random,59,8,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T059,24,random,59,9,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T059,24,random,59,10,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N24_random_T059,24,random,59,11,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T059,24,random,59,12,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T059,24,random,59,13,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N24_random_T059,24,random,59,14,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T059,24,random,59,15,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N24_random_T059,24,random,59,16,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T059,24,random,59,17,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T059,24,random,59,18,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T059,24,random,59,19,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N24_random_T059,24,random,59,20,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T059,24,random,59,21,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T059,24,random,59,22,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T059,24,random,59,23,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N24_random_T059,24,random,59,24,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T060,24,random,60,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T060,24,random,60,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N24_random_T060,24,random,60,3,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T060,24,random,60,4,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N24_random_T060,24,random,60,5,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T060,24,random,60,6,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N24_random_T060,24,random,60,7,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T060,24,random,60,8,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N24_random_T060,24,random,60,9,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T060,24,random,60,10,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T060,24,random,60,11,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T060,24,random,60,12,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N24_random_T060,24,random,60,13,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T060,24,random,60,14,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N24_random_T060,24,random,60,15,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N24_random_T060,24,random,60,16,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T060,24,random,60,17,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T060,24,random,60,18,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N24_random_T060,24,random,60,19,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T060,24,random,60,20,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T060,24,random,60,21,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T060,24,random,60,22,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T060,24,random,60,23,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N24_random_T060,24,random,60,24,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T061,24,random,61,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T061,24,random,61,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N24_random_T061,24,random,61,3,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N24_random_T061,24,random,61,4,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T061,24,random,61,5,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T061,24,random,61,6,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N24_random_T061,24,random,61,7,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T061,24,random,61,8,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N24_random_T061,24,random,61,9,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T061,24,random,61,10,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T061,24,random,61,11,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T061,24,random,61,12,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T061,24,random,61,13,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N24_random_T061,24,random,61,14,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N24_random_T061,24,random,61,15,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T061,24,random,61,16,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T061,24,random,61,17,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T061,24,random,61,18,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N24_random_T061,24,random,61,19,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T061,24,random,61,20,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T061,24,random,61,21,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T061,24,random,61,22,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N24_random_T061,24,random,61,23,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T061,24,random,61,24,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N24_random_T062,24,random,62,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N24_random_T062,24,random,62,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N24_random_T062,24,random,62,3,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T062,24,random,62,4,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T062,24,random,62,5,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N24_random_T062,24,random,62,6,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N24_random_T062,24,random,62,7,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T062,24,random,62,8,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N24_random_T062,24,random,62,9,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T062,24,random,62,10,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T062,24,random,62,11,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N24_random_T062,24,random,62,12,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T062,24,random,62,13,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N24_random_T062,24,random,62,14,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N24_random_T062,24,random,62,15,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T062,24,random,62,16,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T062,24,random,62,17,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N24_random_T062,24,random,62,18,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T062,24,random,62,19,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N24_random_T062,24,random,62,20,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N24_random_T062,24,random,62,21,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T062,24,random,62,22,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T062,24,random,62,23,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N24_random_T062,24,random,62,24,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T063,24,random,63,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N24_random_T063,24,random,63,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N24_random_T063,24,random,63,3,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N24_random_T063,24,random,63,4,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N24_random_T063,24,random,63,5,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N24_random_T063,24,random,63,6,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N24_random_T063,24,random,63,7,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N24_random_T063,24,random,63,8,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N24_random_T063,24,random,63,9,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N24_random_T063,24,random,63,10,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N24_random_T063,24,random,63,11,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N24_random_T063,24,random,63,12,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N24_random_T063,24,random,63,13,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N24_random_T063,24,random,63,14,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N24_random_T063,24,random,63,15,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N24_random_T063,24,random,63,16,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N24_random_T063,24,random,63,17,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N24_random_T063,24,random,63,18,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N24_random_T063,24,random,63,19,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N24_random_T063,24,random,63,20,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N24_random_T063,24,random,63,21,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N24_random_T063,24,random,63,22,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N24_random_T063,24,random,63,23,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N24_random_T063,24,random,63,24,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N24_random_T064,24,random,64,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
