dataset,camera,pose_key,height_mm,run_id,n,covariance_rank,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,cov_rho_x_mm_rho_x_mm,cov_rho_x_mm_rho_y_mm,cov_rho_x_mm_rho_z_mm,cov_rho_x_mm_omega_x_rad,cov_rho_x_mm_omega_y_rad,cov_rho_x_mm_omega_z_rad,cov_rho_y_mm_rho_x_mm,cov_rho_y_mm_rho_y_mm,cov_rho_y_mm_rho_z_mm,cov_rho_y_mm_omega_x_rad,cov_rho_y_mm_omega_y_rad,cov_rho_y_mm_omega_z_rad,cov_rho_z_mm_rho_x_mm,cov_rho_z_mm_rho_y_mm,cov_rho_z_mm_rho_z_mm,cov_rho_z_mm_omega_x_rad,cov_rho_z_mm_omega_y_rad,cov_rho_z_mm_omega_z_rad,cov_omega_x_rad_rho_x_mm,cov_omega_x_rad_rho_y_mm,cov_omega_x_rad_rho_z_mm,cov_omega_x_rad_omega_x_rad,cov_omega_x_rad_omega_y_rad,cov_omega_x_rad_omega_z_rad,cov_omega_y_rad_rho_x_mm,cov_omega_y_rad_rho_y_mm,cov_omega_y_rad_rho_z_mm,cov_omega_y_rad_omega_x_rad,cov_omega_y_rad_omega_y_rad,cov_omega_y_rad_omega_z_rad,cov_omega_z_rad_rho_x_mm,cov_omega_z_rad_rho_y_mm,cov_omega_z_rad_rho_z_mm,cov_omega_z_rad_omega_x_rad,cov_omega_z_rad_omega_y_rad,cov_omega_z_rad_omega_z_rad,source_file,note
E2,ihawk2,marker_2_BL,40.0,20260808_151001,3,2,86.01150326395292,132.2058871541406,431.2846163411973,1.4934897136822045,-1.5656725511130098,0.9806622521613145,0.11004333340069006,0.03967130737939243,0.10504876498764523,0.000353565328370651,0.001192085009777574,0.0004205895836172177,0.012109535225935428,-0.004300349632807391,-0.011547177121597056,-3.728491724635913e-05,-0.00013023638935175913,4.5854645751916314e-05,-0.004300349632807391,0.0015738126291902365,0.004134325918506988,1.2550402694216565e-05,4.722520588636263e-05,-1.589390596398719e-05,-0.011547177121597056,0.004134325918506988,0.01103524302542952,3.5055264695872665e-05,0.0001248923671213714,-4.3443690491770285e-05,-3.728491724635913e-05,1.2550402694216565e-05,3.5055264695872665e-05,1.2500844142584628e-07,3.8656542902442683e-07,-1.4695406744342398e-07,-0.00013023638935175913,4.722520588636263e-05,0.0001248923671213714,3.8656542902442683e-07,1.4210666705363985e-06,-4.850072086827899e-07,4.5854645751916314e-05,-1.589390596398719e-05,-4.3443690491770285e-05,-1.4695406744342398e-07,-4.850072086827899e-07,1.7689559784730457e-07,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_2_BL,40.0,20260808_162715,3,2,82.79394481931385,124.67440549348922,411.9261896613167,1.495265338176903,-1.55405260944803,1.029310854901645,0.0802766342376383,0.02408584390889335,0.05962882810975373,0.0005968231392336733,0.0008607510461450045,0.00021456271846825376,0.00644433800452356,-0.0019078843655913832,-0.004758973549875391,-4.729790935787851e-05,-6.552753927892318e-05,1.2132229976609562e-05,-0.0019078843655913832,0.0005801278768035749,0.0014340252345112089,1.3630723330024862e-05,1.8331950665398028e-05,-2.9963190677965776e-06,-0.004758973549875391,0.0014340252345112089,0.0035555971417425562,3.431724099955235e-05,4.663685344736415e-05,-7.981482080168503e-06,-4.729790935787851e-05,1.3630723330024862e-05,3.431724099955235e-05,3.5619785952473664e-07,5.069284959024136e-07,-1.0353861869997854e-07,-6.552753927892318e-05,1.8331950665398028e-05,4.663685344736415e-05,5.069284959024136e-07,7.408923634397197e-07,-1.64960455589639e-07,1.2132229976609562e-05,-2.9963190677965776e-06,-7.981482080168503e-06,-1.0353861869997854e-07,-1.64960455589639e-07,4.603716015648712e-08,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_3_BR,40.0,20260808_131913,3,2,81.07241899490063,69.45564654673942,552.3743700098735,1.5324798423553807,-1.57910160811699,0.9502154813992704,0.27699546650885076,0.05201426297588219,0.18491233010661065,0.0003774189208482622,0.0017997714116965318,0.0016461254737971047,0.07672648846645586,-0.014256117866580285,-0.05093946698655659,7.660503810071291e-05,-0.00048391170504023936,0.00040567810629250336,-0.014256117866580285,0.0027054835529242293,0.00961018925887373,-1.616634108786947e-05,8.665719753472501e-05,-6.972117803874396e-05,-0.05093946698655659,0.00961018925887373,0.03419256982545615,-5.582141732036697e-05,0.00031291441643653474,-0.0002548125064852897,7.660503810071291e-05,-1.616634108786947e-05,-5.582141732036697e-05,1.424450418142668e-07,-3.720361974544784e-07,2.1202474033414468e-07,-0.00048391170504023936,8.665719753472501e-05,0.00031291441643653474,-3.720361974544784e-07,3.239177134360127e-06,-2.883720774443238e-06,0.00040567810629250336,-6.972117803874396e-05,-0.0002548125064852897,2.1202474033414468e-07,-2.883720774443238e-06,2.7097290754837424e-06,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_3_BR,40.0,20260808_141232,3,2,77.20328452207795,67.13202942562668,558.1139589043864,1.5490802656508842,-1.5827936738645878,0.9362547438456817,0.3065531564258531,0.05819684359871999,0.21088643706779422,0.00027340500702500173,0.00021363509728860463,0.0009662958286253511,0.09397483771465358,-0.017724142723929134,-0.06464037389676787,-4.842229241420129e-05,-3.032124954055482e-05,-0.00027249643401766057,-0.017724142723929134,0.0033868726048538753,0.012212860774130932,7.652307743544334e-06,4.462579154300069e-06,5.390788739506427e-05,-0.06464037389676787,0.012212860774130932,0.04447308933914873,3.258894182958366e-05,2.024696429767933e-05,0.00018865554935926614,-4.842229241420129e-05,7.652307743544334e-06,3.258894182958366e-05,7.475029786634124e-08,5.788063240847263e-08,5.5850671517299425e-08,-3.032124954055482e-05,4.462579154300069e-06,2.024696429767933e-05,5.788063240847263e-08,4.5639954793511565e-08,1.6170873071642456e-08,-0.00027249643401766057,5.390788739506427e-05,0.00018865554935926614,5.5850671517299425e-08,1.6170873071642456e-08,9.337276284187538e-07,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_3_BR,40.0,20260808_145501,3,2,81.53317289894403,66.85231745332345,556.0273195892339,1.5417666289366332,-1.573155248257636,0.9467594235282294,0.22044943654261656,0.04581185889733916,0.14519106975162477,0.0005167212850148859,0.0006420052918807749,0.0002766058060988993,0.048597954071957127,-0.010082908797159694,-0.03193382576690171,2.723275570652462e-05,-0.00012721541414230508,4.008808075765814e-05,-0.010082908797159694,0.002098726415629713,0.006651073254850356,-6.955132922075708e-06,2.5662370709531888e-05,-7.775204155676654e-06,-0.03193382576690171,0.006651073254850356,0.021080446735621167,-2.282751353541462e-05,8.082746244650862e-05,-2.4292814395418836e-05,2.723275570652462e-05,-6.955132922075708e-06,-2.282751353541462e-05,2.6700088638743486e-07,6.98761222964055e-08,-8.211227823872807e-08,-0.00012721541414230508,2.5662370709531888e-05,8.082746244650862e-05,6.98761222964055e-08,4.1217079480291903e-07,-1.63580273187612e-07,4.008808075765814e-05,-7.775204155676654e-06,-2.4292814395418836e-05,-8.211227823872807e-08,-1.63580273187612e-07,7.651077196762188e-08,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_3_BR,40.0,20260808_151001,3,2,79.92443169174192,67.57771381367289,555.3062261551642,1.5275368911766114,-1.5960292979946364,0.9607514537561471,0.13226178601517755,0.016891668432737345,0.07873598419151923,0.0003897159093033872,0.0004825920226171795,0.0005488511127545973,0.017493180039924616,-0.0022199373379294027,-0.010208249023751892,4.921207610393288e-05,-6.336028232264426e-05,4.565644400694046e-05,-0.0022199373379294027,0.00028532846244153526,0.001325038233986198,-6.465435815623666e-06,7.929728623253344e-06,-6.604870439574582e-06,-0.010208249023751892,0.001325038233986198,0.006199355206607165,-3.052209158291391e-05,3.6066120890081674e-05,-3.3284757759784304e-05,4.921207610393288e-05,-6.465435815623666e-06,-3.052209158291391e-05,1.518784899641659e-07,-1.7148348894541005e-07,1.7789918843578203e-07,-6.336028232264426e-05,7.929728623253344e-06,3.6066120890081674e-05,-1.7148348894541005e-07,2.3289506029374028e-07,-1.4047143022132226e-07,4.565644400694046e-05,-6.604870439574582e-06,-3.3284757759784304e-05,1.7789918843578203e-07,-1.4047143022132226e-07,3.0123754397195966e-07,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_3_BR,40.0,20260808_162715,3,2,82.81153482252465,66.48283695689538,558.9202599049285,1.5498117645119185,-1.5875738996390205,0.9408146200971961,0.13176714808026221,0.017897554460389216,0.07666440109445403,0.0005496196006508166,0.000655750092456011,0.0005249910169979024,0.017362581313205748,-0.0023166349594782296,-0.010088731473774785,6.337780699921931e-05,-8.513208133871263e-05,6.706665799349586e-05,-0.0023166349594782296,0.00032032245566259793,0.0013591912590898004,-7.56538006562721e-06,1.0983055916092962e-05,-8.517472026319654e-06,-0.010088731473774785,0.0013591912590898004,0.005877430395171326,-3.578763748868051e-05,4.902876607219549e-05,-3.8467312895435604e-05,6.337780699921931e-05,-7.56538006562721e-06,-3.578763748868051e-05,3.020817054195631e-07,-3.4059513954283484e-07,2.7903219401944946e-07,-8.513208133871263e-05,1.0983055916092962e-05,4.902876607219549e-05,-3.4059513954283484e-07,4.3000818375606706e-07,-3.432778877126629e-07,6.706665799349586e-05,-8.517472026319654e-06,-3.8467312895435604e-05,2.7903219401944946e-07,-3.432778877126629e-07,2.756155679284918e-07,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_4_C,40.0,20260808_131913,3,2,-31.368330630273388,103.1439077836624,486.1812832914399,1.5296640480126453,-1.5690341119929445,0.9774828783873789,0.10732011041852621,0.007094166063026287,0.07326041838428293,0.0005368392118170575,0.0009404485456568478,0.00033587940989683753,0.011517606100244658,0.0006739729744971382,-0.007796104999217362,-2.2150246159793188e-05,-8.942203108938325e-05,-1.0793417778926266e-05,0.0006739729744971382,5.0327192129793894e-05,-0.00048750984510171296,3.391332929785119e-07,-3.7936853629761867e-06,-1.6890687796140656e-06,-0.007796104999217362,-0.00048750984510171296,0.00536708890184018,1.0291317053556952e-05,5.63910260967576e-05,1.0346406835491128e-05,-2.2150246159793188e-05,3.391332929785119e-07,1.0291317053556952e-05,2.881963393443595e-07,3.880907848373276e-07,-1.3805981822629108e-07,-8.942203108938325e-05,-3.7936853629761867e-06,5.63910260967576e-05,3.880907848373276e-07,8.844434670280802e-07,-5.5954280450893646e-08,-1.0793417778926266e-05,-1.6890687796140656e-06,1.0346406835491128e-05,-1.3805981822629108e-07,-5.5954280450893646e-08,1.1281497799264781e-07,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_4_C,40.0,20260808_141232,3,2,-36.75615916544814,100.6564269611431,494.58515925166137,1.5402499919040893,-1.562347181151521,0.9636111707778953,0.32920511723422147,0.010111771466847849,0.27099035018867457,0.0002212672942030521,0.0008113714411479747,0.0005487485601773115,0.10837600921319751,0.002999171393091172,-0.08918415871416178,7.072109860760997e-05,-0.00020652113172075405,0.00013798966573545213,0.002999171393091172,0.00010224792219775831,-0.0024386755120976173,1.7245454059522673e-06,-3.457594798608008e-06,2.2648360110534717e-06,-0.08918415871416178,-0.0024386755120976173,0.07343576989538048,-5.8552429757935914e-05,0.0001733955251698073,-0.00011592568266764927,7.072109860760997e-05,1.7245454059522673e-06,-5.8552429757935914e-05,4.8959215483940007e-08,-1.620425403535514e-07,1.0881925115093999e-07,-0.00020652113172075405,-3.457594798608008e-06,0.0001733955251698073,-1.620425403535514e-07,6.583236155105413e-07,-4.4519158764543515e-07,0.00013798966573545213,2.2648360110534717e-06,-0.00011592568266764927,1.0881925115093999e-07,-4.4519158764543515e-07,3.0112498229667245e-07,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_4_C,40.0,20260808_145501,3,2,-31.523887229347125,100.95282202415783,493.41635692492724,1.525270430626256,-1.5626369523790025,0.9660943108222422,0.02107106063840156,0.004691202097720644,0.013317186085533055,0.00017432661451522574,0.00010881515973318777,6.936062325434574e-05,0.0004439895964271956,7.08012971039951e-05,-0.0002691762972610488,2.2155277727499085e-06,-1.0621334015169748e-06,1.0529967018098439e-06,7.08012971039951e-05,2.2007377121658576e-05,-3.060802493163942e-05,-1.0189492014424812e-07,-4.850738743497362e-07,3.2537868738270343e-07,-0.0002691762972610488,-3.060802493163942e-05,0.0001773474452367152,-1.8663361572197356e-06,2.8111889904655425e-07,-4.574348213126642e-07,2.2155277727499085e-06,-1.0189492014424812e-07,-1.8663361572197356e-06,3.038976852834011e-08,8.109048740584593e-09,-1.433573450717391e-09,-1.0621334015169748e-06,-4.850738743497362e-07,2.8111889904655425e-07,8.109048740584593e-09,1.1840738987759169e-08,-7.157514230840402e-09,1.0529967018098439e-06,3.2537868738270343e-07,-4.574348213126642e-07,-1.433573450717391e-09,-7.157514230840402e-09,4.810896058231288e-09,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_4_C,40.0,20260808_151001,3,2,-31.40614322127179,102.1558781632356,487.88555450754063,1.5131873223744954,-1.5800546577358932,0.9842108272013198,0.16072165215002487,0.0183108723096601,0.14098035537432213,0.0005488168266513524,0.0008201614581813191,0.00013878121461002212,0.02583144946983359,0.0025664110258038593,-0.022461755741442692,2.802837319190621e-05,-8.150646531464166e-05,-2.0665257261726126e-05,0.0025664110258038593,0.0003352880447406769,-0.0023977942881754036,7.448029702732814e-06,-1.3874303351236325e-05,-1.585079120807404e-06,-0.022461755741442692,-0.0023977942881754036,0.019875460601470156,-3.402110625801161e-05,8.282617092367326e-05,1.7001020047762914e-05,2.802837319190621e-05,7.448029702732814e-06,-3.402110625801161e-05,3.011999092156607e-07,-4.238613320390156e-07,4.756106532227008e-09,-8.150646531464166e-05,-1.3874303351236325e-05,8.282617092367326e-05,-4.238613320390156e-07,6.726648174861075e-07,3.153915765582765e-08,-2.0665257261726126e-05,-1.585079120807404e-06,1.7001020047762914e-05,4.756106532227008e-09,3.153915765582765e-08,1.9260225528633018e-08,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_4_C,40.0,20260808_162715,3,2,-30.24216857085986,99.74327426136512,492.92014744614414,1.523420556494584,-1.5653191910294668,0.9664461292674534,0.10788911202646156,0.009374190828522424,0.07939167427161305,0.0006257812606760391,0.0005579039911748719,0.00012717177136020944,0.011640060493858373,0.0008412549326865632,-0.008559833349193514,-2.4445452068844707e-05,-2.7523641742412026e-05,-1.178830751003051e-05,0.0008412549326865632,8.787545368955394e-05,-0.000633660304863925,1.2685565011852974e-06,5.925514757501724e-07,-1.190562449665077e-06,-0.008559833349193514,-0.000633660304863925,0.006303037943649906,1.6292759505648277e-05,1.8807994996776972e-05,8.856689827973323e-06,-2.4445452068844707e-05,1.2685565011852974e-06,1.6292759505648277e-05,3.916021862132927e-07,3.472240196063512e-07,-1.3200443055589688e-08,-2.7523641742412026e-05,5.925514757501724e-07,1.8807994996776972e-05,3.472240196063512e-07,3.1125686336885156e-07,-4.4114273319760135e-09,-1.178830751003051e-05,-1.190562449665077e-06,8.856689827973323e-06,-1.3200443055589688e-08,-4.4114273319760135e-09,1.6172659430893382e-08,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_0_TL,45.0,20260808_131913,3,2,-144.22027155931497,131.08904862625934,419.56708446289986,1.5335028327608422,-1.555835431073516,1.0038942505556123,0.12173945015975132,0.06172784728008105,0.12415050343469361,0.00016342256331102826,0.0003332258691825663,0.0005580544958996671,0.014820493725198577,0.007503072088771048,-0.015090848077203794,1.5610538873850823e-05,-3.907242395532662e-05,-6.746809330953763e-05,0.007503072088771048,0.00381032712983301,-0.007663542977255758,8.25101996224501e-06,-1.9473154908592777e-05,-3.393174963948228e-05,-0.015090848077203794,-0.007663542977255758,0.01541334750308787,-1.6591443296505224e-05,3.9169458475085124e-05,6.824898220795818e-05,1.5610538873850823e-05,8.25101996224501e-06,-1.6591443296505224e-05,2.6706934199147036e-08,-3.2076749101093196e-08,-6.443169226862387e-08,-3.907242395532662e-05,-1.9473154908592777e-05,3.9169458475085124e-05,-3.2076749101093196e-08,1.1103947989247678e-07,1.837381368768528e-07,-6.746809330953763e-05,-3.393174963948228e-05,6.824898220795818e-05,-6.443169226862387e-08,1.837381368768528e-07,3.114248203938316e-07,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_0_TL,45.0,20260808_141232,3,2,-152.97003635420722,128.63823669342747,427.6894077300315,1.5525578578431802,-1.547984216379702,0.999999814011527,0.2366014979521956,0.08775642357179575,0.21381586751495904,0.0012379530443938859,0.0012134416801757911,0.0005773682837062399,0.05598026883322282,0.02044179684891954,-0.05058883704380092,0.00010408420762556778,-0.00018898515489240494,-9.80313208212588e-06,0.02044179684891954,0.00770118987811243,-0.018461404354737688,2.0206550463286944e-05,-8.306232195121971e-05,-1.2438689136199533e-05,-0.05058883704380092,-0.018461404354737688,0.04571722520117452,-9.49364776412487e-05,0.0001700921102541455,8.422756230341775e-06,0.00010408420762556778,2.0206550463286944e-05,-9.49364776412487e-05,1.5325277401240903e-06,7.056530876710452e-07,6.481541299226926e-07,-0.00018898515489240494,-8.306232195121971e-05,0.0001700921102541455,7.056530876710452e-07,1.4724407111878468e-06,5.591477771864369e-07,-9.80313208212588e-06,-1.2438689136199533e-05,8.422756230341775e-06,6.481541299226926e-07,5.591477771864369e-07,3.333541350298891e-07,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_0_TL,45.0,20260808_145501,3,2,-147.04865681881503,129.09198038689314,425.7642108719753,1.5285982895708579,-1.5384622969859305,1.0076426791876152,0.1548012099891225,0.05964908894446976,0.14549758683650166,0.0003844992377082878,0.00044467721850666403,0.0002074632785412871,0.0239634146140964,0.009229611650169174,-0.02251359287112204,5.823821628878851e-05,-5.4930996587787233e-05,3.0853314170201875e-05,0.009229611650169174,0.0035580138119052644,-0.008663617033768441,2.257248808023512e-05,-2.163551437640336e-05,1.1780433078426979e-05,-0.02251359287112204,-0.008663617033768441,0.021169547775245337,-5.43773123495727e-05,5.046868940724415e-05,-2.923139427890644e-05,5.823821628878851e-05,2.257248808023512e-05,-5.43773123495727e-05,1.478396637982544e-07,-1.5477583349770448e-07,7.041023149254762e-08,-5.4930996587787233e-05,-2.163551437640336e-05,5.046868940724415e-05,-1.5477583349770448e-07,1.9773782865882342e-07,-5.5290374628904143e-08,3.0853314170201875e-05,1.1780433078426979e-05,-2.923139427890644e-05,7.041023149254762e-08,-5.5290374628904143e-08,4.304101194309968e-08,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_0_TL,45.0,20260808_151001,3,2,-142.52251555234375,131.8854813723711,422.0791569544288,1.5237165836469784,-1.5809283608778817,1.0242032003309782,0.20793825830019594,0.060142713555775634,0.20296302409510383,0.00030506855574705284,0.00047662274250909333,0.00020408450790049615,0.043238319264919,0.012505970510025732,-0.04219994601735417,-3.6630485271367916e-05,-9.469814820227029e-05,-1.462273456905468e-05,0.012505970510025732,0.003617145993852078,-0.012205587388636691,-1.0590138081910733e-05,-2.7387266064641856e-05,-4.2258267562349054e-06,-0.04219994601735417,-0.012205587388636691,0.0411939891498297,3.643197528525821e-05,9.280847276248635e-05,1.4795538423521778e-05,-3.6630485271367916e-05,-1.0590138081910733e-05,3.643197528525821e-05,9.30668237055927e-08,1.1524333818411531e-07,6.010580020405905e-08,-9.469814820227029e-05,-2.7387266064641856e-05,9.280847276248635e-05,1.1524333818411531e-07,2.271692386768895e-07,5.896173741654674e-08,-1.462273456905468e-05,-4.2258267562349054e-06,1.4795538423521778e-05,6.010580020405905e-08,5.896173741654674e-08,4.165048636498767e-08,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_0_TL,45.0,20260808_162715,3,2,-143.16254392641488,128.28465511381478,424.8793722353545,1.5393860220547315,-1.5665642940276332,1.0084451011894664,0.11668680499149843,0.04922042284548511,0.10685473721222694,0.00020475587459075595,0.0005595923754075683,0.0003332881912568151,0.013615810459123984,0.005743046694875699,-0.0124564035907839,-2.2842706330598498e-05,-6.134167456818947e-05,-2.7813875549731288e-05,0.005743046694875699,0.0024226500250883526,-0.00525154145835693,-9.666416264177145e-06,-2.5772689784650056e-05,-1.1609300160562995e-05,-0.0124564035907839,-0.00525154145835693,0.011417934864694074,2.061472737722372e-05,5.702231585394117e-05,2.654336959197882e-05,-2.2842706330598498e-05,-9.666416264177145e-06,2.061472737722372e-05,4.192496817942538e-08,9.13980688099948e-08,3.268030552292978e-08,-6.134167456818947e-05,-2.5772689784650056e-05,5.702231585394117e-05,9.13980688099948e-08,3.1314362661428495e-07,1.6998623729706876e-07,-2.7813875549731288e-05,-1.1609300160562995e-05,2.654336959197882e-05,3.268030552292978e-08,1.6998623729706876e-07,1.1108101843123936e-07,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_1_TR,45.0,20260808_131913,3,2,-147.92536693352667,66.78331775227353,544.131071349916,1.5418382298617557,-1.574410884303679,0.9659614738543723,0.04583000077555292,0.005578234382857681,0.016627561875114487,0.0011291541410840546,0.0009195773508067394,0.0005820373667401696,0.0021003889710871815,0.000231043833955445,-0.0005389172784786903,-4.728063010567476e-05,-3.938292383434408e-05,-2.6423989931845255e-05,0.000231043833955445,3.111669883009561e-05,-8.735226919289169e-05,-4.104872385733287e-06,-3.5503997817673986e-06,-2.716524120643829e-06,-0.0005389172784786903,-8.735226919289169e-05,0.00027647581391076077,6.735288483518292e-06,6.256165698004845e-06,5.843816656636272e-06,-4.728063010567476e-05,-4.104872385733287e-06,6.735288483518292e-06,1.274989074327269e-06,1.036796170994957e-06,6.313623347875245e-07,-3.938292383434408e-05,-3.5503997817673986e-06,6.256165698004845e-06,1.036796170994957e-06,8.45622504116741e-07,5.215252837171431e-07,-2.6423989931845255e-05,-2.716524120643829e-06,5.843816656636272e-06,6.313623347875245e-07,5.215252837171431e-07,3.387674962818306e-07,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_1_TR,45.0,20260808_141232,3,2,-146.25319140033605,58.995572935133815,515.7883666052584,1.5348386992698642,-1.5204287400741112,0.9496825019883063,0.1271476172000498,0.05262302841328667,0.07475481393906845,0.00027929091396265644,0.0008528438009931412,0.00035338096321969604,0.016166516559650398,0.006682620897547595,-0.009484778162040965,-2.633866345074748e-05,-0.00010314909121394385,3.60386072129698e-05,0.006682620897547595,0.0027691831193855762,-0.003933361555535923,-1.039737223534791e-05,-4.194973065593087e-05,1.54490504833592e-05,-0.009484778162040965,-0.003933361555535923,0.005588282207064742,1.4542053260403357e-05,5.923795600046349e-05,-2.2169532655960898e-05,-2.633866345074748e-05,-1.039737223534791e-05,1.4542053260403357e-05,7.800341462209596e-08,2.1733322372571715e-07,-1.9179454253297786e-08,-0.00010314909121394385,-4.194973065593087e-05,5.923795600046349e-05,2.1733322372571715e-07,7.273425488924287e-07,-1.7442036366655557e-07,3.60386072129698e-05,1.54490504833592e-05,-2.2169532655960898e-05,-1.9179454253297786e-08,-1.7442036366655557e-07,1.2487810516608016e-07,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_1_TR,45.0,20260808_145501,3,2,-148.9929480391352,64.3316806049211,548.393212899382,1.5472198189511086,-1.5704560978219462,0.9594665565061897,0.1837006894982263,0.054170088312359484,0.11165090843630991,0.0004563221422750646,0.000820572820011666,0.0005215068103220485,0.03374594332212375,0.009934340938398508,-0.02050985237112626,-5.765098605742067e-05,-0.0001501543634066617,-9.280305153320442e-05,0.009934340938398508,0.002934398467768826,-0.006040258115641461,-1.5931166195422432e-05,-4.39764481034349e-05,-2.6913361918795126e-05,-0.02050985237112626,-0.006040258115641461,0.01246592535465326,3.4781325771617586e-05,9.120354745436544e-05,5.630256999888e-05,-5.765098605742067e-05,-1.5931166195422432e-05,3.4781325771617586e-05,2.082298975305043e-07,2.804551429407408e-07,2.0142473062976655e-07,-0.0001501543634066617,-4.39764481034349e-05,9.120354745436544e-05,2.804551429407408e-07,6.73339752941898e-07,4.222844730519183e-07,-9.280305153320442e-05,-2.6913361918795126e-05,5.630256999888e-05,2.0142473062976655e-07,4.222844730519183e-07,2.719693532122771e-07,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk2,marker_1_TR,45.0,20260808_151001,3,2,-149.94043972363485,66.75644467083399,545.3582252320456,1.5319721702244655,-1.6015971339923893,0.9774633193200768,0.2871656280902501,0.0790724478852811,0.18263098002240033,0.0004532523570152554,0.0008742973988350479,0.0004355844846894237,0.08246409795646784,0.022431759265703847,-0.05244300399660058,-8.469465301740022e-05,-0.0002510149202725076,3.5476816970456736e-05,0.022431759265703847,0.006252452014570495,-0.014286620385913381,-2.7262105811970376e-05,-6.805975079178425e-05,4.524418364078648e-06,-0.05244300399660058,-0.014286620385913381,0.03335407486394239,5.445478769238389e-05,0.00015960178422623738,-2.184145567902266e-05,-8.469465301740022e-05,-2.7262105811970376e-05,5.445478769238389e-05,2.0543769913988454e-07,2.516080002393574e-07,1.0732209869084531e-07,-0.0002510149202725076,-6.805975079178425e-05,0.00015960178422623738,2.516080002393574e-07,7.643959416097308e-07,-1.1550935984008083e-07,3.5476816970456736e-05,4.524418364078648e-06,-2.184145567902266e-05,1.0732209869084531e-07,-1.1550935984008083e-07,1.8973384330215082e-07,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
