dataset,camera,pose_key,height_mm,run_id,sample_id,rho_x_mm,rho_y_mm,rho_z_mm,omega_x_rad,omega_y_rad,omega_z_rad,definition
E2,ihawk2,marker_2_BL,20.0,20260808_141232,3,0.10157348526809094,-0.025828304245067928,-0.10182976270291762,8.05497442603098e-05,-0.00020195470498639165,-4.176036931622897e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_145501,1,0.006375742098902215,-0.0013927729039841124,-0.006017811057557412,-0.00014291181347253842,-2.707877925989267e-05,-0.00037668822377237424,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_145501,2,0.0410070684600592,-0.01743121426654702,-0.04749893011168689,-8.151062075386773e-06,2.777092554900858e-05,0.00015778449740829075,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_145501,3,-0.04738281055881302,0.018823987170555168,0.053516741169235715,0.00015106287519084483,-6.921462554882853e-07,0.00021890372604263384,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_151001,1,-0.15113964831420862,0.03400906476863628,0.15583003980191634,-0.0002579035708481796,0.0010291179765246144,-6.104293098271746e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_151001,2,0.22094051182911215,-0.046345014940540705,-0.22467239066413788,-0.00032306813957506313,-0.0004737970157863205,-0.00020888996015360964,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_151001,3,-0.0698008635149479,0.012335950171909096,0.06884235086240977,0.0005809717104059507,-0.000555320960842662,0.00026993289111920953,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_162715,1,0.06447718073998357,-0.014147029634802948,-0.061756896053208006,7.329215233987315e-05,-0.00010550997260776842,-0.00013950714872545554,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_162715,2,-0.08429375703014957,0.02652747262514031,0.09342423479896042,0.00014616954819686,6.29557376005084e-05,-0.00016957256970247567,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,20.0,20260808_162715,3,0.019816576290228854,-0.012380442990338478,-0.03166733874600007,-0.00021946170015194676,4.2554235144443616e-05,0.0003090797179702012,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_131913,1,0.09034246300822299,-0.023974607967461183,-0.09951872016300006,-8.97383719130952e-05,6.814695549498754e-05,5.730925082537939e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_131913,2,0.30582763784344535,-0.0710130336263518,-0.20792714189176426,0.00023720039311031477,-0.001148035936029692,-0.0002349656436543731,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_131913,3,-0.3961701008518249,0.09498764159379743,0.3074458620549147,-0.00014746202125419047,0.0010798889802816141,0.0001776563928398202,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_141232,1,-0.22349163443889913,0.035321646082262056,0.17081870433643717,-0.00045838807022939744,0.0005380670153159735,-0.00034145002910730904,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_141232,2,0.00228804236216597,-0.020977343460176864,-0.003981929748745891,-8.106862578732551e-05,-0.00023281893397049714,-0.00028885528600100253,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_141232,3,0.22120359207659387,-0.01434430262207363,-0.1668367745876707,0.0005394566960263826,-0.00030524808136034846,0.0006303053151130355,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_145501,1,-0.20370065218548195,0.04371898133921394,0.13508671520747484,0.00023971953282622794,0.0009918788797183592,0.0007700561474530054,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_145501,2,0.18263666321027439,-0.018850531185222695,-0.13708706817105215,-0.0004966128849625315,-0.0004287066719598758,9.547789574890605e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_145501,3,0.021063988975293855,-0.024868450153989603,0.0020003529637819067,0.00025689335214266383,-0.0005631722077397408,-0.0008655340431893831,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_151001,1,-0.3537173705939166,0.06328724919008757,0.25687808215880337,-0.000455613390596554,0.0006847615665419875,-0.0003163729700430877,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_151001,2,0.2944871641588341,-0.06444013176996898,-0.23415070850469377,0.0003111500417510112,-0.0005239684077773626,0.0005507571257749478,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_151001,3,0.05923020643505026,0.0011528825799471756,-0.022727373654223886,0.0001444633488235894,-0.0001607931587465378,-0.00023438415565916863,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_162715,1,0.49242553797699534,-0.06387446760700094,-0.3701568981064347,-0.0009026368397869367,-0.0005653220282103854,-0.0007368387158785314,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_162715,2,-0.24653712833030506,0.04349693436032224,0.18285139869017128,0.00040215741056884394,7.364873073272572e-05,0.0005419840369757667,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,20.0,20260808_162715,3,-0.24588840964667077,0.02037753324672048,0.18730549941631183,0.0005004794289018995,0.0004916732971362314,0.00019485467881653985,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_131913,1,0.04201437147613975,0.0038926045685896723,-0.044172607583532475,0.00032842891031987045,-0.000669971741590352,-0.00019056666636116932,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_131913,2,0.03215447975157559,0.005827019485049154,-0.04083138592874404,0.00025317123450770493,-0.00046814911105316987,-0.000182388424055717,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_131913,3,-0.07416885122777205,-0.00971962405363562,0.08500399351231486,-0.0005816001451191456,0.0011381208531878843,0.0003729550906230884,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_141232,1,-0.16266954323922872,0.0007822048422336562,0.1389656908629506,0.001005762562494901,-7.141673882577544e-05,-0.00018469887401924087,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_141232,2,-0.034912528616802344,-0.013172446596391203,0.015740776831781062,-0.0004961953768920932,0.0002273584040947774,0.00030234630335522505,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_141232,3,0.19758207185606025,0.012390241754163946,-0.1547064676947748,-0.0005095671855925219,-0.0001559416652524864,-0.00011764742931892234,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_145501,1,-0.07174857163627205,0.0051970962634807286,0.04917840360423914,0.0006621852429972918,0.0005240714536181211,0.0006836041698990255,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_145501,2,0.0448250303245576,-0.008629553163291675,-0.02950455888056641,-0.0008193895442207409,-0.00038728920802482515,-0.0007323570240841312,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_145501,3,0.026923541311706288,0.0034324568998097818,-0.019673844723576802,0.00015720430082771653,-0.00013678224504478032,4.8752854151149593e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_151001,1,0.07681865943643834,-0.00017564038610269297,-0.06480500457218774,0.00027597467742845357,-0.0003128588862381271,0.0002007981274967886,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_151001,2,-0.004611622757600916,0.01853664676354845,0.008036662283073003,-0.00012595206447212922,5.7393057873345796e-05,-0.0008064075094506172,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_151001,3,-0.07220703667891057,-0.01836100637743096,0.056768342289120144,-0.00015002261323280856,0.00025546582868807245,0.000605609381835057,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_162715,1,0.05387353653655968,0.00016652627775451043,-0.0391180276644717,-4.308783823760559e-05,-0.00036757867644086916,-9.673879460697173e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_162715,2,-0.0433955192263345,-0.003517155947739994,0.033354722753995765,0.00012456940290064844,0.0002097978042812634,3.5862254492740564e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,20.0,20260808_162715,3,-0.01047801731019615,0.003350629669979962,0.0057633049105109075,-8.148156466022408e-05,0.0001577808721480303,6.0876540110366314e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_131913,1,-0.18636121257740404,-0.08481200757617127,0.18734278220464531,-0.00036262446681688444,0.0007883825585648948,-0.0004086174952222378,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_131913,2,0.08492511837546395,0.04296722131531206,-0.09512490589297859,0.00029044413008918335,1.7338602785357047e-06,0.00034300065898875754,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_131913,3,0.10143609420193413,0.04184478626086301,-0.09221787631169014,7.218033648055085e-05,-0.0007901164188535834,6.561683594139326e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_141232,1,0.16884045598602718,0.08170256235143519,-0.16859781123342948,0.00019714872112183682,-0.000628782740276499,0.0002656875607537226,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_141232,2,-0.06933889800323698,-0.03689399710297275,0.06946888856403864,-0.00021384383803937508,0.00010402764134871807,-0.00029553045519683076,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_141232,3,-0.09950155798276636,-0.04480856524843318,0.09912892266936472,1.669511717529878e-05,0.0005247550988163354,2.9842894799512046e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_145501,1,-0.03458519059055582,-0.014282549263905387,0.029076823066861233,0.00011859176757848186,0.0007117801780814299,-0.0005725497833667108,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_145501,2,0.09102089247017212,0.047491430982610376,-0.08714548089921159,-0.0007722121485788981,-0.001127715814197749,-0.00021742391603006404,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_145501,3,-0.056435701879451246,-0.03320888171869877,0.05806865783251079,0.0006536203809756555,0.0004159356360566768,0.0007899736994161781,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_151001,1,0.011840280886643559,0.0031134608524977054,-0.007901153795402276,-0.00014874459378248404,-0.00011621887197523512,0.00034508185989809865,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_151001,2,-0.045915508680617195,-0.013285813707426203,0.06547798826465612,-0.0005768166299369667,-0.0004266119602201567,0.00010779930081077595,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_151001,3,0.0340752277938892,0.010172352854919521,-0.05757683446922299,0.0007255612238810174,0.0005428308323127326,-0.00045288116062962763,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_162715,1,-0.12296764443868771,-0.04078319141051949,0.1372738099752347,-0.0004997561154448407,7.999391918226754e-05,-0.0005396821813487963,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_162715,2,0.0258775479300306,0.005243979737880326,-0.02840352875061918,0.00019590761521402178,1.5490093055723496e-05,0.00028921409977383854,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,25.0,20260808_162715,3,0.09709009650880199,0.03553921167261868,-0.10887028122468168,0.00030384850025292644,-9.548401232101375e-05,0.0002504680814671039,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_131913,1,0.3638025284452458,0.11366331963777444,-0.2659389336049421,-0.0004914300081666444,-0.0007417822588369059,-0.0006845848582985057,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_131913,2,0.09724966937197103,0.012465256827815985,-0.06287806313050047,0.00017624473901602612,-0.00075124590016422,-0.000795662634935599,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_131913,3,-0.4610521978172,-0.12612857646556583,0.3288169967354964,0.00031518526908975937,0.0014930281589780403,0.0014802474932197878,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_141232,1,-0.08743052390760075,-0.025569997687405706,0.06897367187099396,-0.0001591521583216983,0.00047934604385078863,0.000632304916388189,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_141232,2,-0.09441039454175221,-0.047394408149196106,0.07612534263999106,6.72304489786653e-05,0.0006606436325754111,4.6495426448159366e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_141232,3,0.1818409184494467,0.07296440583657268,-0.14509901451105137,9.19217093585762e-05,-0.0011399896757475162,-0.000678800342634522,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_145501,1,0.21791008350998198,0.07779276233290909,-0.18207283255952078,0.0006617850197313971,-0.0006914215107531819,-2.296143209862988e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_145501,2,0.0293677296419924,0.007094841354547821,-0.013314261593205087,-0.0003449993246199519,-6.870873641217344e-05,-0.0002743118996097097,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_145501,3,-0.24727781315201097,-0.08488760368736466,0.19538709415256797,-0.00031678569528580466,0.0007601302475075803,0.00029727333182114464,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_151001,1,-0.0016402710661798695,-0.018087010539723624,0.002618137923902192,0.0003764633310805171,-8.14387523993499e-05,-0.0001797858472346247,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_151001,2,0.113623944621162,0.04751628664358928,-0.09351458619347001,-0.00047663663416200135,-0.0004892087225395855,-8.567999235514328e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_151001,3,-0.11198367355487633,-0.02942927610387227,0.0908964482695303,0.00010017330351853294,0.0005706474748105161,0.0002654658393630653,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_162715,1,-0.3845983952508594,-0.12210961233314532,0.2907738008309093,-0.0011740231390728276,-0.00029159853865541965,0.00034204464588814284,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_162715,2,-0.14140079440514594,-0.03048010636745419,0.10833628104523739,-0.0003496531066853968,0.0005089791030810312,-0.00042092950458044373,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,25.0,20260808_162715,3,0.5259991896559095,0.15258971870056146,-0.39911008187618807,0.001523676245917916,-0.00021738056441951255,7.888485867527811e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_131913,1,0.13996070420867981,-0.03180619918195774,-0.09867828503054918,-0.00025377537971116515,-0.0001183180542711863,-4.196619329652719e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_131913,2,0.1442701001936967,-0.03503704294113033,-0.13303687848955617,-0.0011538784082698805,-0.001317104207659037,0.0001092979822616904,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_131913,3,-0.2842308044022155,0.06684324212314964,0.2317151635199746,0.0014076537876120427,0.001435422261789799,-6.733178903834541e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_141232,1,-0.1970815232614256,0.046355409769747544,0.18518180965669925,0.00030906062359045835,0.0012044061945301041,0.00021697086151083604,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_141232,2,0.12579675040003685,-0.025327470917080364,-0.11601871251480377,-0.0002553904750524564,-0.0008127098442886269,-0.000150844510764487,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_141232,3,0.07128477286148598,-0.02102793885268921,-0.06916309714184363,-5.367014845484437e-05,-0.0003916963496626815,-6.61263506482571e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_145501,1,-0.10588990554163483,0.029196381499502235,0.08662762098533842,0.0007117308051281874,-0.00033282624952436475,2.9113268672565472e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_145501,2,0.24289984351029897,-0.07507885838981143,-0.22890134883276594,-0.0002605847112604908,-0.0008058916551171975,-0.00015744032649121672,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_145501,3,-0.1370099379685962,0.04588247689031867,0.14227372784737471,-0.00045114609381358454,0.001138717904482002,0.00012832705779961562,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_151001,1,-0.03964501918670763,0.018206814981847178,0.032613844632267304,-0.0008403248890856301,5.8126699215915865e-05,-0.0004762855229476901,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_151001,2,0.12723213559817126,-0.033273696588013525,-0.10999110546845582,0.00010975143994396411,-0.0008518333617772329,0.00042197945597579576,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_151001,3,-0.08758711641152396,0.01506688160615001,0.0773772608362854,0.0007305734493286748,0.0007937066629234503,5.4306066918052904e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_162715,1,0.057455431503347656,-0.02034541158103294,-0.05513134261217798,0.0006345067719177984,-0.00018729319582713044,-0.00023258073741316195,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_162715,2,0.10345870524295954,-0.027119578129252937,-0.07612162531043076,-4.325121901900645e-05,-0.001357073913579646,0.00015173075070300983,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,25.0,20260808_162715,3,-0.16091413674642496,0.047464989710273235,0.1312529679227255,-0.0005912555529512218,0.0015443671095852008,8.084998671320338e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_131913,1,0.1539675359997181,-0.021499691977120806,-0.10270641066564747,-0.0006153683562203909,-0.0004106738561719506,0.0002888500269856454,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_131913,2,-0.05389569253956131,0.009177643110914674,0.042302089018090044,0.00012055803970368983,-0.0006356635526031311,-1.4250407408171148e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_131913,3,-0.10007184346022624,0.012322048866216316,0.06040432164759245,0.0004948103164509568,0.0010463374081284493,-0.0002745996195109787,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_141232,1,-0.12473499095217293,0.017185335618224235,0.10527939782163409,-0.00040622071281266674,0.000565442328091798,0.000422636627342488,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_141232,2,-0.23730438817526572,0.04058977837142662,0.18543296951273577,-0.0006001032164570883,0.0011454292846341087,5.2271739999852405e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_141232,3,0.3620393791272501,-0.057775113989729766,-0.290712367334358,0.0010063239292167128,-0.001710871612638363,-0.00047490836731240636,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_145501,1,0.03885365459888299,-0.014382331482922986,-0.02157994430432341,-0.00011900066914851785,-0.00048785490901149246,-8.768737508311401e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_145501,2,0.06464139475023588,-0.01134827944231363,-0.047576582857937796,-0.00020390868681057335,-0.0002817850047210273,0.00032127435641480053,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_145501,3,-0.10349504934901275,0.02573061092524571,0.06915652716209617,0.00032290935599839967,0.0007696399138290644,-0.00023358698135770548,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_151001,1,0.16450921163158738,-0.013869758885839857,-0.1155785691789649,0.0002967390518548031,-0.0002482883386102403,0.0002380064393674706,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_151001,2,-0.159918285460679,0.006367460772923697,0.11843730899559105,-0.0006714498994278208,0.0003611479605279621,-0.0015454858197460964,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_151001,3,-0.004590926170909231,0.00750229811290971,-0.00285873981659278,0.000374710847846237,-0.00011285962215143299,0.0013074793805723608,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_162715,1,-0.2060601310533516,0.026048890600538957,0.13291451664845277,0.0003112720337031512,0.0009406604798878766,-0.00044403127826185714,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_162715,2,0.08147513695482796,-0.00858859492655832,-0.05572603818501053,0.0006471369650489713,-0.0005881114463644439,0.0005468231938665092,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,25.0,20260808_162715,3,0.12458499409857332,-0.017460295673977038,-0.07718847846335176,-0.0009584089985835808,-0.0003525490334847111,-0.0001027919155730669,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_131913,1,0.11719511869999347,-0.0007540224848692267,-0.09499258938084834,0.00039125812723958916,-0.000565285672415234,0.0001984302087283631,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_131913,2,-0.10465608815068521,-0.00021611329537802042,0.09346997143746424,0.00023453020829444245,0.00019697573021788814,1.942902494760026e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_131913,3,-0.012539030549290899,0.0009701357802430392,0.0015226179432319643,-0.0006257883354946662,0.00036830994236878553,-0.00021785923369839027,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_141232,1,-0.042210966274147145,-0.004092101515436191,0.033290180735842924,-0.0004491124781093752,0.00034066293078212454,-0.00010197775369164248,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_141232,2,0.08189953294261404,0.009786760820701531,-0.06823519669321755,0.000134683139689506,-0.0006869360438343547,-0.00035023885078114703,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_141232,3,-0.03968856666857613,-0.00569465930526057,0.0349450159574172,0.00031442933825004497,0.00034627311332971353,0.00045221660453105496,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_145501,1,-0.32852337028353096,0.0012421752832307085,0.26651345016553285,6.056560149508166e-05,0.0006655049552536411,0.0003711847200003767,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_145501,2,0.33720527441319303,0.0014186988238620996,-0.27521485231188547,-0.000551250772969276,-0.0008101358836025118,-0.0009594933843033362,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_145501,3,-0.008681904129722104,-0.002660874107064939,0.0087014021463565,0.0004906851713936325,0.00014463092803517562,0.0005883086640727275,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_151001,1,0.013931201387487536,-0.0005330753513618605,-0.008996712257907291,-3.338437251047503e-05,0.00014870623149312694,-0.00014951811194378883,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_151001,2,0.022249176194692313,-0.0022303579814534117,-0.025523208164136692,-0.00025510098858635814,-0.00025800079862313196,3.61167053764822e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_151001,3,-0.03618037758201269,0.0027634333328378584,0.034519920422027124,0.0002884853610571714,0.00010929456711584227,0.00011340140655098532,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_162715,1,0.17804774444868993,0.01922737036315109,-0.1368335101384726,0.00011163078498014954,-0.0006273121249895841,0.0002466185654748303,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_162715,2,-0.2372841383256623,-0.014988602592920452,0.19614420864865534,0.00033637936725263026,0.0003959313553387978,-0.0001734505396162971,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,25.0,20260808_162715,3,0.05923639387697655,-0.004238767770195528,-0.059310698510040345,-0.00044801015288504446,0.00023138077015874868,-7.316802603365009e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_131913,1,-0.11002511409740905,-0.026967446628314105,0.09833865062426479,-0.0005188933205848958,0.0011617284137210196,0.00022199850760054842,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_131913,2,0.1385385159512869,0.04546582231005135,-0.11676295375986048,0.00022246467011617654,-0.0013723887089582797,-0.000153466545883677,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_131913,3,-0.028513401853825854,-0.01849837568172832,0.01842430313538892,0.00029642865020099596,0.00021066029501746992,-6.853196165693858e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_141232,1,0.06672323331760206,0.03436556473760425,-0.08658987408198902,0.0006892368371012948,0.0007202475361138749,0.0005140052007266338,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_141232,2,0.04541412458791063,0.008985375315534939,-0.04864828923852051,0.0003254617858411974,-7.134581971375682e-05,-0.00016290416411444343,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_141232,3,-0.11213735790534855,-0.04335094005305747,0.1352381633205446,-0.0010146986232758314,-0.0006489017163360571,-0.0003511010364542232,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_145501,1,-0.15142777397176216,-0.05529222001777297,0.16589523430863345,-0.0007811113306299911,-2.5510519314259443e-06,-0.00013910841644085753,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_145501,2,0.12459213034650263,0.04931645076122375,-0.13884615240326523,0.0008002424913244894,0.0001164165880067959,0.0001149380517419105,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_145501,3,0.026835643625324226,0.005975769256602996,-0.027049081905468095,-1.9131160974005705e-05,-0.00011386553656058266,2.4170364766536987e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,30.0,20260808_151001,1,0.4335089555440989,0.12040857394743382,-0.411876634877574,-0.0012502585256731669,-0.0018706472468249331,-0.00167892080807424,Log(inv(T_bar_group) @ T_sample)
