experiment,phase,position,camera_id,serial,sample_index,wall_time_iso,color_stamp_s,depth_stamp_s,color_depth_dt_ms,marker_id,u_px,v_px,marker_area_px2,depth_patch_size,depth_valid_count,depth_valid_ratio,depth_median_raw,depth_mean_raw,depth_std_raw,x_cam_raw,y_cam_raw,z_cam_raw,fx,fy,cx,cy,color_frame_id,depth_frame_id
E0-A,formal,far,ihawk2,HK100QB5311M2B242,25,2026-08-07T19:00:10.184,1786100410.062501,1786100410.062501,0.0,4,321.1148681640625,243.50242614746094,543.8607062534429,9,78,0.9629629629629629,572.5,572.0641025641025,7.16836438006941,0.3826224936708871,59.29755717257744,572.5,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,26,2026-08-07T19:00:10.317,1786100410.199888,1786100410.199888,0.0,4,356.56024169921875,216.72573852539062,483.1199722290039,9,77,0.9506172839506173,627.0,628.7012987012987,6.052543908545126,53.72946348123987,22.126383903158725,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,26,2026-08-07T19:00:10.385,1786100410.262333,1786100410.302255,39.92199897766113,4,321.12445068359375,243.50653076171875,543.6275912579149,9,79,0.9753086419753086,573.0,572.367088607595,7.056870111749211,0.3969879793840498,59.355355662106355,573.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,27,2026-08-07T19:00:10.517,1786100410.429298,1786100410.429298,0.0,4,356.54864501953125,216.7557830810547,481.57337951660156,9,72,0.8888888888888888,627.5,629.1944444444445,5.588314994320144,53.75419780746309,22.190935887515398,627.5,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,27,2026-08-07T19:00:10.586,1786100410.458349,1786100410.458349,0.0,4,321.10394287109375,243.50738525390625,541.0407041229773,9,79,0.9753086419753086,573.0,572.126582278481,6.967630448499791,0.3669591722987187,59.35660686240158,573.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,28,2026-08-07T19:00:10.719,1786100410.593261,1786100410.593261,0.0,4,356.5561828613281,216.74148559570312,481.57666015625,9,77,0.9506172839506173,627.0,628.1428571428571,6.604851258762451,53.723129284874084,22.150949572314897,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,28,2026-08-07T19:00:10.787,1786100410.656349,1786100410.692333,35.984039306640625,4,321.1474609375,243.52426147460938,544.6537248957902,9,79,0.9753086419753086,573.0,572.0126582278481,7.068336167484257,0.43068101590538854,59.38131806823222,573.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,29,2026-08-07T19:00:10.919,1786100410.799299,1786100410.799299,0.0,4,356.5560302734375,216.74073791503906,481.2542190551758,9,76,0.9382716049382716,627.0,628.6973684210526,5.817261066497658,53.72289115719116,22.14978317910884,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,29,2026-08-07T19:00:10.991,1786100410.862328,1786100410.887352,25.023937225341797,4,321.1261291503906,243.48431396484375,543.3004416301847,9,77,0.9506172839506173,576.0,574.5194805194806,6.5946756626092125,0.4015370329630137,59.63341515838048,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,30,2026-08-07T19:00:11.123,1786100411.029294,1786100411.029294,0.0,4,356.56378173828125,216.75340270996094,480.89574432373047,9,73,0.9012345679012346,627.0,629.1506849315068,5.5268818637152215,53.73498804348371,22.169540451782893,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,30,2026-08-07T19:00:11.211,1786100411.092309,1786100411.092309,0.0,4,320.3348388671875,243.00277709960938,482.7385808757972,9,79,0.9753086419753086,575.0,574.5949367088608,6.479789066173121,-0.7618604141173513,58.8223278034034,575.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,31,2026-08-07T19:00:11.324,1786100411.189257,1786100411.189257,0.0,4,356.5426330566406,216.7489013671875,480.8782424926758,9,78,0.9629629629629629,627.0,628.4102564102565,6.137887232074215,53.701983546630416,22.16251828860356,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,31,2026-08-07T19:00:11.422,1786100411.284201,1786100411.284201,0.0,4,320.37384033203125,243.0146484375,484.5115896947682,9,77,0.9506172839506173,576.0,574.6753246753246,6.4286397809079805,-0.7057780357886645,58.94210126003606,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,32,2026-08-07T19:00:11.534,1786100411.420909,1786100411.420909,0.0,4,356.5568542480469,216.75250244140625,480.82010650634766,9,73,0.9012345679012346,627.0,629.082191780822,5.69540122637343,53.72417704667895,22.168136019147028,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,32,2026-08-07T19:00:11.644,1786100411.522288,1786100411.522288,0.0,4,320.352783203125,243.01144409179688,483.724854454631,9,78,0.9629629629629629,576.0,574.6025641025641,6.275782651227485,-0.7367726160263286,58.93738469347815,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,33,2026-08-07T19:00:11.750,1786100411.621814,1786100411.621814,0.0,4,356.557861328125,216.75645446777344,481.40708923339844,9,75,0.9259259259259259,627.0,628.96,5.546949490363929,53.72574868938625,22.17430124037905,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,33,2026-08-07T19:00:11.848,1786100411.71242,1786100411.71242,0.0,4,320.351318359375,242.981201171875,482.16518690553494,9,79,0.9753086419753086,575.0,574.6075949367089,6.144452827694986,-0.7376458983066762,58.79062472436979,575.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
