dataset,camera,pose_key,height_mm,run_id,feature,landmark_id,n,mean_u_px,mean_v_px,sigma_u_px,sigma_v_px,cov_uu_px2,cov_uv_px2,cov_vu_px2,cov_vv_px2,source_file
E2,ihawk2,marker_4_C,35.0,20260808_141232,corner3,4,3,311.83914166666665,298.742737,0.014060211105553201,0.005603184362483438,0.00019768953633272159,-7.878195499985169e-05,-7.878195499985169e-05,3.139567499997893e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_4_C,35.0,20260808_145501,marker_center,4,3,294.68575266666664,286.98803466666664,0.005083007607033582,0.002263825376085801,2.5836966333161264e-05,-9.433248666681624e-06,-9.433248666681624e-06,5.1249053334100194e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_4_C,35.0,20260808_145501,corner0,4,3,273.05380233333335,299.71103933333336,0.001037500040156003,0.0001377909043871931,1.076406333323708e-06,1.4265883332636985e-07,1.4265883332636985e-07,1.898633333184059e-08,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_4_C,35.0,20260808_145501,corner1,4,3,276.6973573333334,274.4392293333333,0.00856320561084438,0.013885419703146532,7.332849033359666e-05,-0.00011873010066664249,-0.00011873010066664249,0.00019280488033252994,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_4_C,35.0,20260808_145501,corner2,4,3,314.53503433333333,274.26646933333336,0.00047515927152486846,3.521836639728647e-05,2.2577633331604365e-07,1.6734333321630546e-08,1.6734333321630546e-08,1.2403333316935168e-09,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_4_C,35.0,20260808_145501,corner3,4,3,314.4568173333334,299.5354003333333,0.02352253917697828,0.0145290052079792,0.000553309849332478,-0.0003358518796664334,-0.0003358518796664334,0.00021109199233348668,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_4_C,35.0,20260808_151001,marker_center,4,3,296.653755,288.40237933333333,0.029514956090092283,0.023489149459550388,0.0008711326330000755,-0.0006746586104998647,-0.0006746586104998647,0.0005517401423330963,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_4_C,35.0,20260808_151001,corner0,4,3,275.4277446666667,301.5964966666666,0.0006448110834289905,0.0012754584796745771,4.157813333128685e-07,6.035393333268377e-07,6.035393333268377e-07,1.6267943333737835e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_4_C,35.0,20260808_151001,corner1,4,3,278.07428,275.86051433333336,0.040479142493372366,0.06687002988882776,0.0016385609769987443,-0.002706817135998778,-0.002706817135998778,0.004471600897332718,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_4_C,35.0,20260808_151001,corner2,4,3,316.06530733333335,275.382721,0.01597058296788026,0.012440808816152216,0.00025505952033394707,0.00019474605900020545,0.00019474605900020545,0.00015477372400005072,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_4_C,35.0,20260808_151001,corner3,4,3,317.047689,300.7697856666667,0.07874954118597313,0.042596853314945914,0.006201490237001279,-0.001153636186002002,-0.001153636186002002,0.0018144919123350184,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_4_C,35.0,20260808_162715,marker_center,4,3,296.20684066666666,285.6201043333333,0.0012565875748738247,0.004543692807983726,1.57901233332728e-06,3.3802001666235067e-06,3.3802001666235067e-06,2.0645144333323037e-05,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_4_C,35.0,20260808_162715,corner0,4,3,275.2756856666667,298.69571966666666,0.004731573135156056,0.0003070266003943581,2.238778433333051e-05,-1.0790696667821204e-06,-1.0790696667821204e-06,9.426533334971686e-08,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_4_C,35.0,20260808_162715,corner1,4,3,277.7139183333333,273.45637,0.004169123928738345,0.003883563827206339,1.7381594333178655e-05,4.268773999939781e-06,4.268773999939781e-06,1.5082067999985546e-05,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_4_C,35.0,20260808_162715,corner2,4,3,315.4609883333333,272.569346,0.00041210354684167126,0.0015265529797677908,1.6982933331948555e-07,5.839839999851942e-07,5.839839999851942e-07,2.330364000037921e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_4_C,35.0,20260808_162715,corner3,4,3,316.3767703333333,297.75898266666667,0.010122198888245101,0.015248995125353671,0.00010245891033319035,0.00014028806816647504,0.00014028806816647504,0.00023253185233306002,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_0_TL,40.0,20260808_131913,marker_center,0,3,186.77940633333333,329.63946766666663,0.0009140685605272813,0.0022426567578061087,8.355213333444161e-07,1.2805826667078753e-06,1.2805826667078753e-06,5.029509333333407e-06,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_0_TL,40.0,20260808_131913,corner0,0,3,155.61059033333333,346.6417236666666,0.00663929019799806,0.0033252663552425965,4.4080174333233116e-05,-2.1546359833282762e-05,-2.1546359833282762e-05,1.1057396333308382e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_0_TL,40.0,20260808_131913,corner1,0,3,170.68279033333332,312.705536,0.005555867559004777,0.00751384382324078,3.0867664333201705e-05,3.312368150001572e-05,3.312368150001572e-05,5.645784900005362e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_0_TL,40.0,20260808_131913,corner2,0,3,215.42544,312.7156473333334,0.0005109549882391148,0.0011801039502306082,2.610750000064339e-07,-6.029800000110133e-07,-6.029800000110133e-07,1.3926453333498858e-06,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_0_TL,40.0,20260808_131913,corner3,0,3,205.398804,346.49496466666665,0.01297652465031279,0.003118268803896752,0.00016839019200017545,-4.0464292000067576e-05,-4.0464292000067576e-05,9.72360033335568e-06,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_0_TL,40.0,20260808_141232,marker_center,0,3,183.47368233333336,324.7280983333333,0.013347274340970924,0.006624936024841133,0.0001781497323331408,-8.828788866651606e-05,-8.828788866651606e-05,4.388977733323784e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_0_TL,40.0,20260808_141232,corner0,0,3,152.58888766666666,340.80956,0.005397863497097224,0.002180412575644753,2.9136930333294672e-05,7.752893500077224e-06,7.752893500077224e-06,4.754199000029786e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_0_TL,40.0,20260808_141232,corner1,0,3,167.95567300000002,308.15530366666667,0.024508159804438965,0.026067643398130252,0.0006006498969999178,-0.0006208459384992908,-0.0006208459384992908,0.0006795220323320837,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_0_TL,40.0,20260808_141232,corner2,0,3,212.11675,308.4718526666667,0.004113620667977265,0.0043693868372224835,1.692187500000972e-05,-1.7973999999986225e-05,-1.7973999999986225e-05,1.90915413332931e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_0_TL,40.0,20260808_141232,corner3,0,3,201.23341900000003,341.47567733333335,0.042991994231478585,0.020213606861067025,0.001848311567999488,-0.0006214206300006046,-0.0006214206300006046,0.0004085899023337759,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_0_TL,40.0,20260808_145501,marker_center,0,3,188.32428733333336,325.6920116666667,0.0028757114481960124,0.015248343396367173,8.269716333285608e-06,-3.0403270333194405e-05,-3.0403270333194405e-05,0.00023251197633353436,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_0_TL,40.0,20260808_145501,corner0,0,3,157.59048466666664,342.07040400000005,0.02050344503572404,0.062140395613495776,0.0004203912583329568,-0.001266552039999703,-0.001266552039999703,0.003861428767001765,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_0_TL,40.0,20260808_145501,corner1,0,3,172.53748566666664,309.4783733333333,0.017904747982959518,0.008722565352771973,0.0003205800003332929,-0.00015561001133337357,-0.00015561001133337357,7.608314633337804e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_0_TL,40.0,20260808_145501,corner2,0,3,216.60294100000002,309.349721,0.006228454704012438,0.004898239683777698,3.879364799993467e-05,-3.0508463999805605e-05,-3.0508463999805605e-05,2.3992751999734645e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_0_TL,40.0,20260808_145501,corner3,0,3,206.56623833333333,341.8695473333333,0.01445868051839908,0.00594584168419261,0.0002090534423331331,-6.209130166671752e-05,-6.209130166671752e-05,3.5353033333482416e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_0_TL,40.0,20260808_151001,marker_center,0,3,188.11361466666668,329.660146,0.010582523533322489,0.008947193470590703,0.0001119898043333243,-4.5009653000157143e-05,-4.5009653000157143e-05,8.005227100018091e-05,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_0_TL,40.0,20260808_151001,corner0,0,3,157.35263566666669,346.90721633333334,0.03136005820041855,0.030993959820161066,0.0009834532503336388,-0.0008062389273338995,-0.0008062389273338995,0.0009606255453337586,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_0_TL,40.0,20260808_151001,corner1,0,3,171.55522166666665,312.743754,0.03538322704804771,0.01591629014561214,0.0012519727563336947,-0.0005222107079993249,-0.0005222107079993249,0.0002533282919993101,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_0_TL,40.0,20260808_151001,corner2,0,3,216.34206666666668,312.69265766666666,0.0012272882030489268,0.015703864821536646,1.5062363333430639e-06,-1.8177182166705588e-05,-1.8177182166705588e-05,0.0002466113703330962,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_0_TL,40.0,20260808_151001,corner3,0,3,207.20453366666666,346.29695633333336,0.026158547748930557,0.0010329653108141015,0.0006842696203330799,-1.940230933338859e-05,-1.940230933338859e-05,1.0670173333452733e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_0_TL,40.0,20260808_162715,marker_center,0,3,189.54864399999997,325.102099,0.009612051654051365,0.010899935733742988,9.23915370001516e-05,2.2935286500061356e-05,2.2935286500061356e-05,0.00011880859899972729,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_0_TL,40.0,20260808_162715,corner0,0,3,159.19114666666667,341.6442463333333,0.02695027735168932,0.04527858480930409,0.0007263174493329785,-0.00015552089433331455,-0.00015552089433331455,0.0020501502423333436,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_0_TL,40.0,20260808_162715,corner1,0,3,173.67944333333332,308.37509166666666,0.014379949594258349,0.024646137270036634,0.00020678295033341084,0.0003200675551667009,0.0003200675551667009,0.0006074320823334887,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_0_TL,40.0,20260808_162715,corner2,0,3,217.73262033333333,308.88967899999994,0.011872437590205186,0.002738339460322932,0.00014095477433331713,-2.2468906499879398e-05,-2.2468906499879398e-05,7.498502999961686e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_0_TL,40.0,20260808_162715,corner3,0,3,207.59136433333333,341.4993796666667,0.012152985572820461,0.004139151160968022,0.00014769505833318227,-2.1687353333413466e-05,-2.1687353333413466e-05,1.713257233334292e-05,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_1_TR,40.0,20260808_131913,marker_center,1,3,214.1680553333333,254.39403666666666,0.00410702743275361,0.006909634167837747,1.686767433339071e-05,-1.962714483334398e-05,-1.962714483334398e-05,4.774304433335083e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_1_TR,40.0,20260808_131913,corner0,1,3,191.45594266666663,264.726827,0.01704079415206391,0.019296454285703556,0.00029038866533301566,0.000327409877999924,0.000327409877999924,0.0003723531480002471,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_1_TR,40.0,20260808_131913,corner1,1,3,200.6246846666667,244.383372,0.009790887719370351,0.002995663031780568,9.586148233331716e-05,-2.9310520999957236e-05,-2.9310520999957236e-05,8.973996999976747e-06,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_1_TR,40.0,20260808_131913,corner2,1,3,235.27785233333336,243.761805,0.021886440832924195,0.010292892499198613,0.0004790162923330915,-0.00017948324900004972,-0.00017948324900004972,0.00010594363600005905,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_1_TR,40.0,20260808_131913,corner3,1,3,229.3137413333333,264.7041423333333,0.005088412358813274,0.0017928230067164178,2.5891940333323668e-05,-9.112591166777288e-06,-9.112591166777288e-06,3.2142143334116964e-06,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_1_TR,40.0,20260808_141232,marker_center,1,3,212.79694733333335,251.059123,0.00737921217564766,0.0017445466459799623,5.4452772333226676e-05,5.558400499980782e-06,5.558400499980782e-06,3.043442999999936e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_1_TR,40.0,20260808_141232,corner0,1,3,190.18399566666665,261.3182576666666,0.02367793344727088,0.014226423033679991,0.000560644532333389,0.0002745569228331332,0.0002745569228331332,0.00020239111233322061,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_1_TR,40.0,20260808_141232,corner1,1,3,199.73380533333332,240.73933399999999,0.010447906026255048,0.006463646107274999,0.00010915874033345654,-3.4382890000098586e-05,-3.4382890000098586e-05,4.177872100009124e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_1_TR,40.0,20260808_141232,corner2,1,3,233.85748833333332,240.62392699999998,0.010247694098344891,0.01725386863865006,0.00010501523433325272,-0.0001498577374999631,-0.0001498577374999631,0.0002976959829997921,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_1_TR,40.0,20260808_141232,corner3,1,3,227.41250066666666,261.55497266666663,0.010934493373426947,0.007009558141101448,0.00011956314533351781,-2.70489706666288e-05,-2.70489706666288e-05,4.9133905333481595e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_1_TR,40.0,20260808_145501,marker_center,1,3,215.80440166666668,251.90716933333331,0.0032999233829538064,0.01259802168331682,1.0889494333365295e-05,2.072231116660142e-05,2.072231116660142e-05,0.00015871015033332077,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_1_TR,40.0,20260808_145501,corner0,1,3,193.46920266666666,261.94451899999996,0.03941993074998014,0.014601602549054864,0.0015539309403332295,0.0005464567865007291,0.0005464567865007291,0.00021320679700056552,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_1_TR,40.0,20260808_145501,corner1,1,3,202.50320433333331,241.91066999999998,0.03320514210680709,0.04280550447079731,0.0011025814623332533,-0.0014191288404997767,-0.0014191288404997767,0.0018323112129994487,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_1_TR,40.0,20260808_145501,corner2,1,3,236.68229166666666,241.46387733333333,0.006171540515410016,0.0031781317363151853,3.8087912333347334e-05,-1.5397300333417483e-05,-1.5397300333417483e-05,1.0100521333373776e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_1_TR,40.0,20260808_145501,corner3,1,3,230.562907,262.30961066666663,0.007711414850726149,0.009114071227135527,5.94659189999998e-05,4.259652199998727e-05,4.259652199998727e-05,8.30662943332997e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_1_TR,40.0,20260808_151001,marker_center,1,3,213.74967066666667,254.1818516666667,0.016770686996457135,0.0030014850213350014,0.00028125594233313644,2.3577189333118985e-05,2.3577189333118985e-05,9.008912333298373e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_1_TR,40.0,20260808_151001,corner0,1,3,191.335734,264.5342406666667,0.008845128998494245,0.009119093394285311,7.82363070000038e-05,-6.816985499917385e-06,-6.816985499917385e-06,8.3157864333698e-05,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_1_TR,40.0,20260808_151001,corner1,1,3,199.757838,244.20114133333334,0.00318679698129494,0.009818421937015959,1.015567499999054e-05,7.379875000098543e-06,7.379875000098543e-06,9.64014093332762e-05,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_1_TR,40.0,20260808_151001,corner2,1,3,234.65159133333336,243.41021733333332,0.016380878680137965,0.025673982342713095,0.0002683331863333985,0.000414246538333551,0.000414246538333551,0.0006591533693339438,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_1_TR,40.0,20260808_151001,corner3,1,3,229.25351966666668,264.58180733333336,0.03999483569579902,0.03567483303863478,0.0015995868823339599,-0.001188106398834096,-0.001188106398834096,0.0012726937123344675,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_1_TR,40.0,20260808_162715,marker_center,1,3,216.56267566666665,251.25678266666668,0.01384752260634044,0.013402577749561719,0.00019175388233310953,-0.00018331334566641048,-0.00018331334566641048,0.00017962909033304687,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_1_TR,40.0,20260808_162715,corner0,1,3,194.04975366666665,261.24178066666667,4.4455970730225614e-05,1.7897858332509213e-05,1.9763333335666767e-09,-7.956666661637542e-10,-7.956666661637542e-10,3.203333328905695e-10,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_1_TR,40.0,20260808_162715,corner1,1,3,203.20688866666669,241.22661866666667,0.03972776019779133,0.03465870534705348,0.001578294930333213,-0.0013769022246669254,-0.0013769022246669254,0.0012012258563338736,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_1_TR,40.0,20260808_162715,corner2,1,3,237.47214266666666,240.772069,0.011376086512215972,0.017892766918511563,0.00012941534433342215,-0.00013766871500022848,-0.00013766871500022848,0.0003201511080001818,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_1_TR,40.0,20260808_162715,corner3,1,3,231.52191666666667,261.7866613333333,0.017558689653082264,0.022024265193936618,0.0003083075823332581,-0.00010918638033301764,-0.00010918638033301764,0.00048506825733284797,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk2,marker_2_BL,40.0,20260808_131913,marker_center,2,3,399.2265803333333,326.16499100000004,0.008363858818344273,0.008784180553717475,6.995413433319524e-05,-2.851809999261294e-07,-2.851809999261294e-07,7.716182800030824e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_2_BL,40.0,20260808_131913,corner0,2,3,379.86281299999996,343.364797,0.0019946119923252327,0.004174931256910897,3.978476999927634e-06,-1.5025500000293013e-06,-1.5025500000293013e-06,1.74300509999316e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_2_BL,40.0,20260808_131913,corner1,2,3,372.71693933333336,310.40489699999995,0.01860120373346684,0.007366213341996986,0.0003460047803339407,-9.02825864997632e-05,-9.02825864997632e-05,5.426109899981441e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_2_BL,40.0,20260808_131913,corner2,2,3,416.140971,309.20921833333335,0.024506754334250133,0.021468722396385642,0.0006005810079992876,0.0005238523439995657,0.0005238523439995657,0.0004609060413330705,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_2_BL,40.0,20260808_131913,corner3,2,3,428.185598,341.68105066666664,0.012704056163278835,0.010611404541028583,0.00016139304299974294,-0.00013448607049990416,-0.00013448607049990416,0.00011260190633336204,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk2,marker_2_BL,40.0,20260808_141232,marker_center,2,3,392.63629399999996,323.1695046666667,0.010710958827307653,0.0036381344578479908,0.00011472463900027971,-3.402297550000027e-05,-3.402297550000027e-05,1.3236022333380893e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_2_BL,40.0,20260808_141232,corner0,2,3,372.68138633333336,339.79210400000005,0.027025860325481134,0.013659242585157693,0.0007303971263324152,0.00032734639599990285,0.00032734639599990285,0.0001865749080001854,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_2_BL,40.0,20260808_141232,corner1,2,3,367.25592033333334,307.44950366666666,0.010678612004082587,0.005694569372071303,0.00011403275433373672,2.656665116686731e-05,2.656665116686731e-05,3.242812033333255e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_2_BL,40.0,20260808_141232,corner2,2,3,409.9561866666666,306.655009,0.02874418039069546,0.0013310101427001118,0.0008262279063328414,3.825591799967163e-05,3.825591799967163e-05,1.7715879999705717e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_2_BL,40.0,20260808_141232,corner3,2,3,420.6516823333333,338.78140233333335,0.011621735512968117,0.007286462950782877,0.0001350647363333843,-8.235909216655541e-05,-8.235909216655541e-05,5.3092542333131514e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk2,marker_2_BL,40.0,20260808_145501,marker_center,2,3,397.70002000000005,322.987869,0.023870866741687567,0.009922130466772238,0.0005698182789994056,0.00019132398549922817,0.00019132398549922817,9.844867299964987e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_2_BL,40.0,20260808_145501,corner0,2,3,378.42476400000004,339.552124,0.02612206201661703,0.01110324128351953,0.0006823621239999861,-0.00028987690500006133,-0.00028987690500006133,0.00012328196700005242,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_2_BL,40.0,20260808_145501,corner1,2,3,371.72341933333337,307.30098433333336,0.0018692421815600646,0.012898847790926028,3.4940663333234292e-06,1.735706833195783e-06,1.735706833195783e-06,0.00016638027433347726,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_2_BL,40.0,20260808_145501,corner2,2,3,414.68703200000004,306.47583000000003,0.056050777630662164,0.018714201853113243,0.003141689673001938,0.0009759719939988094,0.0009759719939988094,0.0003502213509990671,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_2_BL,40.0,20260808_145501,corner3,2,3,425.96486400000003,338.62253833333335,0.019002804240425508,0.024525490440243648,0.00036110656899993363,0.0004389237170003792,0.0004389237170003792,0.0006014996813344826,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk2,marker_2_BL,40.0,20260808_151001,marker_center,2,3,399.11576600000006,323.766556,0.008173054692077148,0.003948434753172354,6.679882299968429e-05,3.139548049993183e-05,3.139548049993183e-05,1.5590137000059228e-05,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_2_BL,40.0,20260808_151001,corner0,2,3,380.42504866666667,340.7097476666667,0.02005934600961308,0.0358096427004452,0.00040237736233338014,0.000716365829833478,0.000716365829833478,0.001282330510333548,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_2_BL,40.0,20260808_151001,corner1,2,3,372.65127533333333,308.4998166666667,0.015486137812037986,0.0059097890261110885,0.00023982046433343267,-6.686493483314414e-05,-6.686493483314414e-05,3.492560633314305e-05,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk2,marker_2_BL,40.0,20260808_151001,corner2,2,3,415.546753,307.0167846666667,0.009874448440291382,0.020318429622728947,9.750473199997292e-05,0.00019955751600008945,0.00019955751600008945,0.00041283858233378916,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
