motion_tier,motion_scenario,translation_mm,rotation_deg,pixel_noise_sigma_px,height_gt_mm,method,n_planned,n_success,success_rate,xy_mean_mm,xy_rmse_mm,xy_median_mm,xy_p95_mm,z_rmse_mm,error_3d_rmse_mm
2,S2_moderate,15.0,2.0,1.0,0.0,DynamicHomography,2500,2500,1.0,1.5055800536840485,1.7360460098203483,1.3570358988895972,3.111260990838173,0.0,1.7360460098203483
2,S2_moderate,15.0,2.0,1.0,0.0,FrozenExtrinsicPnP,2500,2500,1.0,20.67742557086545,23.115400497929034,19.409804183973392,39.21460824543804,16.493950787883676,28.396692637925046
2,S2_moderate,15.0,2.0,1.0,0.0,RelocalizedPnP,2500,2500,1.0,10.676442094415027,13.951724363043342,8.314463550713953,28.681142440370063,10.31516921132698,17.350888408396997
2,S2_moderate,15.0,2.0,1.0,0.0,OracleMotionAwarePnP,2500,2500,1.0,10.58128224979934,13.805181841340172,8.189614158032011,27.97582379384239,10.217240999149116,17.174837970332124
2,S2_moderate,15.0,2.0,1.0,10.0,FrozenHomography,2500,2500,1.0,28.1960020719509,32.5800623356417,25.0671512800169,59.108813425630814,10.0,34.08020630504309
2,S2_moderate,15.0,2.0,1.0,10.0,DynamicHomography,2500,2500,1.0,13.253053479772166,13.490531431489117,12.869204319296273,18.013970726548102,10.0,16.792690025841477
2,S2_moderate,15.0,2.0,1.0,10.0,FrozenExtrinsicPnP,2500,2500,1.0,20.21829777021045,22.560357031860235,19.32413077130969,37.97266687779275,16.078963392136316,27.703840404728467
2,S2_moderate,15.0,2.0,1.0,10.0,RelocalizedPnP,2500,2500,1.0,10.451588376033376,13.401008458908125,8.404778868525076,27.094972955160575,9.712337155295955,16.550423581705378
2,S2_moderate,15.0,2.0,1.0,10.0,OracleMotionAwarePnP,2500,2500,1.0,10.339453875781091,13.29780353967878,8.30149252486519,26.821612826130917,9.634695699006052,16.42129532626276
2,S2_moderate,15.0,2.0,1.0,25.0,FrozenHomography,2500,2500,1.0,39.72231641932085,46.63949499240386,35.19585569448121,84.85753220191103,25.0,52.91731751654146
2,S2_moderate,15.0,2.0,1.0,25.0,DynamicHomography,2500,2500,1.0,34.482476273326455,34.90498852893709,33.86338695247852,43.95293198923654,25.0,42.93434783719476
2,S2_moderate,15.0,2.0,1.0,25.0,FrozenExtrinsicPnP,2500,2500,1.0,19.953724577603253,22.314137461132464,18.986571832631235,37.474790622896585,16.0828707103379,27.50598954627446
2,S2_moderate,15.0,2.0,1.0,25.0,RelocalizedPnP,2500,2500,1.0,10.254335777051828,13.119053128535386,8.414763830078016,25.99438091707435,9.112639208838779,15.973407536897064
2,S2_moderate,15.0,2.0,1.0,25.0,OracleMotionAwarePnP,2500,2500,1.0,10.18790609153048,13.024992284506176,8.304245285933872,25.942831972304557,9.020388010718984,15.84354202428763
2,S2_moderate,15.0,2.0,1.0,50.0,FrozenHomography,2500,2500,1.0,76.04042361577622,82.6925962943757,71.97645633563798,134.33814103923947,50.0,96.63366639999022
2,S2_moderate,15.0,2.0,1.0,50.0,DynamicHomography,2500,2500,1.0,74.65988292914619,75.51401967799792,73.08759786640655,93.67159487656096,50.0,90.5669209365597
2,S2_moderate,15.0,2.0,1.0,50.0,FrozenExtrinsicPnP,2500,2500,1.0,19.426946794664232,21.595824145863343,18.575776111530544,36.00654582412663,15.375188092965953,26.509923225711848
2,S2_moderate,15.0,2.0,1.0,50.0,RelocalizedPnP,2500,2500,1.0,10.135129697792673,12.958748283567008,8.330514441048301,26.427402525255626,8.40257627101689,15.444495623590527
2,S2_moderate,15.0,2.0,1.0,50.0,OracleMotionAwarePnP,2500,2500,1.0,10.033492014585372,12.81938271040956,8.193145644851635,25.79424609169521,8.286956646850687,15.264672402076972
3,S3_large,30.0,5.0,0.1,0.0,FrozenHomography,2500,2500,1.0,60.48539632897739,67.01560278841221,58.060428636026906,113.66962192897886,0.0,67.01560278841221
